record_id,sample,mode,o_taz,d_taz,restore_average_min,cut_average_min,delta_min
5107440201,"bus_subway_trolley","Bus / trolleybus",2406,2622,37.325,40.233,2.908
5107440202,"bus_subway_trolley","Bus / trolleybus",2622,2406,38.975,40.379,1.404
5107840201,"bus_subway_trolley","Bus / trolleybus",1230,91,32.058,32.365,0.306
5107840202,"bus_subway_trolley","Bus / trolleybus",91,1230,31.238,24.304,-6.933
5111290201,"bus_subway_trolley","Bus / trolleybus",3210,10422,73.35,82.175,8.825
5111290202,"bus_subway_trolley","Bus / trolleybus",10422,3210,63.942,77.977,14.035
5111290203,"bus_subway_trolley","Bus / trolleybus",3210,3218,35.01,32.967,-2.044
5120320101,"bus_subway_trolley","Subway / El",3406,103,77.833,86.612,8.779
5120320102,"bus_subway_trolley","Subway / El",103,3404,69.008,75.375,6.367
5121500102,"bus_subway_trolley","Bus / trolleybus",1031,1213,18.533,19.908,1.375
5151870101,"bus_subway_trolley","Bus / trolleybus",7024,7406,NA,NA,NA
5156530101,"bus_subway_trolley","Bus / trolleybus",815,401,33.767,33.517,-0.25
5156530102,"bus_subway_trolley","Subway / El",401,12216,NA,NA,NA
5177060201,"bus_subway_trolley","Bus / trolleybus",4451,1026,38.633,39.633,1
5177060202,"bus_subway_trolley","Bus / trolleybus",1026,4451,42.781,45.46,2.679
5192500203,"bus_subway_trolley","Bus / trolleybus",4804,4462,NA,NA,NA
5201520201,"bus_subway_trolley","Bus / trolleybus",5022,98,69.85,75.35,5.5
5201520202,"bus_subway_trolley","Bus / trolleybus",98,5022,54.9,59.775,4.875
5220560103,"bus_subway_trolley","Bus / trolleybus",140,106,28.769,31.14,2.371
5220560104,"bus_subway_trolley","Subway / El",106,414,29.256,29.471,0.215
5220560105,"bus_subway_trolley","Subway / El",414,140,27.587,30.502,2.915
5232980101,"bus_subway_trolley","Bus / trolleybus",1036,131,35.267,38.935,3.669
5232980102,"bus_subway_trolley","Bus / trolleybus",131,1036,23.017,24.017,1
5232980301,"bus_subway_trolley","Subway / El",1036,46,27.325,32.288,4.963
5232980303,"bus_subway_trolley","Subway / El",62,67,16.281,21.212,4.931
5232980304,"bus_subway_trolley","Subway / El",67,1036,20.767,22.017,1.25
5233570202,"bus_subway_trolley","Bus / trolleybus",3217,114,51.031,54.175,3.144
5233570203,"bus_subway_trolley","Bus / trolleybus",114,114,10.333,10.617,0.283
5264720102,"bus_subway_trolley","Bus / trolleybus",3034,3410,61,69.21,8.21
5269500301,"bus_subway_trolley","Bus / trolleybus",3020,3406,70.65,70.65,0
5269500303,"bus_subway_trolley","Bus / trolleybus",3409,3020,70.135,64.965,-5.171
5269500501,"bus_subway_trolley","Bus / trolleybus",3020,3003,24.544,28.275,3.731
5269500502,"bus_subway_trolley","Bus / trolleybus",3003,3020,25.481,26.575,1.094
5270130101,"bus_subway_trolley","Bus / trolleybus",3019,90,55.583,53.583,-2
5278480101,"bus_subway_trolley","Subway / El",2601,71,44.304,47.36,3.056
5278480104,"bus_subway_trolley","Bus / trolleybus",2622,2602,24.117,29.308,5.192
5278480108,"bus_subway_trolley","Subway / El",2609,1408,39.108,37.596,-1.512
5278480109,"bus_subway_trolley","Bus / trolleybus",1408,424,38.792,39.733,0.942
5278480202,"bus_subway_trolley","Bus / trolleybus",12244,2601,69.642,67.85,-1.792
5284800101,"bus_subway_trolley","Subway / El",28,12217,76.583,77.017,0.433
5284800102,"bus_subway_trolley","Subway / El",12217,417,67.373,68.896,1.523
5284800103,"bus_subway_trolley","Subway / El",417,28,37.198,37.885,0.688
5285590101,"bus_subway_trolley","Bus / trolleybus",9,81,29.908,39.165,9.256
5288670104,"bus_subway_trolley","Bus / trolleybus",62,3203,35.638,43.604,7.967
5288670105,"bus_subway_trolley","Bus / trolleybus",3203,12408,51.15,65.133,13.983
5291120103,"bus_subway_trolley","Subway / El",1418,1408,14.779,18.127,3.348
5291120104,"bus_subway_trolley","Bus / trolleybus",1408,426,37.798,41.035,3.237
5291120106,"bus_subway_trolley","Bus / trolleybus",1402,1405,27.185,28.629,1.444
5291120107,"bus_subway_trolley","Subway / El",1405,1418,19.86,20.152,0.292
5291900101,"bus_subway_trolley","Bus / trolleybus",3219,3219,11.815,10.325,-1.49
5305010101,"bus_subway_trolley","Bus / trolleybus",1208,91,26.05,29.8,3.75
5305010103,"bus_subway_trolley","Bus / trolleybus",43,1031,22.633,23.8,1.167
5305010104,"bus_subway_trolley","Bus / trolleybus",1031,1208,23.321,29.1,5.779
5314250103,"bus_subway_trolley","Bus / trolleybus",2437,12238,45.542,50.942,5.4
5314250104,"bus_subway_trolley","Bus / trolleybus",12238,12226,64.383,61.992,-2.392
5373010202,"bus_subway_trolley","Bus / trolleybus",1609,427,45.508,48.3,2.792
5373010203,"bus_subway_trolley","Bus / trolleybus",427,1434,50.954,48.638,-2.317
5374710101,"bus_subway_trolley","Subway / El",86,1030,20.623,21.958,1.335
5374710102,"bus_subway_trolley","Subway / El",1030,4459,30.908,33.196,2.287
5374710103,"bus_subway_trolley","Bus / trolleybus",4459,10007,48.404,59.075,10.671
5374710105,"bus_subway_trolley","Bus / trolleybus",10007,4459,41.55,48.675,7.125
5374710106,"bus_subway_trolley","Subway / El",4459,66,43.25,45.75,2.5
5374710201,"bus_subway_trolley","Subway / El",86,1018,24.15,26.775,2.625
5374710203,"bus_subway_trolley","Bus / trolleybus",1022,10007,57.808,63.331,5.523
5374710205,"bus_subway_trolley","Bus / trolleybus",10007,86,48.75,72.981,24.231
5420880202,"bus_subway_trolley","Subway / El",76,1031,19.65,21.5,1.85
5420880205,"bus_subway_trolley","Subway / El",1031,76,18.425,21.083,2.658
5423310201,"bus_subway_trolley","Bus / trolleybus",1215,1224,12.831,12.469,-0.363
5485730102,"bus_subway_trolley","Bus / trolleybus",629,133,52.671,57.125,4.454
5485730103,"bus_subway_trolley","Bus / trolleybus",133,629,58.958,66.625,7.667
5550880202,"bus_subway_trolley","Trolley / light rail",1016,1040,25.733,25.258,-0.475
5550880203,"bus_subway_trolley","Subway / El",1040,69,22.846,24.494,1.648
5550880210,"bus_subway_trolley","Subway / El",69,1040,18.5,18.25,-0.25
5550880211,"bus_subway_trolley","Trolley / light rail",1040,1016,32.775,34.085,1.31
5561830101,"bus_subway_trolley","Bus / trolleybus",3005,4453,70.842,72.312,1.471
5561830102,"bus_subway_trolley","Bus / trolleybus",4453,3005,83.333,89.444,6.11
5617700101,"bus_subway_trolley","Bus / trolleybus",2417,408,51.763,52.335,0.573
5617700102,"bus_subway_trolley","Bus / trolleybus",408,2417,46.417,49.667,3.25
5645340202,"bus_subway_trolley","Bus / trolleybus",3201,131,42.85,47.492,4.642
5651420101,"bus_subway_trolley","Subway / El",1220,414,51.783,52.165,0.381
5651420102,"bus_subway_trolley","Bus / trolleybus",414,1220,46.027,50.617,4.59
5753200103,"bus_subway_trolley","Bus / trolleybus",141,88,26.556,27.9,1.344
5753200106,"bus_subway_trolley","Bus / trolleybus",119,142,20.242,22.231,1.99
5753200202,"bus_subway_trolley","Bus / trolleybus",141,103,17.406,19.523,2.117
5753200204,"bus_subway_trolley","Bus / trolleybus",85,1038,23.746,25.583,1.837
5753200207,"bus_subway_trolley","Bus / trolleybus",1038,103,28.967,30.575,1.608
5753200209,"bus_subway_trolley","Bus / trolleybus",121,142,18.233,18.962,0.729
5759930103,"bus_subway_trolley","Subway / El",90,125,17.075,15.908,-1.167
5759930106,"bus_subway_trolley","Subway / El",125,92,20.363,15.402,-4.96
5762440103,"bus_subway_trolley","Bus / trolleybus",36,82,21.129,22.64,1.51
5762440104,"bus_subway_trolley","Subway / El",82,603,26.079,27.773,1.694
5765380101,"bus_subway_trolley","Subway / El",84,4459,35.573,38.51,2.938
5765380102,"bus_subway_trolley","Subway / El",4459,5050,47.083,50.833,3.75
5765380104,"bus_subway_trolley","Trolley / light rail",84,1021,29.417,31.404,1.988
5765380105,"bus_subway_trolley","Trolley / light rail",1021,84,NA,NA,NA
5788060105,"bus_subway_trolley","Bus / trolleybus",44,50,25.465,16.444,-9.021
5789840101,"bus_subway_trolley","Subway / El",1027,103,24.606,27.092,2.485
5789840102,"bus_subway_trolley","Subway / El",103,1027,21.86,24.052,2.192
5789840103,"bus_subway_trolley","Bus / trolleybus",1027,44,31.694,32.867,1.173
5789840104,"bus_subway_trolley","Trolley / light rail",44,1027,NA,NA,NA
5789840201,"bus_subway_trolley","Bus / trolleybus",1027,62,26.958,29.2,2.242
5789840202,"bus_subway_trolley","Bus / trolleybus",62,1027,46.3,45.667,-0.633
5808780101,"bus_subway_trolley","Bus / trolleybus",15828,15603,69.367,69.367,0
5808780103,"bus_subway_trolley","Bus / trolleybus",15603,15828,79.088,79.088,0
5819950104,"bus_subway_trolley","Trolley / light rail",83,1016,26.917,26.917,0
5852630102,"bus_subway_trolley","Trolley / light rail",85,74,10.162,12.919,2.756
5852630103,"bus_subway_trolley","Subway / El",74,134,9.146,11.396,2.25
5852630106,"bus_subway_trolley","Trolley / light rail",76,1022,23.8,23.429,-0.371
5852630107,"bus_subway_trolley","Bus / trolleybus",1022,24,25.587,26.023,0.435
5874480101,"bus_subway_trolley","Bus / trolleybus",15611,1619,57.317,77.817,20.5
5874480103,"bus_subway_trolley","Bus / trolleybus",1610,15611,73.037,76.265,3.227
5904620101,"bus_subway_trolley","Bus / trolleybus",2622,12231,38.529,39.3,0.771
5904620102,"bus_subway_trolley","Bus / trolleybus",12231,2622,26.917,26.908,-0.008
5917530101,"bus_subway_trolley","Bus / trolleybus",405,106,32.223,32.231,0.008
5917530102,"bus_subway_trolley","Bus / trolleybus",106,405,34.467,38.365,3.898
5931890101,"bus_subway_trolley","Bus / trolleybus",401,1003,48.383,52.608,4.225
5931890102,"bus_subway_trolley","Bus / trolleybus",1003,1220,36.873,39.75,2.877
5931890103,"bus_subway_trolley","Bus / trolleybus",1220,401,45.077,47.112,2.035
5931890201,"bus_subway_trolley","Subway / El",401,1003,48.327,53.433,5.106
5937570102,"bus_subway_trolley","Subway / El",403,41,27.002,27.117,0.115
5937570105,"bus_subway_trolley","Subway / El",41,403,17.6,19.25,1.65
5955100103,"bus_subway_trolley","Bus / trolleybus",73,63,17.438,21.533,4.096
6010880101,"bus_subway_trolley","Bus / trolleybus",83,88,12.327,14,1.673
6010880102,"bus_subway_trolley","Bus / trolleybus",88,83,16.21,15.758,-0.452
6014790101,"bus_subway_trolley","Bus / trolleybus",36,106,18.738,19.096,0.358
6014790103,"bus_subway_trolley","Bus / trolleybus",1030,36,22.544,22.731,0.188
6014790202,"bus_subway_trolley","Bus / trolleybus",23,12,25.929,28.896,2.967
6016700102,"bus_subway_trolley","Subway / El",5019,10422,65.85,72.883,7.033
6016700103,"bus_subway_trolley","Subway / El",10422,5019,38.969,38.844,-0.125
6016700202,"bus_subway_trolley","Bus / trolleybus",10013,93,58.237,61.842,3.604
6017220202,"bus_subway_trolley","Bus / trolleybus",70,60,15.596,15.715,0.119
6017220203,"bus_subway_trolley","Bus / trolleybus",60,27,16.852,19.367,2.515
6019330101,"bus_subway_trolley","Bus / trolleybus",30,3207,46.09,59.846,13.756
6019330102,"bus_subway_trolley","Bus / trolleybus",3207,62,46.3,49.55,3.25
6019330103,"bus_subway_trolley","Bus / trolleybus",62,1418,34,38.258,4.258
6019330104,"bus_subway_trolley","Bus / trolleybus",1418,823,50.258,59.508,9.25
6019330105,"bus_subway_trolley","Bus / trolleybus",823,30,39.498,40.975,1.477
6022850101,"bus_subway_trolley","Bus / trolleybus",42,1018,23.038,26.175,3.137
6022850102,"bus_subway_trolley","Bus / trolleybus",1018,42,19.46,21.429,1.969
6022850201,"bus_subway_trolley","Bus / trolleybus",1018,42,20.856,20.775,-0.081
6022850202,"bus_subway_trolley","Bus / trolleybus",42,1018,23.696,25.952,2.256
6028260101,"bus_subway_trolley","Bus / trolleybus",2023,1818,24.833,26.458,1.625
6028260102,"bus_subway_trolley","Bus / trolleybus",1818,4420,58.004,63.842,5.837
6028950101,"bus_subway_trolley","Bus / trolleybus",97,23,22.083,23.756,1.673
6029500103,"bus_subway_trolley","Subway / El",76,401,26.979,29.158,2.179
6036250101,"bus_subway_trolley","Bus / trolleybus",4448,4457,25.967,28.65,2.683
6036250102,"bus_subway_trolley","Bus / trolleybus",4457,4448,31.34,36.819,5.479
6043000102,"bus_subway_trolley","Subway / El",5019,4459,48.179,49.642,1.462
6043000103,"bus_subway_trolley","Subway / El",4459,76,34.25,37.75,3.5
6043000104,"bus_subway_trolley","Subway / El",76,113,12.192,11.367,-0.825
6043710101,"bus_subway_trolley","Bus / trolleybus",807,816,8.433,11.308,2.875
6043710102,"bus_subway_trolley","Bus / trolleybus",816,807,9.542,11.465,1.923
6043710201,"bus_subway_trolley","Bus / trolleybus",807,840,23.617,23.348,-0.269
6043710202,"bus_subway_trolley","Bus / trolleybus",840,841,8.917,12.417,3.5
6043710203,"bus_subway_trolley","Bus / trolleybus",841,807,33.879,33.704,-0.175
6053730102,"bus_subway_trolley","Bus / trolleybus",1405,409,21.14,22.371,1.231
6053730104,"bus_subway_trolley","Bus / trolleybus",1405,415,34.592,35.535,0.944
6053730302,"bus_subway_trolley","Bus / trolleybus",66,415,39.808,47.413,7.604
6055520102,"bus_subway_trolley","Subway / El",43,823,29.356,30.079,0.723
6066230101,"bus_subway_trolley","Bus / trolleybus",46,60,11.9,12.746,0.846
6066230102,"bus_subway_trolley","Bus / trolleybus",60,46,7.91,7.733,-0.177
6079080201,"bus_subway_trolley","Subway / El",5021,98,55.6,57.35,1.75
6079080202,"bus_subway_trolley","Subway / El",98,5021,56.65,61.525,4.875
6080360101,"bus_subway_trolley","Bus / trolleybus",108,12,28.842,29.569,0.727
6080360102,"bus_subway_trolley","Bus / trolleybus",12,38,14.119,17.498,3.379
6080360103,"bus_subway_trolley","Bus / trolleybus",38,39,10.502,13.363,2.86
6080360104,"bus_subway_trolley","Bus / trolleybus",39,108,13.646,14.585,0.94
6080870301,"bus_subway_trolley","Bus / trolleybus",4623,4817,NA,NA,NA
6080870302,"bus_subway_trolley","Bus / trolleybus",4817,4618,NA,NA,NA
6081650102,"bus_subway_trolley","Trolley / light rail",96,1018,13.425,14.287,0.862
6081650201,"bus_subway_trolley","Bus / trolleybus",9,68,33.415,42.633,9.219
6104530103,"bus_subway_trolley","Bus / trolleybus",3215,3202,44.538,49.976,5.439
6104530104,"bus_subway_trolley","Bus / trolleybus",3202,90,42.658,48.375,5.717
6113870208,"bus_subway_trolley","Bus / trolleybus",11619,14431,54.567,54.567,0
6138920101,"bus_subway_trolley","Subway / El",5011,4459,46.155,51.374,5.219
6138920103,"bus_subway_trolley","Subway / El",5009,5011,26.967,31.208,4.242
6144510101,"bus_subway_trolley","Bus / trolleybus",403,434,31.038,30.423,-0.615
6144510102,"bus_subway_trolley","Bus / trolleybus",434,430,29.062,36.562,7.5
6144510103,"bus_subway_trolley","Bus / trolleybus",430,403,19.352,19.363,0.01
6144510201,"bus_subway_trolley","Bus / trolleybus",403,430,15.242,16.117,0.875
6144510202,"bus_subway_trolley","Bus / trolleybus",430,403,18.644,23.035,4.392
6144510203,"bus_subway_trolley","Bus / trolleybus",403,427,22.725,25.962,3.237
6144510204,"bus_subway_trolley","Bus / trolleybus",427,403,19.392,19.675,0.283
6144510205,"bus_subway_trolley","Bus / trolleybus",403,434,29.669,31.381,1.713
6144510206,"bus_subway_trolley","Bus / trolleybus",434,403,41.542,44.167,2.625
6144510301,"bus_subway_trolley","Bus / trolleybus",403,430,15.242,16.117,0.875
6144510302,"bus_subway_trolley","Bus / trolleybus",430,403,18.644,23.035,4.392
6144510303,"bus_subway_trolley","Bus / trolleybus",403,434,31.027,32.892,1.865
6144510304,"bus_subway_trolley","Bus / trolleybus",434,403,41.542,44.167,2.625
6145390201,"bus_subway_trolley","Bus / trolleybus",1027,816,43.308,47.958,4.65
6145390202,"bus_subway_trolley","Bus / trolleybus",816,1027,47.765,50.071,2.306
6147480101,"bus_subway_trolley","Bus / trolleybus",25,6,17.5,18.183,0.683
6147480102,"bus_subway_trolley","Bus / trolleybus",6,25,18.533,21.592,3.058
6157560101,"bus_subway_trolley","Bus / trolleybus",2639,2007,103.883,102.829,-1.054
6158090101,"bus_subway_trolley","Bus / trolleybus",1607,625,28.121,26.904,-1.217
6158090102,"bus_subway_trolley","Subway / El",625,73,39.767,41.267,1.5
6158090103,"bus_subway_trolley","Bus / trolleybus",73,3014,46.671,49.902,3.231
6158090104,"bus_subway_trolley","Bus / trolleybus",3014,619,41.667,50.408,8.742
6158090105,"bus_subway_trolley","Bus / trolleybus",619,617,23.565,22.321,-1.244
6158090106,"bus_subway_trolley","Bus / trolleybus",617,1607,31.415,42.867,11.452
6166360101,"bus_subway_trolley","Bus / trolleybus",1037,1030,12.658,14.408,1.75
6169070401,"bus_subway_trolley","Bus / trolleybus",1218,1202,33.646,41.052,7.406
6169360101,"bus_subway_trolley","Bus / trolleybus",1224,1011,33.896,33.617,-0.279
6169360201,"bus_subway_trolley","Bus / trolleybus",1224,402,40.41,40.854,0.444
6169360202,"bus_subway_trolley","Bus / trolleybus",402,74,17.258,18.29,1.031
6169360203,"bus_subway_trolley","Bus / trolleybus",74,1224,28.121,26.5,-1.621
6169360401,"bus_subway_trolley","Bus / trolleybus",1224,1038,24.742,26.4,1.658
6169360402,"bus_subway_trolley","Bus / trolleybus",1038,1224,29.792,36.567,6.775
6169360501,"bus_subway_trolley","Bus / trolleybus",1224,1038,24.742,26.4,1.658
6169360502,"bus_subway_trolley","Bus / trolleybus",1038,1224,29.792,36.567,6.775
6174680102,"bus_subway_trolley","Subway / El",108,32,32.925,30.267,-2.658
6174680103,"bus_subway_trolley","Subway / El",32,77,33.417,33.117,-0.3
6174680104,"bus_subway_trolley","Bus / trolleybus",77,67,13.967,16.219,2.252
6178970101,"bus_subway_trolley","Bus / trolleybus",819,90,25.606,27.042,1.435
6178970102,"bus_subway_trolley","Bus / trolleybus",90,1034,18.621,19.212,0.592
6178970103,"bus_subway_trolley","Bus / trolleybus",1034,1037,18.948,22.942,3.994
6178970104,"bus_subway_trolley","Bus / trolleybus",1037,819,34.281,38.892,4.61
6178970105,"bus_subway_trolley","Bus / trolleybus",819,51,31.654,33.973,2.319
6193690201,"bus_subway_trolley","Bus / trolleybus",142,25,30.602,29.681,-0.921
6193690202,"bus_subway_trolley","Bus / trolleybus",25,142,32.84,34.979,2.14
6196050102,"bus_subway_trolley","Bus / trolleybus",1015,76,17.462,21.417,3.954
6196050109,"bus_subway_trolley","Bus / trolleybus",85,1015,21.125,24.2,3.075
6207100302,"bus_subway_trolley","Bus / trolleybus",5019,5050,40.54,46.915,6.375
6207100304,"bus_subway_trolley","Subway / El",5050,5027,71.3,83.017,11.717
6213260104,"bus_subway_trolley","Subway / El",69,125,10.2,11.7,1.5
6213260107,"bus_subway_trolley","Subway / El",125,69,18.029,11.95,-6.079
6214670101,"bus_subway_trolley","Subway / El",81,1214,21.423,24.046,2.623
6214670401,"bus_subway_trolley","Subway / El",109,1214,25.173,27.171,1.998
6220400101,"bus_subway_trolley","Bus / trolleybus",105,17,20.669,20.217,-0.452
6244290101,"bus_subway_trolley","Subway / El",2206,1814,71.238,70.173,-1.065
6244290102,"bus_subway_trolley","Subway / El",1814,2206,52.242,60.669,8.427
6244290201,"bus_subway_trolley","Bus / trolleybus",2206,1223,20.5,21.75,1.25
6244290202,"bus_subway_trolley","Bus / trolleybus",1223,2206,19.531,19.042,-0.49
6247010101,"bus_subway_trolley","Bus / trolleybus",8208,10601,52.633,52.633,0
6247010102,"bus_subway_trolley","Bus / trolleybus",10601,8208,53.533,53.533,0
6247010301,"bus_subway_trolley","Bus / trolleybus",8208,10601,52.633,52.633,0
6247010302,"bus_subway_trolley","Bus / trolleybus",10601,8208,53.533,53.533,0
6255070102,"bus_subway_trolley","Subway / El",74,2636,48.337,50.719,2.381
6260000302,"bus_subway_trolley","Trolley / light rail",4440,4459,22.575,24.552,1.977
6260000303,"bus_subway_trolley","Subway / El",4459,72,34.9,36.4,1.5
6264470103,"bus_subway_trolley","Subway / El",417,417,18.938,18.938,0
6264470202,"bus_subway_trolley","Bus / trolleybus",415,417,20.7,21.846,1.146
6264470203,"bus_subway_trolley","Bus / trolleybus",417,409,22.077,24.288,2.21
6264470204,"bus_subway_trolley","Bus / trolleybus",409,417,15.946,19.613,3.667
6277200201,"bus_subway_trolley","Bus / trolleybus",415,411,16.117,19.117,3
6277200202,"bus_subway_trolley","Bus / trolleybus",411,88,28.406,27.896,-0.51
6277200203,"bus_subway_trolley","Bus / trolleybus",88,74,10.927,12.108,1.181
6277200204,"bus_subway_trolley","Bus / trolleybus",74,421,33.19,34.81,1.621
6277780201,"bus_subway_trolley","Bus / trolleybus",5020,80,54.9,56.4,1.5
6277780202,"bus_subway_trolley","Bus / trolleybus",80,5020,55.067,57.567,2.5
6288980102,"bus_subway_trolley","Bus / trolleybus",814,139,42.129,41.273,-0.856
6289970101,"bus_subway_trolley","Bus / trolleybus",1410,116,37.748,38.731,0.983
6289970102,"bus_subway_trolley","Bus / trolleybus",116,814,34.954,36.669,1.715
6289970103,"bus_subway_trolley","Bus / trolleybus",814,1410,61.546,68.258,6.713
6289970105,"bus_subway_trolley","Bus / trolleybus",847,841,24.631,30.675,6.044
6289970106,"bus_subway_trolley","Bus / trolleybus",841,1410,67.577,64.433,-3.144
6289970202,"bus_subway_trolley","Bus / trolleybus",1416,411,32.421,35.65,3.229
6289970203,"bus_subway_trolley","Bus / trolleybus",411,1408,22.712,26.462,3.75
6291170101,"bus_subway_trolley","Bus / trolleybus",1602,133,47.121,49.135,2.015
6291170102,"bus_subway_trolley","Bus / trolleybus",133,1602,56.267,60.731,4.465
6291170201,"bus_subway_trolley","Bus / trolleybus",1602,3011,22.435,25.769,3.333
6291170202,"bus_subway_trolley","Bus / trolleybus",3011,1602,24.35,27.383,3.033
6291170302,"bus_subway_trolley","Bus / trolleybus",7021,1602,146.35,142.45,-3.9
6297650102,"bus_subway_trolley","Trolley / light rail",1036,119,28.348,28.029,-0.319
6308550102,"bus_subway_trolley","Subway / El",804,69,30.042,35.288,5.246
6308550105,"bus_subway_trolley","Subway / El",69,804,29.483,32.523,3.04
6313810101,"bus_subway_trolley","Bus / trolleybus",2018,1415,56.031,56.302,0.271
6345130202,"bus_subway_trolley","Subway / El",135,3212,49.465,48.746,-0.719
6347230106,"bus_subway_trolley","Bus / trolleybus",1409,78,42.096,44.683,2.587
6347230107,"bus_subway_trolley","Bus / trolleybus",78,88,13.277,14.021,0.744
6347230108,"bus_subway_trolley","Bus / trolleybus",88,11,18.333,21.369,3.035
6347230109,"bus_subway_trolley","Bus / trolleybus",11,89,19.848,21.167,1.319
6347230110,"bus_subway_trolley","Bus / trolleybus",89,1409,36.673,39.242,2.569
6350840101,"bus_subway_trolley","Bus / trolleybus",2632,2615,23.623,24.431,0.808
6350840102,"bus_subway_trolley","Subway / El",2615,90,39.908,51.367,11.458
6350840103,"bus_subway_trolley","Subway / El",90,12238,71.598,72.773,1.175
6350840104,"bus_subway_trolley","Bus / trolleybus",12238,2632,36.852,35.987,-0.865
6370220102,"bus_subway_trolley","Bus / trolleybus",1015,1040,21.05,20.55,-0.5
6371070102,"bus_subway_trolley","Subway / El",5019,4459,47.429,49.158,1.729
6371070103,"bus_subway_trolley","Subway / El",4459,92,36.6,39.85,3.25
6371070106,"bus_subway_trolley","Subway / El",92,4459,36.285,39.763,3.477
6371070107,"bus_subway_trolley","Subway / El",4459,5017,38.05,35.55,-2.5
6372400104,"bus_subway_trolley","Bus / trolleybus",1021,1031,23.25,26.692,3.442
6373320201,"bus_subway_trolley","Bus / trolleybus",2615,2810,29.017,31.267,2.25
6376070201,"bus_subway_trolley","Subway / El",10004,93,NA,NA,NA
6376070202,"bus_subway_trolley","Subway / El",93,10004,NA,NA,NA
6381290201,"bus_subway_trolley","Bus / trolleybus",16210,16046,36.533,36.533,0
6381290202,"bus_subway_trolley","Bus / trolleybus",16046,16210,57.633,57.633,0
6381700101,"bus_subway_trolley","Bus / trolleybus",4226,4206,23.958,21.146,-2.812
6381700103,"bus_subway_trolley","Bus / trolleybus",4034,4219,57.6,58.867,1.267
6394850101,"bus_subway_trolley","Bus / trolleybus",4820,4826,57.05,60.254,3.204
6394850102,"bus_subway_trolley","Bus / trolleybus",4826,4820,80.567,65.192,-15.375
6423360201,"bus_subway_trolley","Bus / trolleybus",1021,101,27.69,27.571,-0.119
6443950102,"bus_subway_trolley","Bus / trolleybus",59,103,17.729,20.042,2.312
6443950104,"bus_subway_trolley","Trolley / light rail",85,42,15.467,17.529,2.062
6453710102,"bus_subway_trolley","Bus / trolleybus",422,2020,56.7,57.7,1
6453710201,"bus_subway_trolley","Bus / trolleybus",2020,1235,45.875,47.958,2.083
6453710202,"bus_subway_trolley","Bus / trolleybus",1235,2020,39.967,45.217,5.25
6453710501,"bus_subway_trolley","Bus / trolleybus",2020,43,32.854,33.979,1.125
6453710502,"bus_subway_trolley","Bus / trolleybus",43,2020,37.008,40.615,3.606
6465820401,"bus_subway_trolley","Bus / trolleybus",1608,2628,40.631,43.725,3.094
6465820402,"bus_subway_trolley","Bus / trolleybus",2628,1608,41.142,43.3,2.158
6482360102,"bus_subway_trolley","Bus / trolleybus",847,85,22.504,26.26,3.756
6482360103,"bus_subway_trolley","Bus / trolleybus",85,10212,63.717,85.717,22
6482360105,"bus_subway_trolley","Bus / trolleybus",10215,4459,65.546,71.821,6.275
6482360106,"bus_subway_trolley","Bus / trolleybus",4459,76,36.5,37.75,1.25
6482360107,"bus_subway_trolley","Bus / trolleybus",76,3014,54.51,58.112,3.602
6489220101,"bus_subway_trolley","Subway / El",1021,411,43.996,46.392,2.396
6489220102,"bus_subway_trolley","Trolley / light rail",411,1024,40.39,40.729,0.34
6514630102,"bus_subway_trolley","Subway / El",11835,92,86.617,88.117,1.5
6514630108,"bus_subway_trolley","Subway / El",118,118,8.044,8.517,0.473
6516010101,"bus_subway_trolley","Subway / El",834,54,29.117,33.677,4.56
6516010104,"bus_subway_trolley","Subway / El",83,834,22.906,25.373,2.467
6516350101,"bus_subway_trolley","Bus / trolleybus",24,1030,25.192,27.742,2.55
6516350102,"bus_subway_trolley","Bus / trolleybus",1030,24,22.771,23.223,0.452
6516350202,"bus_subway_trolley","Subway / El",1030,44,17.356,18.5,1.144
6519710107,"bus_subway_trolley","Subway / El",804,41,28.017,30.267,2.25
6523030101,"bus_subway_trolley","Bus / trolleybus",16008,15819,NA,NA,NA
6523030102,"bus_subway_trolley","Bus / trolleybus",15819,15806,49.917,49.917,0
6535060101,"bus_subway_trolley","Trolley / light rail",1201,1030,30.729,29.95,-0.779
6535060102,"bus_subway_trolley","Subway / El",1030,1405,31.25,34.812,3.562
6535060103,"bus_subway_trolley","Subway / El",1405,74,31.752,33.34,1.588
6535060104,"bus_subway_trolley","Trolley / light rail",74,1201,34.358,36.15,1.792
6551990205,"bus_subway_trolley","Bus / trolleybus",4240,134,82.333,82.008,-0.325
6554200101,"bus_subway_trolley","Bus / trolleybus",2603,846,71.502,69.196,-2.306
6554200102,"bus_subway_trolley","Bus / trolleybus",846,73,29.817,35.008,5.192
6558670101,"bus_subway_trolley","Bus / trolleybus",3210,66,43.013,43.5,0.487
6560970101,"bus_subway_trolley","Bus / trolleybus",2411,419,39.085,41.633,2.548
6560970102,"bus_subway_trolley","Subway / El",419,2411,46.477,51.475,4.998
6564560102,"bus_subway_trolley","Trolley / light rail",46,1026,30.171,16.45,-13.721
6564560103,"bus_subway_trolley","Bus / trolleybus",1026,30,14.244,14.744,0.5
6564560208,"bus_subway_trolley","Bus / trolleybus",62,51,18.871,21.973,3.102
