"","ID","HH_ID","PERSON_NUM","PERSON_ID","HH_WEIGHT","P_WEIGHT","TOUR_NUM","WKSUB_NUM","WKSUB_ID","TRIP_NUM","TRIP_ID","RECORD_ID","NOGO","WHYNO","TOUR_TYPE","TOUR_STOPS","START_TRAV","O_LOC_TYPE","O_GEO_ACC","O_STATE","O_REGION","O_COUNTY","O_CPA","O_MCD","O_TRACT","O_TAZ","ARRIVE","ACTIV1","ACTIV2","ACTIV3","ACTIV4","ACT_DUR1","ACT_DUR2","ACT_DUR3","ACT_DUR4","DEPART","MODE","MODE_AGG","PARTY","HH_MEM","HH_PER_NUM1","HH_PER_NUM2","HH_PER_NUM3","HH_PER_NUM4","HH_PER_NUM5","HH_PER_NUM6","DRVER","VEH_NUM","USE_TOLL","TOLL_RD1","TOLL_RD2","TOLL_RD3","TOLL_RD4","TOLL_RD5","TOLL_B1","TOLL_B2","TOLL_B3","TOLL_B4","TOLL_B5","TOLL_B6","TOLL_B7","TOLL_B8","TOLL_B9","PARK_AT","PARK_TRAV","PARK_PAY","PARK_COST","PARK_UNIT","D_LOC_TYPE","D_GEO_ACC","D_STATE","D_REGION","D_COUNTY","D_CPA","D_MCD","D_TRACT","D_TAZ","TripFactor","Survey_TravTime","Model_TravTime","Model_TravDist","CompositeWeight"
"1087",51363,614451,1,61445101,676.4519571,84.30299267,1,NA,6.14451e+11,1,6.14451e+13,6144510101,NA,NA,1,2,2,1,1,42,1,42101,"101_107",4210160000,42101014000,403,"",10,5,96,NA,"1:30","1:30","1:00","","11:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_107",4210160000,42101016901,434,1.17,35,22.734085,2.102759,98.63450143
"1088",51364,614451,1,61445101,676.4519571,84.30299267,1,NA,6.14451e+11,2,6.14451e+13,6144510102,NA,NA,1,NA,NA,4,1,42,1,42101,"101_107",4210160000,42101016901,434,"12:05",5,96,NA,NA,"2:00","0:40","","","14:45",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42101,"101_107",4210160000,42101016702,430,1.17,35,20.458556,1.438715,98.63450143
"1089",51365,614451,1,61445101,676.4519571,84.30299267,1,NA,6.14451e+11,3,6.14451e+13,6144510103,NA,NA,1,NA,NA,2,1,42,1,42101,"101_107",4210160000,42101016702,430,"15:20",5,NA,NA,NA,"1:35","","","","16:55",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_107",4210160000,42101014000,403,1.17,25,15.232925,1.479533,98.63450143
"1090",51369,614451,2,61445102,676.4519571,144.4057025,1,NA,6.14451e+11,1,6.14451e+13,6144510201,NA,NA,2,1,2,1,1,42,1,42101,"101_107",4210160000,42101014000,403,"",1,NA,NA,NA,"4:15","","","","7:15",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_107",4210160000,42101016702,430,1.17,40,10.885887,1.410388,168.954672
"1091",51370,614451,2,61445102,676.4519571,144.4057025,1,NA,6.14451e+11,2,6.14451e+13,6144510202,NA,NA,2,NA,NA,4,1,42,1,42101,"101_107",4210160000,42101016702,430,"7:55",96,NA,NA,NA,"1:30","","","","9:45",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_107",4210160000,42101014000,403,1.17,30,14.719558,1.453527,168.954672
"1092",51371,614451,2,61445102,676.4519571,144.4057025,2,NA,6.14451e+11,3,6.14451e+13,6144510203,NA,NA,2,1,NA,1,1,42,1,42101,"101_107",4210160000,42101014000,403,"10:15",1,NA,NA,NA,"2:00","","","","12:15",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_107",4210160000,42101016600,427,1.17,40,17.681727,1.659451,168.954672
"1093",51372,614451,2,61445102,676.4519571,144.4057025,2,NA,6.14451e+11,4,6.14451e+13,6144510204,NA,NA,2,NA,NA,4,1,42,1,42101,"101_107",4210160000,42101016600,427,"12:55",3,NA,NA,NA,"3:20","","","","16:15",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_107",4210160000,42101014000,403,1.17,45,17.830848,1.713845,168.954672
"1094",51373,614451,2,61445102,676.4519571,144.4057025,3,NA,6.14451e+11,5,6.14451e+13,6144510205,NA,NA,2,1,NA,1,1,42,1,42101,"101_107",4210160000,42101014000,403,"17:00",1,NA,NA,NA,"1:15","","","","18:45",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_107",4210160000,42101016901,434,1.17,0,22.057785,2.110039,168.954672
"1095",51374,614451,2,61445102,676.4519571,144.4057025,3,NA,6.14451e+11,6,6.14451e+13,6144510206,NA,NA,2,NA,NA,4,1,42,1,42101,"101_107",4210160000,42101016901,434,"18:45",96,NA,NA,NA,"2:00","","","","20:45",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_107",4210160000,42101014000,403,1.17,45,23.280427,1.982009,168.954672
"1096",51376,614451,3,61445103,676.4519571,144.4057025,1,NA,6.14451e+11,1,6.14451e+13,6144510301,NA,NA,2,1,2,1,1,42,1,42101,"101_107",4210160000,42101014000,403,"",1,NA,NA,NA,"4:15","","","","7:15",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_107",4210160000,42101016702,430,1.17,40,10.885887,1.410388,168.954672
"1097",51377,614451,3,61445103,676.4519571,144.4057025,1,NA,6.14451e+11,2,6.14451e+13,6144510302,NA,NA,2,NA,NA,4,1,42,1,42101,"101_107",4210160000,42101016702,430,"7:55",96,NA,NA,NA,"1:30","","","","9:45",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_107",4210160000,42101014000,403,1.17,45,14.719558,1.453527,168.954672
"1098",51378,614451,3,61445103,676.4519571,144.4057025,2,NA,6.14451e+11,3,6.14451e+13,6144510303,NA,NA,2,1,NA,1,1,42,1,42101,"101_107",4210160000,42101014000,403,"10:30",1,NA,NA,NA,"7:45","","","","18:15",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_107",4210160000,42101016901,434,1.17,30,22.057785,2.110039,168.954672
"1099",51379,614451,3,61445103,676.4519571,144.4057025,2,NA,6.14451e+11,4,6.14451e+13,6144510304,NA,NA,2,NA,NA,4,1,42,1,42101,"101_107",4210160000,42101016901,434,"18:45",96,NA,NA,NA,"2:00","","","","20:45",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_107",4210160000,42101014000,403,1.17,45,23.280427,1.982009,168.954672
"1100",51385,614539,2,61453902,140.0677812,125.0257654,1,NA,6.14539e+11,1,6.14539e+13,6145390201,NA,NA,1,1,2,1,1,42,1,42101,"101_110",4210160000,42101008601,1027,"",1,15,NA,NA,"3:00","0:30","","","7:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_112",4210160000,42101004101,816,1.12,60,38.395462,5.700945,140.0288573
"1101",51386,614539,2,61453902,140.0677812,125.0257654,1,NA,6.14539e+11,2,6.14539e+13,6145390202,NA,NA,1,NA,NA,4,1,42,1,42101,"101_112",4210160000,42101004101,816,"8:00",5,NA,NA,NA,"9:00","","","","17:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_110",4210160000,42101008601,1027,1.12,420,41.225749,5.713458,140.0288573
"1102",51416,614748,1,61474801,190.1257082,133.8077509,1,NA,6.14748e+11,1,6.14748e+13,6147480101,NA,NA,1,1,2,1,1,42,1,42101,"101_103",4210160000,42101001202,25,"",1,NA,NA,NA,"0:00","","","","6:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42101,"101_103",4210160000,42101001500,6,1.17,90,9.719973,0.865554,156.5550686
"1103",51417,614748,1,61474801,190.1257082,133.8077509,1,NA,6.14748e+11,2,6.14748e+13,6147480102,NA,NA,1,NA,NA,2,1,42,1,42101,"101_103",4210160000,42101001500,6,"8:00",5,NA,NA,NA,"0:00","","","","18:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_103",4210160000,42101001202,25,1.17,60,11.25,0.869298,156.5550686
"1104",51548,615756,1,61575601,336.6524744,128.2107167,1,NA,6.15756e+11,1,6.15756e+13,6157560101,NA,NA,1,1,2,1,1,42,1,42101,"101_115",4210160000,42101026200,2639,"",1,NA,NA,NA,"0:00","","","","6:54",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42101,"101_102",4210160000,42101980900,2007,1.17,60,81.917458,16.406705,150.0065386
"1105",51566,615809,1,61580901,458.7122574,238.9883079,1,NA,6.15809e+11,1,6.15809e+13,6158090101,NA,NA,2,5,2,1,1,42,1,42101,"101_114",4210160000,42101030000,1607,"",16,8,NA,NA,"1:00","1:00","","","7:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_109",4210160000,42101018800,625,1.17,20,19.39688,3.148963,279.6163203
"1106",51567,615809,1,61580901,458.7122574,238.9883079,1,NA,6.15809e+11,2,6.15809e+13,6158090102,NA,NA,2,NA,NA,4,1,42,1,42101,"101_109",4210160000,42101018800,625,"7:50",16,NA,NA,NA,"1:00","","","","9:00",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000500,73,1.17,30,24.909747,5.174798,279.6163203
"1107",51568,615809,1,61580901,458.7122574,238.9883079,1,NA,6.15809e+11,3,6.15809e+13,6158090103,NA,NA,2,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000500,73,"9:30",9,NA,NA,NA,"1:15","","","","10:45",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_104",4210160000,42101031600,3014,1.17,45,40.585046,8.951072,279.6163203
"1108",51569,615809,1,61580901,458.7122574,238.9883079,1,NA,6.15809e+11,4,6.15809e+13,6158090104,NA,NA,2,NA,NA,4,1,42,1,42101,"101_104",4210160000,42101031600,3014,"11:30",19,NA,NA,NA,"0:15","","","","11:45",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_109",4210160000,42101017900,619,1.17,NA,33.920378,4.517342,279.6163203
"1109",51570,615809,1,61580901,458.7122574,238.9883079,1,NA,6.15809e+11,5,6.15809e+13,6158090105,NA,NA,2,NA,NA,4,1,42,1,42101,"101_109",4210160000,42101017900,619,"9999",20,NA,NA,NA,"0:00","","","","11:50",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_109",4210160000,42101037800,617,1.17,30,17.59557,1.513947,279.6163203
"1110",51571,615809,1,61580901,458.7122574,238.9883079,1,NA,6.15809e+11,6,6.15809e+13,6158090106,NA,NA,2,NA,NA,4,1,42,1,42101,"101_109",4210160000,42101037800,617,"12:20",96,NA,NA,NA,"2:30","","","","15:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_114",4210160000,42101030000,1607,1.17,30,18.833587,3.5943,279.6163203
"1111",51791,616636,1,61663601,68.63506003,91.53510971,1,NA,6.16636e+11,1,6.16636e+13,6166360101,NA,NA,2,1,2,1,1,42,1,42101,"101_110",4210160000,42101009100,1037,"",1,NA,NA,NA,"0:00","","","","9:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_110",4210160000,42101036900,1030,1.13,15,7.858231,0.571003,103.434674
"1112",51794,616670,1,61667001,216.5479209,141.7758976,1,NA,6.1667e+11,1,6.1667e+13,6166700101,NA,NA,3,0,2,2,1,42,1,42101,"101_103",4210160000,42101000100,106,"",5,NA,NA,NA,"0:00","","","","9999",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42045,"045_203",4204579000,42045401402,4432,1.12,NA,NA,NA,158.7890053
"1113",51835,616907,4,61690704,933.5652095,1037.431981,1,NA,6.16907e+11,1,6.16907e+13,6169070401,NA,NA,3,0,2,3,6,42,1,42101,"101_111",4210160000,42101010400,1218,"",1,20,3,4,"0:15","9:00","0:10","0:10","18:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_111",4210160000,42101008101,1202,1.17,90,28.803213,1.549458,1213.795418
"1114",51839,616936,1,61693601,875.5263243,297.1044216,1,NA,6.16936e+11,1,6.16936e+13,6169360101,NA,NA,2,1,2,1,1,42,1,42101,"101_111",4210160000,42101010200,1224,"",1,14,2,NA,"1:20","","","","19:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_110",4210160000,42101007300,1011,1.17,25,24.103779,1.375639,347.6121732
"1115",51842,616936,2,61693602,875.5263243,264.7502276,1,NA,6.16936e+11,1,6.16936e+13,6169360201,NA,NA,2,2,2,1,1,42,1,42101,"101_111",4210160000,42101010200,1224,"",1,NA,NA,NA,"7:30","","","","11:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_107",4210160000,42101014100,402,1.17,95,37.771864,4.936689,309.7577662
"1116",51843,616936,2,61693602,875.5263243,264.7502276,1,NA,6.16936e+11,2,6.16936e+13,6169360202,NA,NA,2,NA,NA,4,1,42,1,42101,"101_107",4210160000,42101014100,402,"12:35",4,NA,NA,NA,"2:35","","","","15:33",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,42,1,42101,"101_103",4210160000,42101000500,74,1.17,28,14.691694,1.738467,309.7577662
"1117",51844,616936,2,61693602,875.5263243,264.7502276,1,NA,6.16936e+11,3,6.16936e+13,6169360203,NA,NA,2,NA,NA,4,4,42,1,42101,"101_103",4210160000,42101000500,74,"16:01",8,NA,NA,NA,"0:00","","","","16:23",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_111",4210160000,42101010200,1224,1.17,15,23.025809,4.179846,309.7577662
"1118",51847,616936,4,61693604,875.5263243,269.4418448,1,NA,6.16936e+11,1,6.16936e+13,6169360401,NA,NA,2,1,2,1,1,42,1,42101,"101_111",4210160000,42101010200,1224,"",1,NA,NA,NA,"5:19","","","","8:19",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,42,1,42101,"101_110",4210160000,42101009200,1038,1.17,8,22.973688,2.292258,315.2469584
"1119",51848,616936,4,61693604,875.5263243,269.4418448,1,NA,6.16936e+11,2,6.16936e+13,6169360402,NA,NA,2,NA,NA,3,1,42,1,42101,"101_110",4210160000,42101009200,1038,"8:27",3,NA,NA,NA,"6:30","","","","15:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_111",4210160000,42101010200,1224,1.17,40,14.573655,1.731056,315.2469584
"1120",51850,616936,5,61693605,875.5263243,201.5691535,1,NA,6.16936e+11,1,6.16936e+13,6169360501,NA,NA,2,1,2,1,1,42,1,42101,"101_111",4210160000,42101010200,1224,"",1,NA,NA,NA,"5:19","","","","8:19",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,42,1,42101,"101_110",4210160000,42101009200,1038,1.17,8,22.973688,2.292258,235.8359096
"1121",51851,616936,5,61693605,875.5263243,201.5691535,1,NA,6.16936e+11,2,6.16936e+13,6169360502,NA,NA,2,NA,NA,3,1,42,1,42101,"101_110",4210160000,42101009200,1038,"8:27",3,NA,NA,NA,"6:30","","","","15:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_111",4210160000,42101010200,1224,1.17,40,14.573655,1.731056,235.8359096
"1122",51898,617468,1,61746801,427.3978623,160.0514915,1,NA,6.17468e+11,2,6.17468e+13,6174680102,NA,NA,2,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000200,108,"11:58",11,NA,NA,NA,"1:28","","","","13:28",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101036600,32,1.12,12,18.358371,1.203477,179.2576705
"1123",51899,617468,1,61746801,427.3978623,160.0514915,1,NA,6.17468e+11,3,6.17468e+13,6174680103,NA,NA,2,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101036600,32,"13:40",14,NA,NA,NA,"0:00","","","","14:18",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000402,77,1.12,7,15.943277,1.645993,179.2576705
"1124",51900,617468,1,61746801,427.3978623,160.0514915,1,NA,6.17468e+11,4,6.17468e+13,6174680104,NA,NA,2,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000402,77,"14:25",8,NA,NA,NA,"0:00","","","","14:50",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000100,67,1.12,25,12.579256,1.155229,179.2576705
"1125",52001,617897,1,61789701,324.4698324,105.8267934,1,NA,6.17897e+11,1,6.17897e+13,6178970101,NA,NA,2,3,2,1,1,42,1,42101,"101_112",4210160000,42101004001,819,"",1,NA,NA,NA,"5:30","","","","8:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000500,90,1.17,20,20.752222,2.374384,123.8173483
"1126",52002,617897,1,61789701,324.4698324,105.8267934,1,NA,6.17897e+11,2,6.17897e+13,6178970102,NA,NA,2,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000500,90,"8:50",11,8,NA,NA,"1:40","0:25","","","11:05",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_110",4210160000,42101980000,1034,1.17,40,13.015526,1.564109,123.8173483
"1127",52003,617897,1,61789701,324.4698324,105.8267934,1,NA,6.17897e+11,3,6.17897e+13,6178970103,NA,NA,2,NA,NA,4,1,42,1,42101,"101_110",4210160000,42101980000,1034,"11:45",6,NA,NA,NA,"0:30","","","","12:15",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_110",4210160000,42101009100,1037,1.17,25,12.587779,1.239312,123.8173483
"1128",52004,617897,1,61789701,324.4698324,105.8267934,1,NA,6.17897e+11,4,6.17897e+13,6178970104,NA,NA,2,NA,NA,4,1,42,1,42101,"101_110",4210160000,42101009100,1037,"12:40",12,NA,NA,NA,"2:20","","","","15:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_112",4210160000,42101004001,819,1.17,45,31.697194,4.4256,123.8173483
"1129",52005,617897,1,61789701,324.4698324,105.8267934,2,NA,6.17897e+11,5,6.17897e+13,6178970105,NA,NA,2,1,NA,1,1,42,1,42101,"101_112",4210160000,42101004001,819,"15:45",1,NA,NA,NA,"2:35","","","","18:20",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101001002,51,1.17,30,26.62307,2.812312,123.8173483
"1130",52307,619369,2,61936902,154.9537292,103.4234932,1,NA,6.19369e+11,1,6.19369e+13,6193690201,NA,NA,1,1,2,1,1,42,1,42101,"101_103",4210160000,42101013602,142,"",1,NA,NA,NA,"0:00","","","","6:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42101,"101_103",4210160000,42101001202,25,1.17,45,22.766501,1.78213,121.0054871
"1131",52308,619369,2,61936902,154.9537292,103.4234932,1,NA,6.19369e+11,2,6.19369e+13,6193690202,NA,NA,1,NA,NA,2,1,42,1,42101,"101_103",4210160000,42101001202,25,"6:45",5,NA,NA,NA,"0:00","","","","17:45",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_103",4210160000,42101013602,142,1.17,45,21.847316,2.339795,121.0054871
"1132",52359,619605,1,61960501,228.4384878,103.7440207,1,NA,6.19605e+11,2,6.19605e+13,6196050102,NA,NA,2,NA,NA,4,1,42,1,42101,"101_110",4210160000,42101007700,1015,"10:32",19,NA,NA,NA,"0:06","","","","10:38",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000402,76,1.17,13,17.446306,2.764568,121.3805042
"1133",52366,619605,1,61960501,228.4384878,103.7440207,1,NA,6.19605e+11,9,6.19605e+13,6196050109,NA,NA,2,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000401,85,"14:26",19,NA,NA,NA,"0:01","","","","14:27",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_110",4210160000,42101007700,1015,1.17,13,14.580643,2.136889,121.3805042
"1134",52500,620710,3,62071003,353.5127695,108.0301332,1,NA,6.2071e+11,2,6.2071e+13,6207100302,NA,NA,1,NA,NA,4,1,42,1,42045,"045_206",4204533144,42045408800,5019,"8:10",19,NA,NA,NA,"0:00","","","","8:12",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,42,1,42045,"045_206",4204563264,42045409702,5050,1.17,18,21.60739,3.751255,126.3952558
"1135",52502,620710,3,62071003,353.5127695,108.0301332,1,NA,6.2071e+11,4,6.2071e+13,6207100304,NA,NA,1,NA,NA,4,1,42,1,42045,"045_206",4204563264,42045409702,5050,"18:50",19,NA,NA,NA,"0:00","","","","18:55",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42045,"045_206",4204547616,42045408103,5027,1.17,15,61.048047,14.878633,126.3952558
