record_id,sample,HH_ID,PERSON_NUM,mode,o_taz,d_taz,restore_average_min,cut_average_min,delta_min,TOUR_TYPE,TOUR_NUM,TRIP_NUM,O_LOC_TYPE,D_LOC_TYPE,ACTIV1,PARTY,MODE,MODE_AGG,TripFactor,CompositeWeight,P_WEIGHT,P_TOT_TRIPS,GEND,AGECAT,RACE,EDUCA,LIC,EMPLY,WK_STAT,JOBS,HOURS,OCCUP,WK_MODE,TCOMM,PARK_SUB,TRAN_SUB,STUDE,T_TRIP,TAP,HH_WEIGHT,H_COUNTY,H_TAZ,A_TYPE,HH_SIZE,HH_WORK,TOT_VEH,OP_VEH,TOT_BIKE,CAR_SHARE,RES_TYPE,INCOME,female,age_cat,age_65plus,race_cat,college_deg,has_license,employed,student,transit_trips_wk,transit_subsidy,income_k,low_income,hh_size,hh_workers,hh_vehicles,area_type,work_tour,home_based,zero_veh_hh,veh_per_adult
6174680102,"bus_subway_trolley",617468,1,"Subway / El",108,32,32.925,30.267,-2.658,2,1,2,4,4,11,NA,21,5,1.12,179.2576705,160.0514915,5,2,8,1,6,1,1,NA,1,40,25,4,4,2,1,3,6,NA,427.3978623,42101,2430,4,1,1,1,1,0,2,5,7,1,8,0,"white",1,1,1,0,6,1,125,0,1,1,1,"suburban",0,1,0,1
6174680103,"bus_subway_trolley",617468,1,"Subway / El",32,77,33.417,33.117,-0.3,2,1,3,4,4,14,NA,21,5,1.12,179.2576705,160.0514915,5,2,8,1,6,1,1,NA,1,40,25,4,4,2,1,3,6,NA,427.3978623,42101,2430,4,1,1,1,1,0,2,5,7,1,8,0,"white",1,1,1,0,6,1,125,0,1,1,1,"suburban",0,1,0,1
6174680104,"bus_subway_trolley",617468,1,"Bus / trolleybus",77,67,13.967,16.219,2.252,2,1,4,4,4,8,NA,14,5,1.12,179.2576705,160.0514915,5,2,8,1,6,1,1,NA,1,40,25,4,4,2,1,3,6,NA,427.3978623,42101,2430,4,1,1,1,1,0,2,5,7,1,8,0,"white",1,1,1,0,6,1,125,0,1,1,1,"suburban",0,1,0,1
6178970101,"bus_subway_trolley",617897,1,"Bus / trolleybus",819,90,25.606,27.042,1.435,2,1,1,1,4,1,NA,14,5,1.17,123.8173483,105.8267934,6,2,10,1,6,1,1,NA,1,6,19,NA,NA,NA,NA,3,32,NA,324.4698324,42101,819,3,1,1,0,0,1,1,2,2,1,10,1,"white",1,1,1,0,32,NA,17.5,1,1,1,0,"urban",0,1,1,0
6178970102,"bus_subway_trolley",617897,1,"Bus / trolleybus",90,1034,18.621,19.212,0.592,2,1,2,4,4,11,NA,14,5,1.17,123.8173483,105.8267934,6,2,10,1,6,1,1,NA,1,6,19,NA,NA,NA,NA,3,32,NA,324.4698324,42101,819,3,1,1,0,0,1,1,2,2,1,10,1,"white",1,1,1,0,32,NA,17.5,1,1,1,0,"urban",0,1,1,0
6178970103,"bus_subway_trolley",617897,1,"Bus / trolleybus",1034,1037,18.948,22.942,3.994,2,1,3,4,4,6,NA,14,5,1.17,123.8173483,105.8267934,6,2,10,1,6,1,1,NA,1,6,19,NA,NA,NA,NA,3,32,NA,324.4698324,42101,819,3,1,1,0,0,1,1,2,2,1,10,1,"white",1,1,1,0,32,NA,17.5,1,1,1,0,"urban",0,1,1,0
6178970104,"bus_subway_trolley",617897,1,"Bus / trolleybus",1037,819,34.281,38.892,4.61,2,1,4,4,1,12,NA,14,5,1.17,123.8173483,105.8267934,6,2,10,1,6,1,1,NA,1,6,19,NA,NA,NA,NA,3,32,NA,324.4698324,42101,819,3,1,1,0,0,1,1,2,2,1,10,1,"white",1,1,1,0,32,NA,17.5,1,1,1,0,"urban",0,1,1,0
6178970105,"bus_subway_trolley",617897,1,"Bus / trolleybus",819,51,31.654,33.973,2.319,2,2,5,1,4,1,NA,14,5,1.17,123.8173483,105.8267934,6,2,10,1,6,1,1,NA,1,6,19,NA,NA,NA,NA,3,32,NA,324.4698324,42101,819,3,1,1,0,0,1,1,2,2,1,10,1,"white",1,1,1,0,32,NA,17.5,1,1,1,0,"urban",0,1,1,0
6193690201,"bus_subway_trolley",619369,2,"Bus / trolleybus",142,25,30.602,29.681,-0.921,1,1,1,1,2,1,NA,14,5,1.17,121.0054871,103.4234932,2,2,9,1,4,1,1,NA,1,55,11,4,0,8,2,3,12,NA,154.9537292,42101,142,3,2,2,0,0,3,1,1,5,1,9,0,"white",0,1,1,0,12,0,62.5,0,2,2,0,"urban",1,1,1,0
6193690202,"bus_subway_trolley",619369,2,"Bus / trolleybus",25,142,32.84,34.979,2.14,1,1,2,2,1,5,NA,14,5,1.17,121.0054871,103.4234932,2,2,9,1,4,1,1,NA,1,55,11,4,0,8,2,3,12,NA,154.9537292,42101,142,3,2,2,0,0,3,1,1,5,1,9,0,"white",0,1,1,0,12,0,62.5,0,2,2,0,"urban",1,1,1,0
6196050102,"bus_subway_trolley",619605,1,"Bus / trolleybus",1015,76,17.462,21.417,3.954,2,1,2,4,4,19,NA,14,5,1.17,121.3805042,103.7440207,10,2,9,1,5,1,2,4,NA,NA,NA,NA,NA,NA,NA,3,4,NA,228.4384878,42101,1021,3,1,0,0,0,0,1,2,2,1,9,0,"white",1,1,0,0,4,NA,17.5,1,1,0,0,"urban",0,1,1,0
6196050109,"bus_subway_trolley",619605,1,"Bus / trolleybus",85,1015,21.125,24.2,3.075,2,1,9,4,4,19,NA,14,5,1.17,121.3805042,103.7440207,10,2,9,1,5,1,2,4,NA,NA,NA,NA,NA,NA,NA,3,4,NA,228.4384878,42101,1021,3,1,0,0,0,0,1,2,2,1,9,0,"white",1,1,0,0,4,NA,17.5,1,1,0,0,"urban",0,1,1,0
6207100302,"bus_subway_trolley",620710,3,"Bus / trolleybus",5019,5050,40.54,46.915,6.375,1,1,2,4,3,19,NA,14,5,1.17,126.3952558,108.0301332,5,2,5,1,3,2,1,NA,1,4,41,9,0,9,8,1,10,NA,353.5127695,42045,5011,4,3,3,2,2,0,1,2,3,1,5,0,"white",0,0,1,1,10,NA,30,1,3,3,2,"suburban",1,1,0,0.666666666666667
6207100304,"bus_subway_trolley",620710,3,"Subway / El",5050,5027,71.3,83.017,11.717,1,1,4,4,2,19,NA,21,5,1.17,126.3952558,108.0301332,5,2,5,1,3,2,1,NA,1,4,41,9,0,9,8,1,10,NA,353.5127695,42045,5011,4,3,3,2,2,0,1,2,3,1,5,0,"white",0,0,1,1,10,NA,30,1,3,3,2,"suburban",1,1,0,0.666666666666667
6213260104,"bus_subway_trolley",621326,1,"Subway / El",69,125,10.2,11.7,1.5,1,1,4,4,4,19,NA,21,5,1.17,634.5175975,542.3227329,10,2,9,1,99,1,1,NA,1,40,43,3,0,8,2,3,10,NA,904.6274917,34005,20071,4,1,1,1,1,0,2,4,3,1,9,0,"white",NA,1,1,0,10,0,30,1,1,1,1,"suburban",1,1,0,1
6213260107,"bus_subway_trolley",621326,1,"Subway / El",125,69,18.029,11.95,-6.079,1,1,7,4,4,19,NA,21,5,1.17,634.5175975,542.3227329,10,2,9,1,99,1,1,NA,1,40,43,3,0,8,2,3,10,NA,904.6274917,34005,20071,4,1,1,1,1,0,2,4,3,1,9,0,"white",NA,1,1,0,10,0,30,1,1,1,1,"suburban",1,1,0,1
6214670101,"bus_subway_trolley",621467,1,"Subway / El",81,1214,21.423,24.046,2.623,3,1,1,4,1,3,NA,21,5,1.17,270.3321906,231.0531544,1,2,8,2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,3,0,NA,668.6753665,42101,1214,3,4,0,0,0,0,2,2,1,1,8,0,"black",0,0,0,0,0,NA,5,1,4,0,0,"urban",0,0,1,0
6214670401,"bus_subway_trolley",621467,4,"Subway / El",109,1214,25.173,27.171,1.998,3,1,1,4,1,3,NA,21,5,1.17,263.8893246,225.5464313,1,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,668.6753665,42101,1214,3,4,0,0,0,0,2,2,1,1,1,0,"black",0,NA,NA,0,NA,NA,5,1,4,0,0,"urban",0,0,1,0
6220400101,"bus_subway_trolley",622040,1,"Bus / trolleybus",105,17,20.669,20.217,-0.452,2,1,1,1,4,1,NA,14,5,1.17,113.4580521,96.97269408,2,1,9,1,5,2,2,2,NA,NA,NA,NA,NA,NA,NA,3,2,NA,317.9730521,42101,105,1,1,0,0,0,0,2,1,1,0,9,0,"white",1,0,0,0,2,NA,5,1,1,0,0,"cbd",0,1,1,0
6244290101,"bus_subway_trolley",624429,1,"Subway / El",2206,1814,71.238,70.173,-1.065,1,1,1,1,2,1,NA,21,5,1.17,487.7900155,416.9145432,2,2,8,97,2,2,1,NA,1,998,35,4,0,2,2,3,998,NA,581.2780632,42101,2206,3,2,2,1,1,0,2,3,1,1,8,0,"other",0,0,1,0,NA,0,5,1,2,2,1,"urban",1,1,0,0.5
6244290102,"bus_subway_trolley",624429,1,"Subway / El",1814,2206,52.242,60.669,8.427,1,1,2,2,1,5,NA,21,5,1.17,487.7900155,416.9145432,2,2,8,97,2,2,1,NA,1,998,35,4,0,2,2,3,998,NA,581.2780632,42101,2206,3,2,2,1,1,0,2,3,1,1,8,0,"other",0,0,1,0,NA,0,5,1,2,2,1,"urban",1,1,0,0.5
6244290201,"bus_subway_trolley",624429,2,"Bus / trolleybus",2206,1223,20.5,21.75,1.25,1,1,1,1,2,1,NA,14,5,1.17,487.7900155,416.9145432,2,2,8,97,1,2,1,NA,1,30,35,4,0,2,2,3,10,NA,581.2780632,42101,2206,3,2,2,1,1,0,2,3,1,1,8,0,"other",0,0,1,0,10,0,5,1,2,2,1,"urban",1,1,0,0.5
6244290202,"bus_subway_trolley",624429,2,"Bus / trolleybus",1223,2206,19.531,19.042,-0.49,1,1,2,2,1,5,NA,14,5,1.17,487.7900155,416.9145432,2,2,8,97,1,2,1,NA,1,30,35,4,0,2,2,3,10,NA,581.2780632,42101,2206,3,2,2,1,1,0,2,3,1,1,8,0,"other",0,0,1,0,10,0,5,1,2,2,1,"urban",1,1,0,0.5
6247010101,"bus_subway_trolley",624701,1,"Bus / trolleybus",8208,10601,52.633,52.633,0,2,1,1,1,4,14,NA,14,5,1.13,289.2475564,255.9712888,4,1,6,1,3,2,2,6,NA,NA,NA,NA,NA,NA,NA,1,4,NA,441.8342901,42029,8208,3,3,1,1,1,2,2,3,99,0,6,0,"white",0,0,0,1,4,NA,NA,NA,3,1,1,"urban",0,1,0,0.333333333333333
6247010102,"bus_subway_trolley",624701,1,"Bus / trolleybus",10601,8208,53.533,53.533,0,2,1,2,4,1,14,NA,14,5,1.13,289.2475564,255.9712888,4,1,6,1,3,2,2,6,NA,NA,NA,NA,NA,NA,NA,1,4,NA,441.8342901,42029,8208,3,3,1,1,1,2,2,3,99,0,6,0,"white",0,0,0,1,4,NA,NA,NA,3,1,1,"urban",0,1,0,0.333333333333333
6247010301,"bus_subway_trolley",624701,3,"Bus / trolleybus",8208,10601,52.633,52.633,0,2,1,1,1,4,1,NA,14,5,1.13,91.89872633,81.32630649,4,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,441.8342901,42029,8208,3,3,1,1,1,2,2,3,99,0,1,0,"white",0,NA,NA,0,NA,NA,NA,NA,3,1,1,"urban",0,1,0,0.333333333333333
6247010302,"bus_subway_trolley",624701,3,"Bus / trolleybus",10601,8208,53.533,53.533,0,2,1,2,4,1,14,NA,14,5,1.13,91.89872633,81.32630649,4,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,441.8342901,42029,8208,3,3,1,1,1,2,2,3,99,0,1,0,"white",0,NA,NA,0,NA,NA,NA,NA,3,1,1,"urban",0,1,0,0.333333333333333
6255070102,"bus_subway_trolley",625507,1,"Subway / El",74,2636,48.337,50.719,2.381,2,1,2,4,1,19,NA,21,5,1.17,2788.530009,2383.358982,4,2,8,2,5,1,2,3,NA,NA,NA,NA,NA,NA,NA,3,8,NA,374.3540339,42101,2636,3,2,0,2,2,0,1,1,1,1,8,0,"black",1,1,0,0,8,NA,5,1,2,0,2,"urban",0,1,0,1
6260000302,"bus_subway_trolley",626000,3,"Trolley / light rail",4440,4459,22.575,24.552,1.977,1,1,2,4,4,19,NA,23,5,1.17,348.49416,297.8582564,5,2,5,1,3,2,1,NA,1,10,27,9,0,9,8,1,10,NA,440.0571624,42045,4423,3,4,3,1,1,0,2,1,5,1,5,0,"white",0,0,1,1,10,NA,62.5,0,4,3,1,"urban",1,1,0,0.25
6260000303,"bus_subway_trolley",626000,3,"Subway / El",4459,72,34.9,36.4,1.5,1,1,3,4,4,19,NA,21,5,1.17,348.49416,297.8582564,5,2,5,1,3,2,1,NA,1,10,27,9,0,9,8,1,10,NA,440.0571624,42045,4423,3,4,3,1,1,0,2,1,5,1,5,0,"white",0,0,1,1,10,NA,62.5,0,4,3,1,"urban",1,1,0,0.25
6264470103,"bus_subway_trolley",626447,1,"Subway / El",417,417,18.938,18.938,0,2,2,3,1,1,1,NA,21,5,1.17,234.2399772,200.2051087,3,2,11,2,3,2,2,1,NA,NA,NA,NA,NA,NA,NA,3,6,NA,341.9414497,42101,417,3,3,0,0,0,0,2,2,1,1,11,1,"black",0,0,0,0,6,NA,5,1,3,0,0,"urban",0,1,1,0
6264470202,"bus_subway_trolley",626447,2,"Bus / trolleybus",415,417,20.7,21.846,1.146,2,1,2,4,1,13,NA,14,5,1.17,213.6226069,182.5834247,4,2,9,2,2,1,2,4,NA,NA,NA,NA,NA,NA,NA,3,1,NA,341.9414497,42101,417,3,3,0,0,0,0,2,2,1,1,9,0,"black",0,1,0,0,1,NA,5,1,3,0,0,"urban",0,1,1,0
6264470203,"bus_subway_trolley",626447,2,"Bus / trolleybus",417,409,22.077,24.288,2.21,2,2,3,1,4,8,NA,14,5,1.17,213.6226069,182.5834247,4,2,9,2,2,1,2,4,NA,NA,NA,NA,NA,NA,NA,3,1,NA,341.9414497,42101,417,3,3,0,0,0,0,2,2,1,1,9,0,"black",0,1,0,0,1,NA,5,1,3,0,0,"urban",0,1,1,0
6264470204,"bus_subway_trolley",626447,2,"Bus / trolleybus",409,417,15.946,19.613,3.667,2,2,4,4,1,8,NA,14,5,1.17,213.6226069,182.5834247,4,2,9,2,2,1,2,4,NA,NA,NA,NA,NA,NA,NA,3,1,NA,341.9414497,42101,417,3,3,0,0,0,0,2,2,1,1,9,0,"black",0,1,0,0,1,NA,5,1,3,0,0,"urban",0,1,1,0
6277200201,"bus_subway_trolley",627720,2,"Bus / trolleybus",415,411,16.117,19.117,3,3,1,1,4,4,96,NA,14,5,1.17,306.4133463,261.8917489,4,1,3,99,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,689.9618182,42101,421,3,2,1,1,1,0,2,2,2,0,3,0,NA,0,NA,NA,1,0,NA,17.5,1,2,1,1,"urban",0,0,0,0.5
6277200202,"bus_subway_trolley",627720,2,"Bus / trolleybus",411,88,28.406,27.896,-0.51,3,1,2,4,4,11,NA,14,5,1.17,306.4133463,261.8917489,4,1,3,99,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,689.9618182,42101,421,3,2,1,1,1,0,2,2,2,0,3,0,NA,0,NA,NA,1,0,NA,17.5,1,2,1,1,"urban",0,0,0,0.5
6277200203,"bus_subway_trolley",627720,2,"Bus / trolleybus",88,74,10.927,12.108,1.181,3,1,3,4,4,6,NA,14,5,1.17,306.4133463,261.8917489,4,1,3,99,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,689.9618182,42101,421,3,2,1,1,1,0,2,2,2,0,3,0,NA,0,NA,NA,1,0,NA,17.5,1,2,1,1,"urban",0,0,0,0.5
6277200204,"bus_subway_trolley",627720,2,"Bus / trolleybus",74,421,33.19,34.81,1.621,3,1,4,4,1,14,NA,14,5,1.17,306.4133463,261.8917489,4,1,3,99,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,689.9618182,42101,421,3,2,1,1,1,0,2,2,2,0,3,0,NA,0,NA,NA,1,0,NA,17.5,1,2,1,1,"urban",0,0,0,0.5
6277780201,"bus_subway_trolley",627778,2,"Bus / trolleybus",5020,80,54.9,56.4,1.5,1,1,1,1,2,1,NA,14,5,1.15,127.8146661,111.1431879,2,1,7,1,6,1,1,NA,1,50,23,3,0,2,2,3,10,NA,149.2600636,42045,5020,3,3,1,2,2,1,2,1,9,0,7,0,"white",1,1,1,0,10,0,225,0,3,1,2,"urban",1,1,0,0.666666666666667
6277780202,"bus_subway_trolley",627778,2,"Bus / trolleybus",80,5020,55.067,57.567,2.5,1,1,2,2,1,5,NA,14,5,1.15,127.8146661,111.1431879,2,1,7,1,6,1,1,NA,1,50,23,3,0,2,2,3,10,NA,149.2600636,42045,5020,3,3,1,2,2,1,2,1,9,0,7,0,"white",1,1,1,0,10,0,225,0,3,1,2,"urban",1,1,0,0.666666666666667
6288980102,"bus_subway_trolley",628898,1,"Bus / trolleybus",814,139,42.129,41.273,-0.856,3,1,2,4,1,8,NA,14,5,1.17,112.8164274,96.42429689,2,1,11,1,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,3,0,NA,264.8909442,42101,139,3,1,0,0,0,0,2,5,2,0,11,1,"white",0,1,0,0,0,NA,17.5,1,1,0,0,"urban",0,0,1,0
6289970101,"bus_subway_trolley",628997,1,"Bus / trolleybus",1410,116,37.748,38.731,0.983,2,1,1,1,4,1,NA,14,5,1.17,323.4067178,276.4159982,6,2,8,2,3,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,5,NA,339.1140079,42101,1410,3,2,0,0,0,0,2,2,2,1,8,0,"black",0,0,0,0,5,NA,17.5,1,2,0,0,"urban",0,1,1,0
6289970102,"bus_subway_trolley",628997,1,"Bus / trolleybus",116,814,34.954,36.669,1.715,2,1,2,4,4,6,NA,14,5,1.17,323.4067178,276.4159982,6,2,8,2,3,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,5,NA,339.1140079,42101,1410,3,2,0,0,0,0,2,2,2,1,8,0,"black",0,0,0,0,5,NA,17.5,1,2,0,0,"urban",0,1,1,0
6289970103,"bus_subway_trolley",628997,1,"Bus / trolleybus",814,1410,61.546,68.258,6.713,2,1,3,4,1,8,NA,14,5,1.17,323.4067178,276.4159982,6,2,8,2,3,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,5,NA,339.1140079,42101,1410,3,2,0,0,0,0,2,2,2,1,8,0,"black",0,0,0,0,5,NA,17.5,1,2,0,0,"urban",0,1,1,0
6289970105,"bus_subway_trolley",628997,1,"Bus / trolleybus",847,841,24.631,30.675,6.044,2,2,5,4,4,96,NA,14,5,1.17,323.4067178,276.4159982,6,2,8,2,3,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,5,NA,339.1140079,42101,1410,3,2,0,0,0,0,2,2,2,1,8,0,"black",0,0,0,0,5,NA,17.5,1,2,0,0,"urban",0,1,1,0
6289970106,"bus_subway_trolley",628997,1,"Bus / trolleybus",841,1410,67.577,64.433,-3.144,2,2,6,4,1,13,NA,14,5,1.17,323.4067178,276.4159982,6,2,8,2,3,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,5,NA,339.1140079,42101,1410,3,2,0,0,0,0,2,2,2,1,8,0,"black",0,0,0,0,5,NA,17.5,1,2,0,0,"urban",0,1,1,0
6289970202,"bus_subway_trolley",628997,2,"Bus / trolleybus",1416,411,32.421,35.65,3.229,2,1,2,4,4,9,NA,14,5,1.17,354.0820776,302.6342543,4,1,8,2,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,3,0,NA,339.1140079,42101,1410,3,2,0,0,0,0,2,2,2,0,8,0,"black",0,0,0,0,0,NA,17.5,1,2,0,0,"urban",0,1,1,0
6289970203,"bus_subway_trolley",628997,2,"Bus / trolleybus",411,1408,22.712,26.462,3.75,2,1,3,4,4,15,NA,14,5,1.17,354.0820776,302.6342543,4,1,8,2,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,3,0,NA,339.1140079,42101,1410,3,2,0,0,0,0,2,2,2,0,8,0,"black",0,0,0,0,0,NA,17.5,1,2,0,0,"urban",0,1,1,0
6291170101,"bus_subway_trolley",629117,1,"Bus / trolleybus",1602,133,47.121,49.135,2.015,1,1,1,1,2,1,NA,14,5,1.17,301.1175908,257.3654622,2,2,8,2,3,1,1,NA,1,45,25,4,0,2,8,3,30,NA,731.8138797,42101,1602,3,3,1,0,0,1,1,2,3,1,8,0,"black",0,1,1,0,30,NA,30,1,3,1,0,"urban",1,1,1,0
6291170102,"bus_subway_trolley",629117,1,"Bus / trolleybus",133,1602,56.267,60.731,4.465,1,1,2,2,1,5,NA,14,5,1.17,301.1175908,257.3654622,2,2,8,2,3,1,1,NA,1,45,25,4,0,2,8,3,30,NA,731.8138797,42101,1602,3,3,1,0,0,1,1,2,3,1,8,0,"black",0,1,1,0,30,NA,30,1,3,1,0,"urban",1,1,1,0
6291170201,"bus_subway_trolley",629117,2,"Bus / trolleybus",1602,3011,22.435,25.769,3.333,2,1,1,1,4,1,NA,14,5,1.17,293.7643054,251.0806029,2,1,8,2,2,1,2,4,NA,NA,NA,NA,NA,NA,NA,3,4,NA,731.8138797,42101,1602,3,3,1,0,0,1,1,2,3,0,8,0,"black",0,1,0,0,4,NA,30,1,3,1,0,"urban",0,1,1,0
6291170202,"bus_subway_trolley",629117,2,"Bus / trolleybus",3011,1602,24.35,27.383,3.033,2,1,2,4,1,6,NA,14,5,1.17,293.7643054,251.0806029,2,1,8,2,2,1,2,4,NA,NA,NA,NA,NA,NA,NA,3,4,NA,731.8138797,42101,1602,3,3,1,0,0,1,1,2,3,0,8,0,"black",0,1,0,0,4,NA,30,1,3,1,0,"urban",0,1,1,0
6291170302,"bus_subway_trolley",629117,3,"Bus / trolleybus",7021,1602,146.35,142.45,-3.9,3,1,2,3,3,14,NA,14,5,1.17,203.3062029,173.7659854,2,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,731.8138797,42101,1602,3,3,1,0,0,1,1,2,3,0,2,0,"black",0,NA,NA,1,NA,NA,30,1,3,1,0,"urban",0,0,1,0
6297650102,"bus_subway_trolley",629765,1,"Trolley / light rail",1036,119,28.348,28.029,-0.319,3,1,2,2,4,5,NA,23,5,1.15,193.3567302,168.1362871,4,1,7,1,5,1,1,NA,1,40,13,6,0,1,1,3,2,NA,162.6578491,42101,138,3,5,1,2,2,2,2,2,10,0,7,0,"white",1,1,1,0,2,1,300,0,5,1,2,"urban",0,0,0,0.4
6308550102,"bus_subway_trolley",630855,1,"Subway / El",804,69,30.042,35.288,5.246,1,1,2,4,4,19,NA,21,5,1.12,199.5212541,178.1439768,6,1,9,1,5,1,1,NA,1,40,21,4,0,2,2,3,10,NA,337.3101463,42101,805,3,4,3,2,1,3,2,2,7,0,9,0,"white",1,1,1,0,10,0,125,0,4,3,2,"urban",1,1,0,0.5
6308550105,"bus_subway_trolley",630855,1,"Subway / El",69,804,29.483,32.523,3.04,1,1,5,4,4,19,NA,21,5,1.12,199.5212541,178.1439768,6,1,9,1,5,1,1,NA,1,40,21,4,0,2,2,3,10,NA,337.3101463,42101,805,3,4,3,2,1,3,2,2,7,0,9,0,"white",1,1,1,0,10,0,125,0,4,3,2,"urban",1,1,0,0.5
6313810101,"bus_subway_trolley",631381,1,"Bus / trolleybus",2018,1415,56.031,56.302,0.271,1,1,1,1,2,96,NA,14,5,1.17,206.1144679,176.1662119,4,2,9,2,3,1,1,NA,1,24,31,4,0,8,8,3,6,NA,324.4698324,42101,2018,3,1,1,0,0,0,1,2,2,1,9,0,"black",0,1,1,0,6,NA,17.5,1,1,1,0,"urban",1,1,1,0
6345130202,"bus_subway_trolley",634513,2,"Subway / El",135,3212,49.465,48.746,-0.719,1,1,2,2,4,2,NA,21,5,1.12,104.5080194,93.31073162,3,2,9,1,6,1,1,NA,1,30,25,4,0,2,2,3,8,NA,172.1824722,42101,3208,3,2,2,0,0,2,2,1,7,1,9,0,"white",1,1,1,0,8,0,125,0,2,2,0,"urban",1,1,1,0
6347230106,"bus_subway_trolley",634723,1,"Bus / trolleybus",1409,78,42.096,44.683,2.587,2,3,6,1,4,1,NA,14,5,1.17,323.4067178,276.4159982,10,2,8,2,3,2,1,NA,1,20,33,6,0,8,2,3,14,NA,725.7333101,42101,1409,3,2,1,0,0,1,2,2,2,1,8,0,"black",0,0,1,0,14,0,17.5,1,2,1,0,"urban",0,1,1,0
6347230107,"bus_subway_trolley",634723,1,"Bus / trolleybus",78,88,13.277,14.021,0.744,2,3,7,4,4,8,NA,14,5,1.17,323.4067178,276.4159982,10,2,8,2,3,2,1,NA,1,20,33,6,0,8,2,3,14,NA,725.7333101,42101,1409,3,2,1,0,0,1,2,2,2,1,8,0,"black",0,0,1,0,14,0,17.5,1,2,1,0,"urban",0,1,1,0
6347230108,"bus_subway_trolley",634723,1,"Bus / trolleybus",88,11,18.333,21.369,3.035,2,3,8,4,4,8,NA,14,5,1.17,323.4067178,276.4159982,10,2,8,2,3,2,1,NA,1,20,33,6,0,8,2,3,14,NA,725.7333101,42101,1409,3,2,1,0,0,1,2,2,2,1,8,0,"black",0,0,1,0,14,0,17.5,1,2,1,0,"urban",0,1,1,0
6347230109,"bus_subway_trolley",634723,1,"Bus / trolleybus",11,89,19.848,21.167,1.319,2,3,9,4,4,8,NA,14,5,1.17,323.4067178,276.4159982,10,2,8,2,3,2,1,NA,1,20,33,6,0,8,2,3,14,NA,725.7333101,42101,1409,3,2,1,0,0,1,2,2,2,1,8,0,"black",0,0,1,0,14,0,17.5,1,2,1,0,"urban",0,1,1,0
6347230110,"bus_subway_trolley",634723,1,"Bus / trolleybus",89,1409,36.673,39.242,2.569,2,3,10,4,1,8,NA,14,5,1.17,323.4067178,276.4159982,10,2,8,2,3,2,1,NA,1,20,33,6,0,8,2,3,14,NA,725.7333101,42101,1409,3,2,1,0,0,1,2,2,2,1,8,0,"black",0,0,1,0,14,0,17.5,1,2,1,0,"urban",0,1,1,0
6350840101,"bus_subway_trolley",635084,1,"Bus / trolleybus",2632,2615,23.623,24.431,0.808,2,1,1,1,4,1,NA,14,5,1.17,260.165839,222.363965,4,1,9,2,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,3,2,NA,145.6916999,42101,2632,3,2,0,1,1,0,2,1,5,0,9,0,"black",0,0,0,0,2,NA,62.5,0,2,0,1,"urban",0,1,0,0.5
6350840102,"bus_subway_trolley",635084,1,"Subway / El",2615,90,39.908,51.367,11.458,2,1,2,4,4,16,NA,21,5,1.17,260.165839,222.363965,4,1,9,2,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,3,2,NA,145.6916999,42101,2632,3,2,0,1,1,0,2,1,5,0,9,0,"black",0,0,0,0,2,NA,62.5,0,2,0,1,"urban",0,1,0,0.5
6350840103,"bus_subway_trolley",635084,1,"Subway / El",90,12238,71.598,72.773,1.175,2,1,3,4,4,11,NA,21,5,1.17,260.165839,222.363965,4,1,9,2,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,3,2,NA,145.6916999,42101,2632,3,2,0,1,1,0,2,1,5,0,9,0,"black",0,0,0,0,2,NA,62.5,0,2,0,1,"urban",0,1,0,0.5
6350840104,"bus_subway_trolley",635084,1,"Bus / trolleybus",12238,2632,36.852,35.987,-0.865,2,1,4,4,1,10,NA,14,5,1.17,260.165839,222.363965,4,1,9,2,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,3,2,NA,145.6916999,42101,2632,3,2,0,1,1,0,2,1,5,0,9,0,"black",0,0,0,0,2,NA,62.5,0,2,0,1,"urban",0,1,0,0.5
