record_id,depart_time,depart_min_of_day,depart_lon,depart_lat,dest_lon,dest_lat,peak_period,is_peak,survey_travtime,model_travtime,tt_cut_min,tt_restore_min,tt_cut_mean_min,tt_cut_sd_min,tt_cut_n_ok,tt_restore_mean_min,tt_restore_sd_min,tt_restore_n_ok
5374710201,9:35,575,-75.1470807570054,39.9513767444736,-75.1957094473416,39.9494354858208,off_peak,FALSE,20,20.331103,31.15,27.15,26.775,4.79396942597081,8,24.15,2.52133751353183,8
5374710203,17:55,1075,-75.2032844122027,39.9507247552209,-75.2898472832018,40.0026899156158,pm_peak,TRUE,65,44.04655,56.5333333333333,60.65,63.33125,6.33039679728776,8,57.8083333333333,6.32521409387329,8
5374710205,20:50,1250,-75.2898472832018,40.0026899156158,-75.1470807570054,39.9513767444736,off_peak,FALSE,60,57.215962,79,,72.98125,10.9236289594098,8,48.75,,1
5420880202,7:45,465,-75.1662257986882,39.9519342771783,-75.2024327640643,39.9546329212277,am_peak,TRUE,4,12.722622,24.8833333333333,24.9,21.5,1.19711955881409,8,19.65,1.73205080756888,8
5420880205,17:06,1026,-75.2024327640643,39.9546329212277,-75.1662257986882,39.9519342771783,pm_peak,TRUE,6,13.562304,22.75,15.75,21.0833333333333,2.7851647809677,8,18.425,1.97683007435064,8
5423310201,12:00,720,-75.2322455285086,39.963278945388,-75.2316719358833,39.9680910426143,off_peak,FALSE,2,7.816667,10.95,8.95,12.46875,3.95834899746274,8,12.83125,2.85143291046048,8
5485730102,12:20,740,-75.0832986794972,40.0041401208179,-75.1673759243643,39.9592890487195,off_peak,FALSE,40,44.817815,58.3666666666667,45.0166666666667,57.125,6.86611185923242,8,52.6708333333333,4.70644399513742,8
5485730103,14:00,840,-75.1673759243643,39.9592890487195,-75.0832986794972,40.0041401208179,off_peak,FALSE,30,43.142204,55.3,62.0833333333333,66.625,8.58690864048291,8,58.9583333333333,7.79199833773327,8
5550880202,8:28,508,-75.2162654488479,39.9464660922369,-75.1834073455283,39.9599979498596,am_peak,TRUE,2,19.950349,23.5833333333333,26.5833333333333,25.2583333333333,1.45446766566885,8,25.7333333333333,1.25052369981921,8
5550880203,8:32,512,-75.1834073455283,39.9599979498596,-75.1537481432666,39.9503794767793,am_peak,TRUE,5,15.119871,26.4666666666667,26.0666666666667,24.49375,4.54109050517499,8,22.8458333333333,3.7436374595534,8
5550880210,17:53,1073,-75.1537481432666,39.9503794767793,-75.1834073455283,39.9599979498596,pm_peak,TRUE,20,15.572594,20.25,19.25,18.25,2.8908723349783,8,18.5,1.73205080756888,8
5550880211,18:17,1097,-75.1834073455283,39.9599979498596,-75.2162654488479,39.9464660922369,pm_peak,TRUE,0,21.18627,33.3833333333333,36.3833333333333,34.0854166666667,3.86226594297774,8,32.775,4.37134427763941,8
5561830101,12:00,720,-75.0515287201836,40.021097885328,-75.2538526622578,39.9589775244658,off_peak,FALSE,60,60.996225,65.3666666666667,66.3666666666667,72.3125,6.09270804075177,8,70.8416666666667,4.90531781408125,8
5561830102,21:00,1260,-75.2538526622578,39.9589775244658,-75.0515287201836,40.021097885328,off_peak,FALSE,60,62.035214,82.8333333333333,73.5,89.44375,19.3220409087899,8,83.3333333333333,12.3795498289822,8
5617700101,10:55,655,-75.1874482344911,40.0457370394131,-75.1530023621858,39.9760354383899,off_peak,FALSE,48,49.12717,49.1,55.1,52.3354166666667,2.97013491089023,8,51.7625,3.54398383582254,8
5617700102,21:03,1263,-75.1530023621858,39.9760354383899,-75.1874482344911,40.0457370394131,off_peak,FALSE,47,39.669138,42.6666666666667,40.6666666666667,49.6666666666667,5.76318364398409,8,46.4166666666667,4.67516233484388,8
5645340202,7:25,445,-75.1898605144712,40.0114702178942,-75.1583275844786,39.9602029183105,am_peak,TRUE,26,28.852518,50.4,45.9,47.4916666666667,4.35540168176528,8,42.85,2.63589387266189,8
5651420101,9:45,585,-75.2379157577435,39.9658789680729,-75.1545851492175,39.9813757258968,off_peak,FALSE,42,38.685548,57.1833333333333,57.1833333333333,52.1645833333333,6.8443200730171,8,51.7833333333333,5.55569206181501,8
5651420102,11:05,665,-75.1545851492175,39.9813757258968,-75.2379157577435,39.9658789680729,off_peak,FALSE,50,40.45777,51.6166666666667,44.6166666666667,50.6166666666667,4.11443452111848,8,46.0270833333333,3.69506253034703,8
5753200103,15:08,908,-75.1785792243999,39.9689777214525,-75.1541388337345,39.9522458625874,off_peak,FALSE,12,23.728964,30.8333333333333,28.35,27.9,3.94260408665732,8,26.55625,2.60239415868213,8
5753200106,16:58,1018,-75.1682068169821,39.957491721513,-75.1798114670555,39.9715794694621,pm_peak,TRUE,12,16.413313,25.8666666666667,20.8666666666667,22.23125,4.7041305515506,8,20.2416666666667,4.08612635284674,8
5753200202,6:40,400,-75.1785792243999,39.9689777214525,-75.177201361549,39.9550054347417,am_peak,TRUE,15,15.55563,13.2666666666667,23.8666666666667,19.5229166666667,4.49065994990873,8,17.40625,3.05675075830737,8
5753200204,6:59,419,-75.1779217463161,39.9533873770951,-75.2074740441751,39.9601688794781,am_peak,TRUE,6,20.810731,25.2833333333333,27.5333333333333,25.5833333333333,2.16734421640425,8,23.7458333333333,2.93623706386901,8
5753200207,17:26,1046,-75.2074740441751,39.9601688794781,-75.177201361549,39.9550054347417,pm_peak,TRUE,5,21.337359,22.2333333333333,31.2333333333333,30.575,3.09570875542463,8,28.9666666666667,3.61557477482916,8
5753200209,17:43,1063,-75.1741319574651,39.9575333855516,-75.1798114670555,39.9715794694621,pm_peak,TRUE,12,11.769898,21.0666666666667,17.1166666666667,18.9625,3.70252755796096,8,18.2333333333333,2.94887656843636,8
5759930103,6:28,388,-75.1588750233838,39.9528401835985,-75.1414393682529,39.9601471054741,am_peak,TRUE,6,12.505684,19.7,16.3333333333333,15.9083333333333,1.31460054890244,8,17.075,1.7268882005338,8
5759930106,17:08,1028,-75.1414393682529,39.9601471054741,-75.1648345113326,39.9541020155151,pm_peak,TRUE,4,14.594689,16.7166666666667,18.1166666666667,15.4020833333333,2.76586961410371,8,20.3625,2.76442465095246,8
5762440103,8:05,485,-75.1505658415867,39.9464361327538,-75.1708705877199,39.9529581159317,am_peak,TRUE,25,18.813692,24.65,21.5166666666667,22.6395833333333,2.73811917691399,8,21.1291666666667,1.52941398674693,8
5762440104,17:30,1050,-75.1708705877199,39.9529581159317,-75.1301600245386,39.9721857729433,pm_peak,TRUE,30,25.933224,32.2666666666667,25.6,27.7729166666667,1.61611275488684,8,26.0791666666667,1.42521928137392,8
5765380101,11:00,660,-75.1742868895805,39.952935291834,-75.2626735411038,39.9640057100153,off_peak,FALSE,20,29.127501,39.0833333333333,38.0333333333333,38.5104166666667,4.94811923144253,8,35.5729166666667,2.98367166876386,8
5765380102,11:45,705,-75.2626735411038,39.9640057100153,-75.3393886203709,40.0346462639254,off_peak,FALSE,30,25.457163,43.3333333333333,43.3333333333333,50.8333333333333,9.05932826270406,8,47.0833333333333,8.75866917483962,8
5765380104,21:15,1275,-75.1742868895805,39.952935291834,-75.2182588102061,39.950471058218,off_peak,FALSE,15,23.535973,25.2666666666667,26.2666666666667,31.4041666666667,4.27476677169421,8,29.4166666666667,3.97252468600919,8
5765380105,1:05,65,-75.2182588102061,39.950471058218,-75.1742868895805,39.952935291834,off_peak,FALSE,15,23.691334,,,,,0,,,0
5788060105,15:00,900,-75.1669894744938,39.9484799410289,-75.180637080064,39.9501303685435,off_peak,FALSE,20,12.676728,15.4666666666667,28.4666666666667,16.44375,1.85480794154004,8,25.4645833333333,5.65048415891583,8
5789840101,11:15,675,-75.2165947836222,39.9537421538695,-75.177201361549,39.9550054347417,off_peak,FALSE,5,23.997263,20.5833333333333,25.5833333333333,27.0916666666667,5.51407290484992,8,24.60625,2.59645572680719,8
5789840102,12:00,720,-75.177201361549,39.9550054347417,-75.2165947836222,39.9537421538695,off_peak,FALSE,15,23.367026,24.3666666666667,20.8833333333333,24.0520833333333,2.67936615194536,8,21.8604166666667,2.30776703557274,8
5789840103,15:00,900,-75.2165947836222,39.9537421538695,-75.1669894744938,39.9484799410289,off_peak,FALSE,30,24.875105,39.5166666666667,27.7833333333333,32.8666666666667,2.9277002188456,8,31.69375,3.87058440175526,8
5789840104,0:00,0,-75.1669894744938,39.9484799410289,-75.2165947836222,39.9537421538695,off_peak,FALSE,35,23.39226,,,,,0,,,0
5789840201,16:30,990,-75.2165947836222,39.9537421538695,-75.1742218041379,39.9513700637455,pm_peak,TRUE,15,24.927547,29.0833333333333,26.9333333333333,29.2,3.25566661059837,8,26.9583333333333,2.81049619976418,8
5789840202,0:15,15,-75.1742218041379,39.9513700637455,-75.2165947836222,39.9537421538695,off_peak,FALSE,15,19.021,52.55,52.55,45.6666666666667,10.1676229058495,5,46.3,10.7529065838033,5
5808780101,12:44,764,-74.914556913326,40.1553049086706,-74.971722014007,40.068261230225,off_peak,FALSE,56,67.59436,54.4,54.4,69.3666666666667,10.389387136851,8,69.3666666666667,10.389387136851,8
5808780103,14:27,867,-74.971722014007,40.068261230225,-74.914556913326,40.1553049086706,off_peak,FALSE,63,79.193302,90.7,90.7,79.0875,15.3054942671547,8,79.0875,15.3054942671547,8
5819950104,22:53,1373,-75.1725391195037,39.9527196860213,-75.2162654488479,39.9464660922369,off_peak,FALSE,22,18.989067,26.7666666666667,26.7666666666667,26.9166666666667,4.18204780096113,8,26.9166666666667,4.18204780096113,8
5852630102,8:45,525,-75.1779217463161,39.9533873770951,-75.1638872349499,39.9525548857932,am_peak,TRUE,5,6.955697,16.6666666666667,8.78333333333333,12.91875,2.70336999417335,8,10.1625,2.35996283936307,8
5852630103,8:51,531,-75.1638872349499,39.9525548857932,-75.1632627264191,39.9610182840982,am_peak,TRUE,4,9.261714,9.08333333333333,9.33333333333333,11.3958333333333,2.34044409705265,8,9.14583333333333,1.27300263718726,8
5852630106,12:54,774,-75.1662257986882,39.9519342771783,-75.2032844122027,39.9507247552209,off_peak,FALSE,16,15.842286,18.05,25.65,23.4291666666667,3.94909824949025,8,23.8,2.95199690282455,8
5852630107,17:10,1030,-75.2032844122027,39.9507247552209,-75.1698571868868,39.9452577603363,pm_peak,TRUE,20,25.693586,27.6333333333333,26.2666666666667,26.0229166666667,2.03329308117848,8,25.5875,1.84190097626045,8
5874480101,11:00,660,-74.9556787266959,40.0972989695419,-75.0675318693472,40.0381003553224,off_peak,FALSE,65,42.607141,55.3166666666667,57.3166666666667,77.8166666666667,17.4622040827775,8,57.3166666666667,9.17683418801308,8
5874480103,15:26,926,-75.0798260530761,40.0248633027149,-74.9556787266959,40.0972989695419,off_peak,FALSE,44,50.600921,66.4333333333333,66.4333333333333,76.2645833333333,5.15880690571727,8,73.0375,4.30972276573103,8
5904620101,11:00,660,-75.1392788470332,40.0429484652339,-75.1372598172641,40.0681528620105,off_peak,FALSE,30,21.373895,35.4,36.7666666666667,39.3,6.491092798157,8,38.5291666666667,6.06695283207861,8
5904620102,17:45,1065,-75.1372598172641,40.0681528620105,-75.1392788470332,40.0429484652339,pm_peak,TRUE,45,18.725821,30.9166666666667,30.9166666666667,26.9083333333333,4.79136955600611,8,26.9166666666667,4.78837878916982,8
5917530101,8:40,520,-75.1771789182756,39.976458493457,-75.1489215256524,39.95458250175,am_peak,TRUE,25,28.266518,37.2,27.2,32.23125,4.72160214182795,8,32.2229166666667,3.02519758635828,8
5917530102,17:05,1025,-75.1489215256524,39.95458250175,-75.1771789182756,39.976458493457,pm_peak,TRUE,35,27.356538,32.9833333333333,36.55,38.3645833333333,3.71663396846603,8,34.4666666666667,2.95987719607977,8
5931890101,12:00,720,-75.1400970132193,39.9722367087517,-75.2214787498032,39.9351931051192,off_peak,FALSE,60,38.749001,50.5666666666667,53.5666666666667,52.6083333333333,4.00684929462555,8,48.3833333333334,5.04336748170858,8
5931890102,14:52,892,-75.2214787498032,39.9351931051192,-75.2379157577435,39.9658789680729,off_peak,FALSE,18,30.852734,48.6166666666667,30.8166666666667,39.75,3.62963988768662,8,36.8729166666667,2.34436063473909,8
5931890103,15:40,940,-75.2379157577435,39.9658789680729,-75.1400970132193,39.9722367087517,off_peak,FALSE,20,36.770821,51.5,45.2,47.1125,4.50204318694777,8,45.0770833333333,6.06222978451967,8
5931890201,11:45,705,-75.1400970132193,39.9722367087517,-75.2214787498032,39.9351931051192,off_peak,FALSE,45,38.749001,48.8,47.1,53.4333333333333,5.04232876408108,8,48.3270833333333,3.85732592525584,8
5937570102,8:12,492,-75.1630984016405,39.9735438590113,-75.1634808483634,39.9480403151119,am_peak,TRUE,8,16.141574,23.6166666666667,28.1166666666667,27.1166666666667,3.37003603202441,8,27.0020833333333,4.65388076241685,8
5937570105,17:35,1055,-75.1634808483634,39.9480403151119,-75.1630984016405,39.9735438590113,pm_peak,TRUE,5,17.537769,23.3833333333333,16.3833333333333,19.25,1.25141190102689,8,17.6,1.44065130773418,8
5955100103,14:00,840,-75.1625826795934,39.9513495936779,-75.1788270506066,39.951932450125,off_peak,FALSE,30,11.553757,19.8333333333333,16.6,21.5333333333333,3.66520533650301,8,17.4375,1.97383178228589,8
6010880101,8:30,510,-75.1725391195037,39.9527196860213,-75.1541388337345,39.9522458625874,am_peak,TRUE,30,10.447997,13.35,12.35,14,1.52380580356689,8,12.3270833333333,0.813425907104763,8
6010880102,9:30,570,-75.1541388337345,39.9522458625874,-75.1725391195037,39.9527196860213,off_peak,FALSE,30,13.60605,13.9,14.35,15.7583333333333,2.72402596542644,8,16.2104166666667,2.19248242106218,8
6014790101,15:35,935,-75.1505658415867,39.9464361327538,-75.1489215256524,39.95458250175,off_peak,FALSE,25,13.017518,17.7166666666667,18.7166666666667,19.0958333333333,1.60361075710955,8,18.7375,1.19169580383959,8
6014790103,18:55,1135,-75.1941152941134,39.9546263068532,-75.1505658415867,39.9464361327538,pm_peak,TRUE,50,20.594211,18.7333333333333,23.45,22.73125,1.22524495445307,8,22.54375,2.61649131198907,8
6014790202,19:15,1155,-75.1665551812863,39.9452085642469,-75.1476427366842,39.9441226984079,off_peak,FALSE,15,17.26187,17.35,26.7333333333333,28.8958333333333,6.61060805742474,8,25.9291666666667,3.76479884156648,8
6016700102,8:05,485,-75.300281066518,40.0007168757721,-75.3460361638143,40.1143423687777,am_peak,TRUE,25,33.33046,77.8833333333333,59.6333333333333,72.8833333333333,12.9532125083206,8,65.85,8.67261700493488,8
6016700103,16:30,990,-75.3460361638143,40.1143423687777,-75.300281066518,40.0007168757721,pm_peak,TRUE,30,31.424227,44.6166666666667,44.6166666666667,38.84375,4.87822288664079,8,38.96875,4.80699257117848,8
6016700202,7:55,475,-75.2879225601409,40.0096184499998,-75.1659426772114,39.9531940428398,am_peak,TRUE,55,29.556552,68.0666666666667,56.45,61.8416666666667,6.05994525618314,8,58.2375,6.55126759817191,8
6017220202,15:20,920,-75.1561127285024,39.9506763018863,-75.1673585815214,39.9505151310837,off_peak,FALSE,10,11.512847,14.8166666666667,14.75,15.7145833333333,2.50951265584401,8,15.5958333333333,2.21561468055671,8
6017220203,16:00,960,-75.1673585815214,39.9505151310837,-75.1800070313661,39.946441631749,pm_peak,TRUE,10,10.643484,19.4,14.7833333333333,19.3666666666667,2.56329401171153,8,16.8520833333333,3.63262812618834,8
6019330101,9:20,560,-75.1773253490168,39.9478229139105,-75.2119692985922,40.025270412473,am_peak,TRUE,30,20.94194,65.4666666666667,47.0833333333333,59.8458333333333,7.30997768871587,8,46.0895833333333,6.82429679789165,8
6019330102,11:05,665,-75.2119692985922,40.025270412473,-75.1742218041379,39.9513700637455,off_peak,FALSE,35,19.25,49.55,42.55,49.55,8.57321409974112,8,46.3,8.75866917483962,8
6019330103,12:30,750,-75.1742218041379,39.9513700637455,-75.1553089348274,40.0036904586044,off_peak,FALSE,150,28.042475,39.3833333333333,35.3833333333333,38.2583333333333,4.74906005737677,8,34,3.19732030657817,8
6019330104,18:30,1110,-75.1553089348274,40.0036904586044,-75.1410924621013,39.9257396921949,pm_peak,TRUE,60,44.763914,57.1333333333333,52.1333333333333,59.5083333333333,8.82265751994748,8,50.2583333333333,4.83846197522666,8
6019330105,21:30,1290,-75.1410924621013,39.9257396921949,-75.1773253490168,39.9478229139105,off_peak,FALSE,60,33.48029,37.8333333333333,37.8333333333333,40.975,5.79156474730467,8,39.4979166666667,4.98201079360724,8
6022850101,7:00,420,-75.1655206281913,39.9477143701067,-75.1957094473416,39.9494354858208,am_peak,TRUE,20,19.44269,30.15,25.15,26.175,3.7476659402887,8,23.0375,2.9953767285655,8
6022850102,19:30,1170,-75.1957094473416,39.9494354858208,-75.1655206281913,39.9477143701067,off_peak,FALSE,40,21.020114,19.6666666666667,20.6666666666667,21.4291666666667,2.66264205225049,8,19.4604166666667,2.59004408707958,8
6022850201,8:15,495,-75.1957094473416,39.9494354858208,-75.1655206281913,39.9477143701067,am_peak,TRUE,30,22.226499,21.1166666666667,21.9166666666667,20.775,1.68831182706182,8,20.85625,2.14529639606841,8
6022850202,17:30,1050,-75.1655206281913,39.9477143701067,-75.1957094473416,39.9494354858208,pm_peak,TRUE,21,21.358247,25.15,25.15,25.9520833333333,4.49049646829235,8,23.6958333333333,4.01308128855764,8
6028260101,9:30,570,-75.2298442421393,39.9293235759694,-75.1858598621043,39.9165483287187,off_peak,FALSE,30,18.26684,24.5833333333333,27.5833333333333,26.4583333333333,4.37321392113398,8,24.8333333333333,3.48466026218585,8
6028260102,10:38,638,-75.1858598621043,39.9165483287187,-75.269943076881,39.9356820759347,off_peak,FALSE,52,45.823057,59.4333333333333,55.2666666666667,63.8416666666667,8.04085303063782,8,58.0041666666667,7.51145553709228,8
6028950101,14:00,840,-75.1722789942054,39.9539778646615,-75.1665551812863,39.9452085642469,off_peak,FALSE,15,12.045688,16.0333333333333,27.2,23.75625,3.79048450959245,8,22.0833333333333,3.8716818871029,8
6029500103,18:55,1135,-75.1662257986882,39.9519342771783,-75.1400970132193,39.9722367087517,pm_peak,TRUE,0,18.549475,24.2,24.2,29.1583333333333,3.59159070740582,8,26.9791666666667,2.13410979173392,8
6036250101,9:30,570,-75.2629389868999,39.9545919335046,-75.2797205011103,39.9629897065044,off_peak,FALSE,75,18.159187,24.2833333333333,27.2833333333333,28.65,6.15640072130379,8,25.9666666666667,6.55569545182987,8
6036250102,12:30,750,-75.2797205011103,39.9629897065044,-75.2629389868999,39.9545919335046,off_peak,FALSE,690,20.635784,21.7666666666667,27.6833333333333,36.81875,13.4693403684188,8,31.3395833333333,7.31852366877885,8
6043000102,7:20,440,-75.300281066518,40.0007168757721,-75.2626735411038,39.9640057100153,am_peak,TRUE,5,26.509675,62.4833333333333,35.4833333333333,49.6416666666667,8.84752229687221,8,48.1791666666667,11.4115499482858,8
6043000103,7:31,451,-75.2626735411038,39.9640057100153,-75.1662257986882,39.9519342771783,am_peak,TRUE,24,23.951639,37.75,38.75,37.75,4.44811356484008,8,34.25,1.79284291400159,8
6043000104,8:00,480,-75.1662257986882,39.9519342771783,-75.1634052023169,39.9571451807186,am_peak,TRUE,5,6.286928,9.7,12.1666666666667,11.3666666666667,2.54950975679639,8,12.1916666666667,2.68886593194975,8
6043710101,8:00,480,-75.1603362537134,39.9167023901516,-75.1592387852516,39.9217586458287,am_peak,TRUE,30,5.35001,9.43333333333333,10.4333333333333,11.3083333333333,3.13676357322093,8,8.43333333333333,1.71130693581585,8
6043710102,11:30,690,-75.1592387852516,39.9217586458287,-75.1603362537134,39.9167023901516,off_peak,FALSE,30,5.306896,15.9166666666667,7.91666666666667,11.4645833333333,3.81014141199052,8,9.54166666666667,3.18198051533946,8
6043710201,7:00,420,-75.1603362537134,39.9167023901516,-75.1829342839572,39.9329910377486,am_peak,TRUE,25,21.359242,31.5166666666667,24.1166666666667,23.3479166666667,3.90822735667061,8,23.6166666666667,3.71675741934898,8
6043710202,14:25,865,-75.1829342839572,39.9329910377486,-75.1870662747411,39.9335197790401,off_peak,FALSE,57,3.833333,9.41666666666667,10.4333333333333,12.4166666666667,5.80024630018908,8,8.91666666666667,3.43303281162798,8
6043710203,17:30,1050,-75.1870662747411,39.9335197790401,-75.1603362537134,39.9167023901516,pm_peak,TRUE,30,23.055643,37.35,25.35,33.7041666666667,6.06720791672429,8,33.8791666666667,5.87148577773082,8
6053730102,12:00,720,-75.1503604073933,39.9962218359028,-75.1562910038297,39.9768159139408,off_peak,FALSE,17,15.921575,22.8,18.5,22.3708333333333,3.75840592264394,8,21.1395833333333,2.16551136781292,8
6053730104,16:10,970,-75.1503604073933,39.9962218359028,-75.1804047012754,39.9816583790678,pm_peak,TRUE,470,25.202853,29.2,40.2166666666667,35.5354166666667,4.43842741258944,8,34.5916666666667,4.2907708265199,8
6053730302,12:24,744,-75.1446587384151,39.9502859178682,-75.1804047012754,39.9816583790678,off_peak,FALSE,696,33.587911,50.5166666666667,37.2166666666667,47.4125,5.30882576022052,8,39.8083333333333,4.59840379483114,8
6055520102,9:26,566,-75.1652643007328,39.9488899960486,-75.1410924621013,39.9257396921949,am_peak,TRUE,39,23.024688,23.1333333333333,29.1333333333333,30.0791666666667,7.62237074106775,8,29.35625,3.29301735398567,8
6066230101,14:30,870,-75.1701368511036,39.9488667930338,-75.1673585815214,39.9505151310837,off_peak,FALSE,30,5.783333,12.2666666666667,17.3333333333333,12.7458333333333,2.36095471003938,8,11.9,4.38634243989226,8
6066230102,15:30,930,-75.1673585815214,39.9505151310837,-75.1701368511036,39.9488667930338,off_peak,FALSE,20,5.538542,8.48333333333333,6.36666666666667,7.73333333333333,1.73205080756888,8,7.91041666666667,1.52515774619993,8
6079080201,7:28,448,-75.3077676290044,40.0078734461634,-75.1672929773502,39.9544153783527,am_peak,TRUE,52,46.022418,59.35,56.35,57.35,5.04975246918104,8,55.6,4.58257569495584,8
6079080202,17:50,1070,-75.1672929773502,39.9544153783527,-75.3077676290044,40.0078734461634,pm_peak,TRUE,60,43.53795,50.15,50.15,61.525,6.73874723414629,8,56.65,4.72833404669582,8
6080360101,7:20,440,-75.1560983260195,39.9553691545034,-75.1476427366842,39.9441226984079,am_peak,TRUE,100,18.659779,31.4,30.3666666666667,29.56875,3.20215004035607,8,28.8416666666667,3.73500175304351,8
6080360102,10:30,630,-75.1476427366842,39.9441226984079,-75.1550731760754,39.9469560187574,off_peak,FALSE,,9.700044,20.8333333333333,15.65,17.4979166666667,3.89491362966365,8,14.11875,3.09643211859704,8
6080360103,10:35,635,-75.1550731760754,39.9469560187574,-75.1584424033225,39.9474108270156,off_peak,FALSE,25,6.15,13.2166666666667,11.3833333333333,13.3625,3.98403311247156,8,10.5020833333333,2.77475063229627,8
6080360104,12:10,730,-75.1584424033225,39.9474108270156,-75.1560983260195,39.9553691545034,off_peak,FALSE,710,10.647348,16.2666666666667,14.2666666666667,14.5854166666667,2.73938698825642,8,13.6458333333333,3.73391523951375,8
6080870301,9:00,540,-75.5017110217195,39.9252280525618,-75.4217973167632,39.9247683828366,am_peak,TRUE,90,131.231971,,,,,0,,,0
6080870302,13:45,825,-75.4217973167632,39.9247683828366,-75.5326409377133,39.890085601028,off_peak,FALSE,75,50.3351,,,,,0,,,0
6081650102,14:20,860,-75.1706866571216,39.953785415184,-75.1957094473416,39.9494354858208,off_peak,FALSE,14,15.045947,14.15,13.15,14.2875,2.4085784189019,8,13.425,1.32638068226498,8
6081650201,6:56,416,-75.1845576169885,39.942839888606,-75.150623776162,39.9499928305521,am_peak,TRUE,39,28.57004,41.1166666666667,29.5333333333333,42.6333333333333,5.43918761441099,8,33.4145833333333,5.02687568641464,8
6104530103,11:40,700,-75.2203509863295,40.0410461667675,-75.1971342156818,40.0138387034349,off_peak,FALSE,5,30.86825,49.8833333333333,39,49.9761904761905,9.92777089384293,7,44.5375,8.51073901441165,8
6104530104,15:46,946,-75.1971342156818,40.0138387034349,-75.1588750233838,39.9528401835985,off_peak,FALSE,25,26.578276,53.6166666666667,44.55,48.375,6.72179586736608,8,42.6583333333333,5.89415906734041,8
6113870208,15:20,920,-75.2901773528481,40.2459664424297,-75.3243718638479,40.3286131053482,off_peak,FALSE,2,33.871431,71.5666666666667,71.5666666666667,54.5666666666667,10.9734528142543,4,54.5666666666667,10.9734528142543,4
6138920101,12:15,735,-75.3024393659454,39.9834631042535,-75.2626735411038,39.9640057100153,off_peak,FALSE,,23.559041,45.7166666666667,40.15,51.3738095238095,10.811250386548,7,46.1547619047619,11.306298286901,7
6138920103,17:00,1020,-75.2859011035678,39.9804280541513,-75.3024393659454,39.9834631042535,pm_peak,TRUE,30,17.580284,22.0833333333333,38.0833333333333,31.2083333333333,10.7495847095863,8,26.9666666666667,7.41003181022669,8
6144510101,11:30,690,-75.1630984016405,39.9735438590113,-75.1758411443119,39.993060336458,off_peak,FALSE,35,22.734085,31.9,31.6666666666667,30.4229166666667,5.34185284944085,8,31.0375,4.03278971149536,8
6144510102,14:45,885,-75.1758411443119,39.993060336458,-75.1578194556998,39.9904255905816,off_peak,FALSE,35,20.458556,39.15,38.15,36.5625,7.49455754912476,8,29.0625,4.64571615269687,8
6144510103,16:55,1015,-75.1578194556998,39.9904255905816,-75.1630984016405,39.9735438590113,pm_peak,TRUE,25,15.232925,25.5333333333333,21.5,19.3625,2.96556627532303,8,19.3520833333333,4.10502438463071,8
6144510201,7:15,435,-75.1630984016405,39.9735438590113,-75.1578194556998,39.9904255905816,am_peak,TRUE,40,10.885887,15.3666666666667,10.3666666666667,16.1166666666667,4.08831086321548,8,15.2416666666667,3.46152319898955,8
6144510202,9:45,585,-75.1578194556998,39.9904255905816,-75.1630984016405,39.9735438590113,off_peak,FALSE,30,14.719558,27.3166666666667,19.5166666666667,23.0354166666667,5.227464388073,8,18.64375,3.79942495126795,8
6144510203,12:15,735,-75.1630984016405,39.9735438590113,-75.1536080135934,39.9890571718199,off_peak,FALSE,40,17.681727,19.7,27.7,25.9625,8.01118637549128,8,22.725,4.4618221774133,8
6144510204,16:15,975,-75.1536080135934,39.9890571718199,-75.1630984016405,39.9735438590113,pm_peak,TRUE,45,17.830848,15.5333333333333,18.0166666666667,19.675,2.94774597772711,8,19.3916666666667,2.43000424586473,8
6144510205,18:45,1125,-75.1630984016405,39.9735438590113,-75.1758411443119,39.993060336458,pm_peak,TRUE,0,22.057785,26.85,26.8666666666667,31.38125,6.22110742387279,8,29.66875,5.22867124384298,8
6144510206,20:45,1245,-75.1758411443119,39.993060336458,-75.1630984016405,39.9735438590113,off_peak,FALSE,45,23.280427,31.3666666666667,31.3666666666667,44.1666666666667,11.7584822473781,8,41.5416666666667,9.74099095379442,8
6144510301,7:15,435,-75.1630984016405,39.9735438590113,-75.1578194556998,39.9904255905816,am_peak,TRUE,40,10.885887,15.3666666666667,10.3666666666667,16.1166666666667,4.08831086321548,8,15.2416666666667,3.46152319898955,8
6144510302,9:45,585,-75.1578194556998,39.9904255905816,-75.1630984016405,39.9735438590113,off_peak,FALSE,45,14.719558,27.3166666666667,19.5166666666667,23.0354166666667,5.227464388073,8,18.64375,3.79942495126795,8
6144510303,18:15,1095,-75.1630984016405,39.9735438590113,-75.1758411443119,39.993060336458,pm_peak,TRUE,30,22.057785,43.5666666666667,24.8666666666667,32.8916666666667,3.68070904142382,8,31.0270833333333,4.30528410562633,8
6144510304,20:45,1245,-75.1758411443119,39.993060336458,-75.1630984016405,39.9735438590113,off_peak,FALSE,45,23.280427,31.3666666666667,31.3666666666667,44.1666666666667,11.7584822473781,8,41.5416666666667,9.74099095379442,8
6145390201,7:00,420,-75.2165947836222,39.9537421538695,-75.1592387852516,39.9217586458287,am_peak,TRUE,60,38.395462,51.6333333333333,45.9333333333333,47.9583333333333,4.81419033394283,8,43.3083333333333,3.97986001189561,8
