"record_id","person_id","journey_id","trip_num","mode","rr_role","depart_time","depart_min_of_day","depart_lon","depart_lat","dest_lon","dest_lat","o_county","d_county","peak_period","is_peak","survey_travtime","model_travtime"
6319750201,63197502,50124,1,22,"rail_leg","7:20",440,-75.1903469668287,40.1562830811359,-75.1634052023169,39.9571451807186,42091,42101,"am_peak",TRUE,NA,107.20766
6319750202,63197502,50125,2,22,"rail_leg","16:30",990,-75.1634052023169,39.9571451807186,-75.1903469668287,40.1562830811359,42101,42091,"pm_peak",TRUE,49,100.468468
6339310104,63393101,50402,4,22,"rail_leg","14:00",840,-75.1531176077862,40.0998645962702,-75.1648345113326,39.9541020155151,42091,42101,"off_peak",FALSE,30,34.411213
6341280102,63412801,50438,2,22,"rail_leg","12:25",745,-75.0826616926931,40.0770283629367,-75.1669894744938,39.9484799410289,42101,42101,"off_peak",FALSE,30,51.238419
6341280107,63412801,50441,7,22,"rail_leg","15:25",925,-75.1648345113326,39.9541020155151,-75.1673759243643,39.9592890487195,42101,42101,"off_peak",FALSE,28,8.497998
6349860101,63498601,50599,1,22,"rail_leg","6:43",403,-75.1827055398227,40.0389450998406,-75.1873495829861,40.0339940755705,42101,42101,"am_peak",TRUE,37,12.26685
6359590102,63595901,50723,2,22,"rail_leg","7:18",438,-75.4245283894686,39.9086253629038,-75.1937934209145,39.951852697735,42045,42101,"am_peak",TRUE,22,71.664526
6359590104,63595901,50724,4,22,"rail_leg","18:35",1115,-75.0593151476913,40.0302346423682,-75.1937934209145,39.951852697735,42101,42101,"pm_peak",TRUE,NA,47.540091
6403140202,64031402,51374,2,22,"rail_leg","19:15",1155,-75.1568084005227,40.0959314583006,-75.1568084005227,40.0959314583006,42091,42091,"off_peak",FALSE,55,9.52182
6411900101,64119001,51443,1,22,"rail_leg","17:30",1050,-75.1638872349499,39.9525548857932,-75.3105990244411,39.9111895443266,42101,42045,"pm_peak",TRUE,70,38.398521
6414030202,64140302,51471,2,22,"rail_leg","6:30",390,-75.2610376834135,40.1872915522603,-75.1588750233838,39.9528401835985,42091,42101,"am_peak",TRUE,42,44.52201
6414030205,64140302,51473,5,22,"rail_leg","11:50",710,-75.150623776162,39.9499928305521,-75.150623776162,39.9499928305521,42101,42101,"off_peak",FALSE,42,3.924631
6433750203,64337502,51830,3,22,"rail_leg","18:16",1096,-74.8523645854997,40.0987028986407,-74.9452110255043,40.1208986646202,42017,42017,"pm_peak",TRUE,14,69.798567
6501560101,65015601,52809,1,22,"rail_leg","8:20",500,-75.1256172805438,40.0721167066709,-75.1541388337345,39.9522458625874,42091,42101,"am_peak",TRUE,40,31.623679
6501560102,65015601,52810,2,22,"rail_leg","19:30",1170,-75.1541388337345,39.9522458625874,-75.1256172805438,40.0721167066709,42101,42091,"off_peak",FALSE,30,26.4
6513570101,65135701,52937,1,22,"rail_leg","8:15",495,-75.2621066880574,40.0038368776237,-75.1427276091799,39.9500099248171,42091,42101,"am_peak",TRUE,52,36.311444
6515270101,65152701,52978,1,22,"rail_leg","6:00",360,-75.4004536142059,39.8980960293187,-75.1541388337345,39.9522458625874,42045,42101,"am_peak",TRUE,72,81.027926
6515270102,65152701,52979,2,22,"rail_leg","16:35",995,-75.1541388337345,39.9522458625874,-75.4004536142059,39.8980960293187,42101,42045,"pm_peak",TRUE,60,76.848023
6539400104,65394001,53375,4,22,"rail_leg","7:30",450,-75.2823535717739,40.2437347422191,-75.1588750233838,39.9528401835985,42091,42101,"am_peak",TRUE,55,56.053349
6539400107,65394001,53376,7,22,"rail_leg","16:49",1009,-75.1588750233838,39.9528401835985,-75.2823535717739,40.2437347422191,42101,42091,"pm_peak",TRUE,51,54.917755
6580550101,65805501,54042,1,22,"rail_leg","7:56",476,-74.881760525447,40.1424498598935,-75.1541388337345,39.9522458625874,42017,42101,"am_peak",TRUE,44,101.805925
6585800102,65858001,54213,2,22,"rail_leg","8:53",533,-75.2844606971503,39.9242462649883,-75.1928742171467,39.9459041130135,42045,42101,"am_peak",TRUE,14,24.000752
6585800105,65858001,54214,5,22,"rail_leg","17:15",1035,-75.1928742171467,39.9459041130135,-75.1928742171467,39.9459041130135,42101,42101,"pm_peak",TRUE,16,6.998705
6611090101,66110901,54556,1,22,"rail_leg","8:10",490,-75.2621066880574,40.0038368776237,-75.1840170635385,39.9534784074457,42091,42101,"am_peak",TRUE,30,26.099532
6611090104,66110901,54558,4,22,"rail_leg","19:51",1191,-75.1977262540913,39.9594259908695,-75.2755312957965,40.0062174693429,42101,42091,"off_peak",FALSE,12,36.175618
6675770102,66757701,55330,2,22,"rail_leg","6:53",413,-75.1962680244175,40.0724717157188,-75.1588750233838,39.9528401835985,42101,42101,"am_peak",TRUE,32,32.274782
6675770105,66757701,55331,5,22,"rail_leg","16:25",985,-75.1648345113326,39.9541020155151,-75.1962680244175,40.0724717157188,42101,42101,"pm_peak",TRUE,27,35.217062
6701750202,67017502,55699,2,22,"rail_leg","6:40",400,-74.9173100833299,40.1657748846181,-75.1588750233838,39.9528401835985,42017,42101,"am_peak",TRUE,60,64.052134
6701750205,67017502,55700,5,22,"rail_leg","16:55",1015,-75.1588750233838,39.9528401835985,-74.9173100833299,40.1657748846181,42101,42017,"pm_peak",TRUE,40,58.442217
6745010103,67450101,56300,3,14,"feeder_leg","8:00",480,-75.1648345113326,39.9541020155151,-75.1632627264191,39.9610182840982,42101,42101,"am_peak",TRUE,16,9.912763
6752060104,67520601,56429,4,14,"feeder_leg","18:20",1100,-75.2806454415887,40.2304601821381,-75.2328700667351,40.2335991500038,42091,42091,"pm_peak",TRUE,55,26.659649
6758480203,67584802,56525,3,22,"rail_leg","13:10",790,-75.2092309433524,40.0570919862362,-75.1608866949941,39.9837724999129,42101,42101,"off_peak",FALSE,50,48.810342
6758480204,67584802,56526,4,22,"rail_leg","18:00",1080,-75.1608866949941,39.9837724999129,-75.2092309433524,40.0570919862362,42101,42101,"pm_peak",TRUE,75,48.71221
6767900102,67679001,56640,2,22,"rail_leg","9:59",599,-75.20297810328,40.0663780780388,-75.1834073455283,39.9599979498596,42101,42101,"off_peak",FALSE,25,34.321153
6767900202,67679002,56642,2,22,"rail_leg","9:59",599,-75.20297810328,40.0663780780388,-75.1834073455283,39.9599979498596,42101,42101,"off_peak",FALSE,25,34.321153
6801200102,68012001,57052,2,22,"rail_leg","8:20",500,-75.1531176077862,40.0998645962702,-75.1480260525691,39.9820906148628,42091,42101,"am_peak",TRUE,20,24.225956
6801200104,68012001,57053,4,22,"rail_leg","17:30",1050,-75.1545851492175,39.9813757258968,-75.1531176077862,40.0998645962702,42101,42091,"pm_peak",TRUE,45,30.449782
6801200201,68012002,57055,1,22,"rail_leg","8:10",490,-75.1470888942105,40.1018399351912,-75.1480260525691,39.9820906148628,42091,42101,"am_peak",TRUE,30,29.598208
6801200202,68012002,57056,2,22,"rail_leg","15:30",930,-75.1480260525691,39.9820906148628,-75.1480260525691,39.9820906148628,42101,42101,"off_peak",FALSE,45,7.308481
6819100107,68191001,57262,7,22,"rail_leg","20:15",1215,-75.1928742171467,39.9459041130135,-75.1928742171467,39.9459041130135,42101,42101,"off_peak",FALSE,10,7.061755
6836580102,68365801,57462,2,22,"rail_leg","16:36",996,-75.214650332805,40.1349579453564,-75.1588750233838,39.9528401835985,42091,42101,"pm_peak",TRUE,NA,39.62973
6852380101,68523801,57695,1,22,"rail_leg","7:00",420,-75.4467598878094,40.0656220418655,-75.1834073455283,39.9599979498596,42029,42101,"am_peak",TRUE,60,67.611639
6852380102,68523801,57696,2,22,"rail_leg","18:00",1080,-75.1834073455283,39.9599979498596,-75.4467598878094,40.0656220418655,42101,42029,"pm_peak",TRUE,60,66.534005
6857720102,68577201,57808,2,22,"rail_leg","9:17",557,-75.7140748628777,40.0039525762867,-75.1834073455283,39.9599979498596,42029,42101,"am_peak",TRUE,58,55.43613
6857720104,68577201,57808,4,22,"rail_leg","11:41",701,-75.1957094473416,39.9494354858208,-75.4829079089365,40.0451966969818,42101,42029,"off_peak",FALSE,110,61.274082
6875310202,68753102,57943,2,22,"rail_leg","8:15",495,-75.1531176077862,40.0998645962702,-75.1634808483634,39.9480403151119,42091,42101,"am_peak",TRUE,35,41.293662
6875310204,68753102,57944,4,22,"rail_leg","17:28",1048,-75.1588750233838,39.9528401835985,-75.1470888942105,40.1018399351912,42101,42091,"pm_peak",TRUE,19,36.475526
6884110204,68841102,58028,4,22,"rail_leg","16:00",960,-75.1834073455283,39.9599979498596,-74.8185831765262,40.1380262186048,42101,42017,"pm_peak",TRUE,40,47.195471
6891060202,68910602,58114,2,22,"rail_leg","7:43",463,-75.1947508247048,40.0550864009275,-75.1834073455283,39.9599979498596,42101,42101,"am_peak",TRUE,27,33.908461
6891060209,68910602,58119,9,22,"rail_leg","16:22",982,-75.1834073455283,39.9599979498596,-75.1947508247048,40.0550864009275,42101,42101,"pm_peak",TRUE,26,33.477091
6894060101,68940601,58139,1,22,"rail_leg","11:45",705,-74.8075608346683,40.1381467300113,-75.1580149724927,39.9493530835764,42017,42101,"off_peak",FALSE,60,62.078286
6901710202,69017102,58260,2,22,"rail_leg","12:45",765,-75.3699826397027,39.9016921551522,-75.1928742171467,39.9459041130135,42045,42101,"off_peak",FALSE,30,35.766667
6907450102,69074501,58352,2,22,"rail_leg","7:01",421,-75.1962680244175,40.0724717157188,-75.1675355693758,39.9533981752196,42101,42101,"am_peak",TRUE,44,37.599865
6907450105,69074501,58353,5,22,"rail_leg","16:25",985,-75.1648345113326,39.9541020155151,-75.1962680244175,40.0724717157188,42101,42101,"pm_peak",TRUE,27,35.217062
6907450302,69074503,58364,2,22,"rail_leg","7:03",423,-75.1962680244175,40.0724717157188,-75.1648345113326,39.9541020155151,42101,42101,"am_peak",TRUE,42,37.539304
6907450304,69074503,58364,4,14,"feeder_leg","15:19",919,-75.1665214095376,39.9615526212186,-75.1669894744938,39.9484799410289,42101,42101,"off_peak",FALSE,21,15.003562
6907450306,69074503,58366,6,22,"rail_leg","16:25",985,-75.1648345113326,39.9541020155151,-75.1962680244175,40.0724717157188,42101,42101,"pm_peak",TRUE,27,35.217062
6910820202,69108202,58422,2,22,"rail_leg","9:04",544,-75.3967642023521,39.912580844843,-75.4107809447383,39.9415769413706,42045,42045,"am_peak",TRUE,21,40.065963
6947110103,69471101,58861,3,22,"rail_leg","6:56",416,-75.3979310507909,39.9479406215178,-75.1688920883156,39.9546117755859,42045,42101,"am_peak",TRUE,52,77.283789
6954690204,69546902,58961,4,22,"rail_leg","8:46",526,-75.1947508247048,40.0550864009275,-75.1834073455283,39.9599979498596,42101,42101,"am_peak",TRUE,24,33.908461
6954690205,69546902,58961,5,23,"feeder_leg","9:15",555,-75.1834073455283,39.9599979498596,-75.1965975232029,39.9477559566907,42101,42101,"am_peak",TRUE,5,16.523793
6954690207,69546902,58962,7,22,"rail_leg","18:52",1132,-75.1834073455283,39.9599979498596,-75.1947508247048,40.0550864009275,42101,42101,"pm_peak",TRUE,24,33.477091
6957850301,69578503,58997,1,22,"rail_leg","7:20",440,-75.1944243101308,40.0409483586041,-75.1612826317197,39.9532127364358,42101,42101,"am_peak",TRUE,90,34.876374
6957850302,69578503,58998,2,22,"rail_leg","16:00",960,-75.1612826317197,39.9532127364358,-75.1944243101308,40.0409483586041,42101,42101,"pm_peak",TRUE,60,35.063539
6975010102,69750101,59161,2,22,"rail_leg","7:00",420,-75.4829079089365,40.0451966969818,-75.1638872349499,39.9525548857932,42029,42101,"am_peak",TRUE,50,44.929181
6975010104,69750101,59162,4,22,"rail_leg","16:11",971,-75.1648345113326,39.9541020155151,-75.4829079089365,40.0451966969818,42101,42029,"pm_peak",TRUE,44,46.19259
6979160103,69791601,59190,3,22,"rail_leg","8:29",509,-75.1834073455283,39.9599979498596,-75.1675355693758,39.9533981752196,42101,42101,"am_peak",TRUE,5,11.860967
6979160106,69791601,59191,6,22,"rail_leg","17:20",1040,-75.1648345113326,39.9541020155151,-75.1834073455283,39.9599979498596,42101,42101,"pm_peak",TRUE,4,13.250399
6994350202,69943502,59400,2,22,"rail_leg","7:41",461,-75.3686666885444,40.0437004752317,-75.1834073455283,39.9599979498596,42045,42101,"am_peak",TRUE,39,30.438211
6994350205,69943502,59401,5,22,"rail_leg","17:17",1037,-75.1705068930163,39.9509065904554,-75.1705068930163,39.9509065904554,42101,42101,"pm_peak",TRUE,35,3.905556
7043820104,70438201,60018,4,22,"rail_leg","17:13",1033,-75.1834073455283,39.9599979498596,-75.6421532507658,40.0027021296687,42101,42029,"pm_peak",TRUE,42,67.334872
7082240102,70822401,60475,2,22,"rail_leg","5:02",302,-75.7140748628777,40.0039525762867,-75.1840170635385,39.9534784074457,42029,42101,"off_peak",FALSE,62,61.792453
7082240106,70822401,60477,6,22,"rail_leg","16:39",999,-75.1588750233838,39.9528401835985,-75.7140748628777,40.0039525762867,42101,42029,"pm_peak",TRUE,86,67.101232
7108500201,71085002,60864,1,22,"rail_leg","16:00",960,-75.2553953178008,39.8878418476806,-75.2404391377901,39.9919120806968,42101,42101,"pm_peak",TRUE,60,72.944618
7161730101,71617301,61513,1,22,"rail_leg","7:50",470,-75.1470888942105,40.1018399351912,-75.1517226930339,39.9485721389241,42091,42101,"am_peak",TRUE,45,46.502543
7161730102,71617301,61514,2,22,"rail_leg","16:55",1015,-75.1517226930339,39.9485721389241,-75.1470888942105,40.1018399351912,42101,42091,"pm_peak",TRUE,40,50.030924
7190730301,71907303,61985,1,22,"rail_leg","13:00",780,-74.9690074890698,40.0997091732993,-75.1659426772114,39.9531940428398,42101,42101,"off_peak",FALSE,NA,67.459096
7226600203,72266002,62420,3,22,"rail_leg","16:46",1006,-75.1648345113326,39.9541020155151,-75.214650332805,40.1349579453564,42101,42091,"pm_peak",TRUE,0,40.629544
7229350202,72293502,62468,2,22,"rail_leg","8:06",486,-75.3130821241257,40.0233046462669,-75.1648345113326,39.9541020155151,42091,42101,"am_peak",TRUE,24,30.524213
7229350205,72293502,62470,5,22,"rail_leg","19:15",1155,-75.1648345113326,39.9541020155151,-75.3490077338315,40.0452635767863,42101,42045,"off_peak",FALSE,30,37.462376
7235440101,72354401,62507,1,22,"rail_leg","5:45",345,-75.0448298513145,40.0439492220356,-75.1608290378846,39.9512565309348,42101,42101,"off_peak",FALSE,55,47.10863
7235440102,72354401,62508,2,22,"rail_leg","16:00",960,-75.1608290378846,39.9512565309348,-75.0448298513145,40.0439492220356,42101,42101,"pm_peak",TRUE,55,46.03887
7244310104,72443101,62594,4,22,"rail_leg","17:30",1050,-75.1834073455283,39.9599979498596,-75.4829079089365,40.0451966969818,42101,42029,"pm_peak",TRUE,25,41.745172
7269360102,72693601,62925,2,22,"rail_leg","6:15",375,-75.0970591119887,40.1962393455377,-75.1588750233838,39.9528401835985,42017,42101,"am_peak",TRUE,44,51.930585
7269360105,72693601,62926,5,22,"rail_leg","15:41",941,-75.1580149724927,39.9493530835764,-75.1580149724927,39.9493530835764,42101,42101,"off_peak",FALSE,44,4.158333
7287700102,72877001,63166,2,22,"rail_leg","10:25",625,-75.6421532507658,40.0027021296687,-75.1588750233838,39.9528401835985,42029,42101,"off_peak",FALSE,60,82.08799
7296440109,72964401,63296,9,22,"rail_leg","17:47",1067,-75.4245283894686,39.9086253629038,-75.1648345113326,39.9541020155151,42045,42101,"pm_peak",TRUE,38,65.560865
7296440110,72964401,63296,10,14,"feeder_leg","18:38",1118,-75.1648345113326,39.9541020155151,-75.2070232144824,39.990493481725,42101,42101,"pm_peak",TRUE,32,31.829861
7296440111,72964401,63296,11,14,"feeder_leg","22:55",1375,-75.2070232144824,39.990493481725,-75.1648345113326,39.9541020155151,42101,42101,"off_peak",FALSE,49,33.050632
7296440112,72964401,63297,12,22,"rail_leg","23:50",1430,-75.1648345113326,39.9541020155151,-75.4245283894686,39.9086253629038,42101,42045,"off_peak",FALSE,0,59.742459
7299090202,72990902,63325,2,22,"rail_leg","7:18",438,-74.957545923727,40.0684501210394,-75.1834073455283,39.9599979498596,42017,42101,"am_peak",TRUE,26,38.735579
7299090203,72990902,63325,3,22,"rail_leg","8:13",493,-75.1834073455283,39.9599979498596,-75.4146997575914,39.8197080832525,42101,42045,"am_peak",TRUE,32,40.400425
7299660202,72996602,63334,2,22,"rail_leg","7:59",479,-75.3285784262649,39.9077335323186,-75.1928742171467,39.9459041130135,42045,42101,"am_peak",TRUE,16,26.129684
7299660205,72996602,63335,5,22,"rail_leg","17:29",1049,-75.1941152941134,39.9546263068532,-75.1941152941134,39.9546263068532,42101,42101,"pm_peak",TRUE,16,5.618508
7310440102,73104401,63488,2,22,"rail_leg","8:15",495,-75.2844606971503,39.9242462649883,-75.1648345113326,39.9541020155151,42045,42101,"am_peak",TRUE,30,29.305703
7310440105,73104401,63489,5,22,"rail_leg","18:20",1100,-75.1648345113326,39.9541020155151,-75.2844606971503,39.9242462649883,42101,42045,"pm_peak",TRUE,20,24.444153
7364940102,73649401,64024,2,22,"rail_leg","6:13",373,-75.4829079089365,40.0451966969818,-75.1588750233838,39.9528401835985,42029,42101,"am_peak",TRUE,47,47.095751
7364940105,73649401,64025,5,22,"rail_leg","16:06",966,-75.1540803782248,39.9488624668665,-75.1537481432666,39.9503794767793,42101,42101,"pm_peak",TRUE,44,3.883333
7405870102,74058701,64425,2,22,"rail_leg","7:35",455,-75.1531176077862,40.0998645962702,-75.1588750233838,39.9528401835985,42091,42101,"am_peak",TRUE,27,30.091828
7405870106,74058701,64427,6,22,"rail_leg","18:22",1102,-75.1648345113326,39.9541020155151,-75.1638872349499,39.9525548857932,42101,42101,"pm_peak",TRUE,23,4.716667
7408990103,74089901,64449,3,22,"rail_leg","8:30",510,-74.8185831765262,40.1380262186048,-75.1688920883156,39.9546117755859,42017,42101,"am_peak",TRUE,0,54.219382
7480490101,74804901,65114,1,22,"rail_leg","8:00",480,-75.2134952610851,40.0930385375482,-75.1677276497158,39.9525760413027,42091,42101,"am_peak",TRUE,55,61.598196
7480490102,74804901,65115,2,22,"rail_leg","17:01",1021,-75.1677276497158,39.9525760413027,-75.2134952610851,40.0930385375482,42101,42091,"pm_peak",TRUE,64,56.201032
9021800102,90218001,65289,2,22,"rail_leg","7:08",428,-75.4233197162045,40.0419674851349,-75.1470807570054,39.9513767444736,42029,42101,"am_peak",TRUE,52,51.814384
9021800104,90218001,65290,4,22,"rail_leg","15:10",910,-75.1588750233838,39.9528401835985,-75.4233197162045,40.0419674851349,42101,42029,"off_peak",FALSE,37,46.200738
10002050101,100020501,65297,1,22,"rail_leg","6:23",383,-75.2089552381808,40.2894315326318,-75.1580149724927,39.9493530835764,42017,42101,"am_peak",TRUE,61,83.998245
10002050102,100020501,65298,2,22,"rail_leg","16:45",1005,-75.1580149724927,39.9493530835764,-75.2089552381808,40.2894315326318,42101,42017,"pm_peak",TRUE,75,74.731491
10163010102,101630101,66021,2,22,"rail_leg","15:54",954,-75.269943076881,39.9356820759347,-75.1588750233838,39.9528401835985,42045,42101,"off_peak",FALSE,27,33.285004
10231310102,102313101,66204,2,22,"rail_leg","7:48",468,-75.1648345113326,39.9541020155151,-75.274466211559,40.2111841677703,42101,42091,"am_peak",TRUE,48,58.23792
10297340102,102973401,66459,2,22,"rail_leg","7:05",425,-75.3967642023521,39.912580844843,-75.1847348588828,39.9565152107181,42045,42101,"am_peak",TRUE,31,37.076368
10297340105,102973401,66460,5,22,"rail_leg","17:09",1029,-75.1847348588828,39.9565152107181,-75.1847348588828,39.9565152107181,42101,42101,"pm_peak",TRUE,32,7.661414
10358740202,103587402,66612,2,22,"rail_leg","7:59",479,-75.3285784262649,39.9077335323186,-75.1648345113326,39.9541020155151,42045,42101,"am_peak",TRUE,24,31.685991
10358740205,103587402,66613,5,22,"rail_leg","14:51",891,-75.1648345113326,39.9541020155151,-75.3285784262649,39.9077335323186,42101,42045,"off_peak",FALSE,36,33.166667
10548670102,105486701,67155,2,22,"rail_leg","8:40",520,-75.0826616926931,40.0770283629367,-75.1648345113326,39.9541020155151,42101,42101,"am_peak",TRUE,0,39.079056
10548670105,105486701,67157,5,22,"rail_leg","18:19",1099,-75.1648345113326,39.9541020155151,-75.1147737014025,40.1051323921927,42101,42091,"pm_peak",TRUE,0,33.230875
10767710304,107677103,67852,4,22,"rail_leg","8:55",535,-75.1588750233838,39.9528401835985,-75.214650332805,40.1349579453564,42101,42091,"am_peak",TRUE,30,40.717582
10767710306,107677103,67852,6,14,"feeder_leg","9:27",567,-75.214650332805,40.1349579453564,-75.1889970534327,40.1395442243909,42091,42091,"am_peak",TRUE,3,19.477069
10767710309,107677103,67853,9,14,"feeder_leg","17:49",1069,-75.1889970534327,40.1395442243909,-75.214650332805,40.1349579453564,42091,42091,"pm_peak",TRUE,10,19.683333
10767710311,107677103,67853,11,22,"rail_leg","19:00",1140,-75.214650332805,40.1349579453564,-75.1834073455283,39.9599979498596,42091,42101,"off_peak",FALSE,12,49.168724
10855270201,108552702,68162,1,22,"rail_leg","7:04",424,-75.5545540103949,40.004757965586,-75.1608290378846,39.9512565309348,42029,42101,"am_peak",TRUE,51,NA
10957640101,109576401,68421,1,22,"rail_leg","7:10",430,-75.1774882627443,40.0265904743566,-75.202230610969,39.9458213862922,42101,42101,"am_peak",TRUE,45,36.641515
10957640102,109576401,68422,2,22,"rail_leg","16:00",960,-75.202230610969,39.9458213862922,-75.1774882627443,40.0265904743566,42101,42101,"pm_peak",TRUE,70,34.766218
11034830302,110348303,68755,2,22,"rail_leg","6:47",407,-75.0970591119887,40.1962393455377,-75.1648345113326,39.9541020155151,42017,42101,"am_peak",TRUE,51,58.276474
11065170302,110651703,68841,2,14,"feeder_leg","6:56",416,-75.2657692657726,39.9241817714539,-75.269943076881,39.9356820759347,42045,42045,"am_peak",TRUE,4,12.296367
11065170303,110651703,68841,3,22,"rail_leg","7:05",425,-75.269943076881,39.9356820759347,-75.1834073455283,39.9599979498596,42045,42101,"am_peak",TRUE,13,22.007047
11065170304,110651703,68841,4,22,"rail_leg","7:29",449,-75.1834073455283,39.9599979498596,-75.3854291498663,40.0396308610676,42101,42045,"am_peak",TRUE,32,47.344658
11144220102,111442201,69108,2,22,"rail_leg","6:55",415,-75.3460361638143,40.1143423687777,-75.1588750233838,39.9528401835985,42091,42101,"am_peak",TRUE,44,45.380331
11144220105,111442201,69109,5,22,"rail_leg","17:10",1030,-75.1588750233838,39.9528401835985,-75.1584725274299,39.950967187359,42101,42101,"pm_peak",TRUE,44,5.25
11146190201,111461902,69114,1,22,"rail_leg","17:10",1030,-75.3010847747829,39.8935220159703,-75.1701604201666,39.9562259742499,42045,42101,"pm_peak",TRUE,NA,34.111179
11196660402,111966604,69270,2,22,"rail_leg","17:00",1020,-75.1545851492175,39.9813757258968,-75.0899078827828,40.1754087918635,42101,42091,"pm_peak",TRUE,50,58.299228
11385120101,113851201,69857,1,22,"rail_leg","7:00",420,-75.3105990244411,39.9111895443266,-75.1928742171467,39.9459041130135,42045,42101,"am_peak",TRUE,30,31.896006
11385120102,113851201,69858,2,22,"rail_leg","16:30",990,-75.1928742171467,39.9459041130135,-75.3105990244411,39.9111895443266,42101,42045,"pm_peak",TRUE,30,32.053478
11430690102,114306901,69934,2,22,"rail_leg","7:42",462,-75.3490077338315,40.0452635767863,-75.1691139313301,39.9535949564727,42045,42101,"am_peak",TRUE,33,34.414253
11430690202,114306902,69939,2,22,"rail_leg","7:42",462,-75.3490077338315,40.0452635767863,-75.1648345113326,39.9541020155151,42045,42101,"am_peak",TRUE,23,32.765745
11470540102,114705401,70094,2,22,"rail_leg","7:59",479,-75.2341467351472,39.9457946759268,-75.1957094473416,39.9494354858208,42101,42101,"am_peak",TRUE,18,22.051421
11472070101,114720701,70100,1,22,"rail_leg","5:10",310,-75.0883325400662,40.3122285530705,-75.1692942790448,39.9527602328087,42017,42101,"off_peak",FALSE,79,NA
11472070102,114720701,70101,2,22,"rail_leg","16:35",995,-75.1692942790448,39.9527602328087,-75.0883325400662,40.3122285530705,42101,42017,"pm_peak",TRUE,85,NA
11567710108,115677101,70341,8,22,"rail_leg","18:28",1108,-75.1944243101308,40.0409483586041,-75.1638872349499,39.9525548857932,42101,42101,"pm_peak",TRUE,0,34.323242
11567710201,115677102,70344,1,22,"rail_leg","7:45",465,-75.1827055398227,40.0389450998406,-75.1517226930339,39.9485721389241,42101,42101,"am_peak",TRUE,75,41.096665
11567710202,115677102,70345,2,22,"rail_leg","16:00",960,-75.1517226930339,39.9485721389241,-75.1827055398227,40.0389450998406,42101,42101,"pm_peak",TRUE,60,39.335485
11614380204,116143802,70454,4,22,"rail_leg","18:30",1110,-75.6421532507658,40.0027021296687,-75.6421532507658,40.0027021296687,42029,42029,"pm_peak",TRUE,35,20.09035
11738310302,117383103,70749,2,22,"rail_leg","7:57",477,-75.4245283894686,39.9086253629038,-75.4245283894686,39.9086253629038,42045,42045,"am_peak",TRUE,0,8.62469
11738310305,117383103,70751,5,22,"rail_leg","15:17",917,-75.1648345113326,39.9541020155151,-75.4245283894686,39.9086253629038,42101,42045,"off_peak",FALSE,43,64.423517
11787050201,117870502,70921,1,22,"rail_leg","7:30",450,-75.0722007215537,40.1814590893573,-75.1662257986882,39.9519342771783,42017,42101,"am_peak",TRUE,78,92.092935
11904960102,119049601,71362,2,22,"rail_leg","7:38",458,-75.7773113001476,39.9924677984963,-75.4829079089365,40.0451966969818,42029,42029,"am_peak",TRUE,26,46.330763
11904960104,119049601,71362,4,22,"rail_leg","16:50",1010,-75.5104228441983,40.0610199007386,-75.754099919673,40.0037026154246,42029,42029,"pm_peak",TRUE,20,79.384285
11972470101,119724701,71533,1,22,"rail_leg","8:30",510,-75.0934334304665,40.2120992101032,-75.1840170635385,39.9534784074457,42017,42101,"am_peak",TRUE,75,92.041671
11972470102,119724701,71534,2,22,"rail_leg","15:30",930,-75.1840170635385,39.9534784074457,-75.0934334304665,40.2120992101032,42101,42017,"off_peak",FALSE,30,92.665079
12046720204,120467202,71885,4,22,"rail_leg","13:00",780,-75.2755312957965,40.0062174693429,-75.1648345113326,39.9541020155151,42091,42101,"off_peak",FALSE,20,35.24377
12046720207,120467202,71887,7,22,"rail_leg","18:14",1094,-75.1648345113326,39.9541020155151,-75.2755312957965,40.0062174693429,42101,42091,"pm_peak",TRUE,21,25.004584
12091100101,120911001,71990,1,22,"rail_leg","8:00",480,-75.2344133789046,40.0088074073246,-75.1672929773502,39.9544153783527,42091,42101,"am_peak",TRUE,50,24.942049
12105620303,121056203,72052,3,22,"rail_leg","8:45",525,-75.1834073455283,39.9599979498596,-75.175919233186,40.0332814777088,42101,42101,"am_peak",TRUE,30,32.907784
12105620304,121056203,72052,4,22,"rail_leg","12:00",720,-75.175919233186,40.0332814777088,-75.1588750233838,39.9528401835985,42101,42101,"off_peak",FALSE,75,37.010862
12140340302,121403403,72323,2,22,"rail_leg","7:40",460,-75.2823535717739,40.2437347422191,-75.1834073455283,39.9599979498596,42091,42101,"am_peak",TRUE,6,66.727888
12140340305,121403403,72324,5,22,"rail_leg","18:24",1104,-75.1612826317197,39.9532127364358,-75.1612826317197,39.9532127364358,42101,42101,"pm_peak",TRUE,54,4.127778
12501440104,125014401,73289,4,22,"rail_leg","14:12",852,-74.970687244567,40.1423429432466,-75.1480260525691,39.9820906148628,42017,42101,"off_peak",FALSE,37,43.383333
12501440107,125014401,73290,7,22,"rail_leg","17:35",1055,-75.1480260525691,39.9820906148628,-74.970687244567,40.1423429432466,42101,42017,"pm_peak",TRUE,40,42.28152
12501440202,125014402,73293,2,22,"rail_leg","7:18",438,-74.970687244567,40.1423429432466,-75.1480260525691,39.9820906148628,42017,42101,"am_peak",TRUE,30,42.326247
