record_id,person_id,journey_id,trip_num,mode,rr_role,depart_time,depart_min_of_day,depart_lon,depart_lat,dest_lon,dest_lat,o_county,d_county,peak_period,is_peak,survey_travtime,model_travtime,scenario,service_date,tt_1_min,tt_1_offset_min,tt_2_min,tt_2_offset_min,tt_3_min,tt_3_offset_min,tt_4_min,tt_4_offset_min,tt_5_min,tt_5_offset_min,tt_6_min,tt_6_offset_min,tt_7_min,tt_7_offset_min,tt_8_min,tt_8_offset_min,n_ok,tt_mean_min,tt_sd_min
3565060101,35650601,12536,1,22,rail_leg,9:30,570,-75.1813387898497,40.0295103180276,-75.173930383129,39.954707841715,42101,42101,off_peak,FALSE,60,30.031529,restore,20251105,39.0166666666667,-29.75,30.5166666666667,-21.25,53.3333333333333,-12.75,44.8333333333333,-4.25,49.0166666666667,4.25,54.1833333333333,12.75,45.6833333333333,21.25,41.5833333333333,29.75,8,44.7708333333333,7.81232618854272
3568880102,35688801,12619,2,22,rail_leg,9:16,556,-74.9853265543148,40.0477525065309,-75.1928742171467,39.9459041130135,42101,42101,am_peak,TRUE,50,42.914459,restore,20251105,81.0666666666667,-29.75,72.5666666666667,-21.25,64.0666666666667,-12.75,96.9,-4.25,88.4,4.25,98.5666666666667,12.75,90.0666666666667,21.25,81.5666666666667,29.75,8,84.15,11.8150428731866
3568880103,35688801,12619,3,14,feeder_leg,11:45,705,-75.1928742171467,39.9459041130135,-75.1588750233838,39.9528401835985,42101,42101,off_peak,FALSE,25,24.491364,restore,20251105,26.05,-29.75,28.4166666666667,-21.25,31.05,-12.75,22.55,-4.25,22.05,4.25,37.7333333333333,12.75,35.05,21.25,26.55,29.75,8,28.68125,5.62156023574657
3568880202,35688802,12623,2,22,rail_leg,9:16,556,-74.9853265543148,40.0477525065309,-75.1928742171467,39.9459041130135,42101,42101,am_peak,TRUE,48,42.914459,restore,20251105,81.0666666666667,-29.75,72.5666666666667,-21.25,64.0666666666667,-12.75,96.9,-4.25,88.4,4.25,98.5666666666667,12.75,90.0666666666667,21.25,81.5666666666667,29.75,8,84.15,11.8150428731866
3568880203,35688802,12623,3,14,feeder_leg,11:45,705,-75.1928742171467,39.9459041130135,-75.1588750233838,39.9528401835985,42101,42101,off_peak,FALSE,25,24.491364,restore,20251105,26.05,-29.75,28.4166666666667,-21.25,31.05,-12.75,22.55,-4.25,22.05,4.25,37.7333333333333,12.75,35.05,21.25,26.55,29.75,8,28.68125,5.62156023574657
3574140203,35741402,12735,3,22,rail_leg,6:58,418,-75.5182227312107,40.0361776802347,-75.1588750233838,39.9528401835985,42029,42101,am_peak,TRUE,48,52.859265,restore,20251105,68.05,-29.75,73.55,-21.25,65.05,-12.75,56.55,-4.25,81.05,4.25,72.55,12.75,71.05,21.25,62.55,29.75,8,68.8,7.51664818918645
3613500206,36135002,13374,6,22,rail_leg,16:00,960,-75.1612826317197,39.9532127364358,-75.1612826317197,39.9532127364358,42101,42101,pm_peak,TRUE,,4.127778,restore,20251105,7.7,-29.75,10.1666666666667,-21.25,11.6666666666667,-12.75,9.16666666666667,-4.25,6.7,4.25,9.38333333333333,12.75,9.66666666666667,21.25,11.9333333333333,29.75,8,9.54791666666667,1.7838214174088
3634880201,36348802,13657,1,22,rail_leg,8:05,485,-75.2784887557887,39.9397339356879,-75.1682068169821,39.957491721513,42045,42101,am_peak,TRUE,,42.453796,restore,20251105,60.0166666666667,-29.75,51.5166666666667,-21.25,53.3,-12.75,44.8,-4.25,53.3,4.25,44.8,12.75,63.5333333333333,21.25,55.0333333333333,29.75,8,53.2875,6.55218823256175
3637010102,36370101,13716,2,22,rail_leg,7:43,463,-75.4829079089365,40.0451966969818,-75.1834073455283,39.9599979498596,42029,42101,am_peak,TRUE,42,37.682509,restore,20251105,65.25,-29.75,63.75,-21.25,55.25,-12.75,69.75,-4.25,61.25,4.25,85.75,12.75,77.25,21.25,68.75,29.75,8,68.375,9.53845599964391
3664520104,36645201,14379,4,22,rail_leg,16:40,1000,-75.4829079089365,40.0451966969818,-75.1588750233838,39.9528401835985,42029,42101,pm_peak,TRUE,45,58.610662,restore,20251105,66.05,-29.75,76.55,-21.25,68.05,-12.75,82.55,-4.25,74.05,4.25,65.55,12.75,86.05,21.25,77.55,29.75,8,74.55,7.60638829255665
3703190201,37031902,15178,1,22,rail_leg,19:30,1170,-75.1268140035489,40.0819703941513,-75.1659426772114,39.9531940428398,42091,42101,off_peak,FALSE,,47.055049,restore,20251105,51.1,-29.75,42.6,-21.25,53.6,-12.75,45.1,-4.25,40.1,4.25,64.1,12.75,55.6,21.25,59.1,29.75,8,51.4125,8.34924076958926
3772110201,37721102,16231,1,22,rail_leg,7:18,438,-75.2997775853713,39.939031243255,-75.1632627264191,39.9610182840982,42045,42101,am_peak,TRUE,42,54.401493,restore,20251105,62.0833333333333,-29.75,53.5833333333333,-21.25,61.8333333333333,-12.75,53.3333333333333,-4.25,63.0833333333333,4.25,61.5833333333333,12.75,53.0833333333333,21.25,61.3333333333333,29.75,8,58.7395833333333,4.50780573006424
3772110202,37721102,16232,2,22,rail_leg,16:45,1005,-75.1632627264191,39.9610182840982,-75.2997775853713,39.939031243255,42101,42045,pm_peak,TRUE,45,47.925501,restore,20251105,56.6,-29.75,70.4333333333333,-21.25,61.9333333333333,-12.75,53.4333333333333,-4.25,64.9333333333333,4.25,56.4333333333333,12.75,65.6,21.25,57.1,29.75,8,60.8083333333333,5.84166072277396
3775560104,37755601,16293,4,22,rail_leg,12:35,755,-75.3170969015922,40.0208081125859,-75.263745391218,39.9965055434734,42091,42091,off_peak,FALSE,5,24.140791,restore,20251105,62.4833333333333,-29.75,53.9833333333333,-21.25,45.4833333333333,-12.75,36.9833333333333,-4.25,28.4833333333333,4.25,79.9833333333333,12.75,71.4833333333333,21.25,62.9833333333333,29.75,8,55.2333333333333,17.4622040827775
3782060202,37820602,16456,2,22,rail_leg,8:30,510,-75.3195257705183,40.0049815590517,-75.1648345113326,39.9541020155151,42045,42101,am_peak,TRUE,15,46.003463,restore,20251105,52.6,-29.75,62.1,-21.25,53.6,-12.75,57.1,-4.25,48.6,4.25,58.1,12.75,49.6,21.25,53.1,29.75,8,54.35,4.51188905638679
3782060205,37820602,16457,5,22,rail_leg,17:14,1034,-75.1634808483634,39.9480403151119,-75.1634808483634,39.9480403151119,42101,42101,pm_peak,TRUE,26,3.958333,restore,20251105,13.1833333333333,-29.75,12.4166666666667,-21.25,12.8,-12.75,7.68333333333333,-4.25,13.6333333333333,4.25,5.45,12.75,12.05,21.25,12.3,29.75,8,11.1895833333333,2.95818661608012
3797000102,37970001,16662,2,22,rail_leg,16:45,1005,-75.1648345113326,39.9541020155151,-75.6982311138271,40.0135155865065,42101,42029,pm_peak,TRUE,65,91.536477,restore,20251105,106.3,-29.75,97.8,-21.25,,-12.75,,-4.25,,4.25,,12.75,138.733333333333,21.25,130.233333333333,29.75,4,118.266666666667,19.3577814768042
3830520202,38305202,17383,2,22,rail_leg,6:51,411,-75.1531176077862,40.0998645962702,-75.1648345113326,39.9541020155151,42091,42101,am_peak,TRUE,151,35.407063,restore,20251105,48.4666666666667,-29.75,39.9666666666667,-21.25,47.5833333333333,-12.75,39.0833333333333,-4.25,40.5833333333333,4.25,53.8666666666667,12.75,51.4666666666667,21.25,42.9666666666667,29.75,8,45.4979166666667,5.62045186498974
3862330102,38623301,17935,2,22,rail_leg,16:30,990,-75.1517226930339,39.9485721389241,-74.9399477360023,40.1745544172025,42101,42017,pm_peak,TRUE,450,78.696143,restore,20251105,,-29.75,,-21.25,,-12.75,,-4.25,,4.25,,12.75,,21.25,,29.75,0,,
3884280202,38842802,18293,2,22,rail_leg,6:19,379,-75.2823535717739,40.2437347422191,-75.1941152941134,39.9546263068532,42091,42101,am_peak,TRUE,62,71.339909,restore,20251105,85.0666666666667,-29.75,76.5666666666667,-21.25,68.0666666666667,-12.75,89.05,-4.25,80.55,4.25,72.05,12.75,75.55,21.25,67.05,29.75,8,76.74375,7.81893782367376
3884280208,38842802,18297,8,22,rail_leg,16:29,989,-75.1928742171467,39.9459041130135,-75.1834073455283,39.9599979498596,42101,42101,pm_peak,TRUE,4,16.033201,restore,20251105,19.25,-29.75,18.75,-21.25,20.25,-12.75,16.75,-4.25,25.25,4.25,16.75,12.75,16.25,21.25,19.75,29.75,8,19.125,2.90012315009454
