"ID","HH_ID","PERSON_NUM","PERSON_ID","HH_WEIGHT","P_WEIGHT","TOUR_NUM","WKSUB_NUM","WKSUB_ID","TRIP_NUM","TRIP_ID","RECORD_ID","NOGO","WHYNO","TOUR_TYPE","TOUR_STOPS","START_TRAV","O_LOC_TYPE","O_GEO_ACC","O_STATE","O_REGION","O_COUNTY","O_CPA","O_MCD","O_TRACT","O_TAZ","ARRIVE","ACTIV1","ACTIV2","ACTIV3","ACTIV4","ACT_DUR1","ACT_DUR2","ACT_DUR3","ACT_DUR4","DEPART","MODE","MODE_AGG","PARTY","HH_MEM","HH_PER_NUM1","HH_PER_NUM2","HH_PER_NUM3","HH_PER_NUM4","HH_PER_NUM5","HH_PER_NUM6","DRVER","VEH_NUM","USE_TOLL","TOLL_RD1","TOLL_RD2","TOLL_RD3","TOLL_RD4","TOLL_RD5","TOLL_B1","TOLL_B2","TOLL_B3","TOLL_B4","TOLL_B5","TOLL_B6","TOLL_B7","TOLL_B8","TOLL_B9","PARK_AT","PARK_TRAV","PARK_PAY","PARK_COST","PARK_UNIT","D_LOC_TYPE","D_GEO_ACC","D_STATE","D_REGION","D_COUNTY","D_CPA","D_MCD","D_TRACT","D_TAZ","TripFactor","Survey_TravTime","Model_TravTime","Model_TravDist","CompositeWeight","DEPART_HOUR","DEPART_MIN","DEPART_MIN_OF_DAY","TRAV_DOW","TRAV_DATE","HOLIDAY","HOL_TYPE","depart_lon","depart_lat","dest_lon","dest_lat","depart_point","dest_point"
49206,601088,1,60108801,162.3902616,99.791807,1,NA,6.01088e+11,2,6.01088e+13,6010880102,NA,NA,2,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000500,88,"9:00",6,NA,NA,NA,"0:00","","","","9:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_103",4210160000,42101000402,83,1.12,30,13.60605,1.204223,111.7668238,9,30,570,4,"4/11/2013","",0,-75.1541388337345,39.9522458625874,-75.1725391195037,39.9527196860213,"POINT (-75.154139 39.952246)","POINT (-75.172539 39.952720)"
49257,601479,1,60147901,211.3498436,101.7386294,1,NA,6.01479e+11,1,6.01479e+13,6014790101,NA,NA,1,2,2,1,1,42,1,42101,"101_103",4210160000,42101001001,36,"",1,5,NA,NA,"0:00","","","","15:35",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42101,"101_103",4210160000,42101000100,106,1.17,25,13.017518,0.790318,119.0341964,15,35,935,2,"2/5/2013","",0,-75.1505658415867,39.9464361327538,-75.1489215256524,39.95458250175,"POINT (-75.150566 39.946436)","POINT (-75.148922 39.954583)"
49259,601479,1,60147901,211.3498436,101.7386294,1,NA,6.01479e+11,3,6.01479e+13,6014790103,NA,NA,1,NA,NA,4,3,42,1,42101,"101_110",4210160000,42101036900,1030,"17:40",15,4,NA,NA,"0:00","","","","18:55",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_103",4210160000,42101001001,36,1.17,50,20.594211,2.76498,119.0341964,18,55,1135,2,"2/5/2013","",0,-75.1941152941134,39.9546263068532,-75.1505658415867,39.9464361327538,"POINT (-75.194115 39.954626)","POINT (-75.150566 39.946436)"
49262,601479,2,60147902,211.3498436,99.64487521,1,NA,6.01479e+11,2,6.01479e+13,6014790202,NA,NA,1,NA,NA,2,1,42,1,42101,"101_103",4210160000,42101001202,23,"9:45",5,NA,NA,NA,"0:00","","","","19:15",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101001002,12,1.17,15,17.26187,1.490407,116.584504,19,15,1155,2,"2/5/2013","",0,-75.1665551812863,39.9452085642469,-75.1476427366842,39.9441226984079,"POINT (-75.166555 39.945209)","POINT (-75.147643 39.944123)"
49278,601670,1,60167001,133.7177376,110.0218889,1,NA,6.0167e+11,2,6.0167e+13,6016700102,NA,NA,1,NA,NA,4,1,42,1,42045,"045_206",4204533144,42045408800,5019,"7:55",19,NA,NA,NA,"0:10","","","","8:05",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42091,"091_403",4209154656,42091203902,10422,1.12,25,33.33046,10.303195,123.2245155,8,5,485,1,"1/28/2013","",0,-75.300281066518,40.0007168757721,-75.3460361638143,40.1143423687777,"POINT (-75.300281 40.000717)","POINT (-75.346036 40.114342)"
49279,601670,1,60167001,133.7177376,110.0218889,1,NA,6.0167e+11,3,6.0167e+13,6016700103,NA,NA,1,NA,NA,2,1,42,1,42091,"091_403",4209154656,42091203902,10422,"8:30",5,NA,NA,NA,"8:00","","","","16:30",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42045,"045_206",4204533144,42045408800,5019,1.12,30,31.424227,10.372082,123.2245155,16,30,990,1,"1/28/2013","",0,-75.3460361638143,40.1143423687777,-75.300281066518,40.0007168757721,"POINT (-75.346036 40.114342)","POINT (-75.300281 40.000717)"
49283,601670,2,60167002,133.7177376,89.58354163,1,NA,6.0167e+11,2,6.0167e+13,6016700202,NA,NA,1,NA,NA,4,1,42,1,42091,"091_401",4209144976,42091205400,10013,"7:40",19,NA,NA,NA,"0:10","","","","7:55",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,42,1,42101,"101_103",4210160000,42101000402,93,1.12,55,29.556552,8.839947,100.3335666,7,55,475,1,"1/28/2013","",0,-75.2879225601409,40.0096184499998,-75.1659426772114,39.9531940428398,"POINT (-75.287923 40.009618)","POINT (-75.165943 39.953194)"
49308,601722,2,60172202,83.62080081,93.09114561,1,NA,6.01722e+11,2,6.01722e+13,6017220202,NA,NA,2,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000500,70,"14:25",16,NA,NA,NA,"0:55","","","","15:20",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000700,60,1.13,10,11.512847,0.732087,105.1929945,15,20,920,4,"1/31/2013","",0,-75.1561127285024,39.9506763018863,-75.1673585815214,39.9505151310837,"POINT (-75.156113 39.950676)","POINT (-75.167359 39.950515)"
49309,601722,2,60172202,83.62080081,93.09114561,1,NA,6.01722e+11,3,6.01722e+13,6017220203,NA,NA,2,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000700,60,"15:30",9,NA,NA,NA,"0:30","","","","16:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_103",4210160000,42101001201,27,1.13,10,10.643484,0.99366,105.1929945,16,0,960,4,"1/31/2013","",0,-75.1673585815214,39.9505151310837,-75.1800070313661,39.946441631749,"POINT (-75.167359 39.950515)","POINT (-75.180007 39.946442)"
49326,601933,1,60193301,157.1925661,92.11585687,1,NA,6.01933e+11,1,6.01933e+13,6019330101,NA,NA,1,4,2,1,1,42,1,42101,"101_103",4210160000,42101001201,30,"",1,14,NA,NA,"4:00","1:20","","","9:20",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_108",4210160000,42101021000,3207,1.17,30,20.94194,7.397249,107.7755525,9,20,560,3,"2/6/2013","",0,-75.1773253490168,39.9478229139105,-75.2119692985922,40.025270412473,"POINT (-75.177325 39.947823)","POINT (-75.211969 40.025270)"
49327,601933,1,60193301,157.1925661,92.11585687,1,1,6.01933e+11,2,6.01933e+13,6019330102,NA,NA,1,NA,NA,4,1,42,1,42101,"101_108",4210160000,42101021000,3207,"9:50",5,NA,NA,NA,"1:00","","","","11:05",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000700,62,1.17,35,19.25,7.388841,107.7755525,11,5,665,3,"2/6/2013","",0,-75.2119692985922,40.025270412473,-75.1742218041379,39.9513700637455,"POINT (-75.211969 40.025270)","POINT (-75.174222 39.951370)"
49328,601933,1,60193301,157.1925661,92.11585687,1,1,6.01933e+11,3,6.01933e+13,6019330103,NA,NA,1,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000700,62,"11:40",5,NA,NA,NA,"0:50","","","","12:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_101",4210160000,42101020101,1418,1.17,150,28.042475,4.298775,107.7755525,12,30,750,3,"2/6/2013","",0,-75.1742218041379,39.9513700637455,-75.1553089348274,40.0036904586044,"POINT (-75.174222 39.951370)","POINT (-75.155309 40.003690)"
49329,601933,1,60193301,157.1925661,92.11585687,1,NA,6.01933e+11,4,6.01933e+13,6019330104,NA,NA,1,NA,NA,4,1,42,1,42101,"101_101",4210160000,42101020101,1418,"15:00",14,NA,NA,NA,"1:00","","","","18:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_112",4210160000,42101980700,823,1.17,60,44.763914,7.425526,107.7755525,18,30,1110,3,"2/6/2013","",0,-75.1553089348274,40.0036904586044,-75.1410924621013,39.9257396921949,"POINT (-75.155309 40.003690)","POINT (-75.141092 39.925740)"
49330,601933,1,60193301,157.1925661,92.11585687,1,NA,6.01933e+11,5,6.01933e+13,6019330105,NA,NA,1,NA,NA,4,1,42,1,42101,"101_112",4210160000,42101980700,823,"19:30",11,9,NA,NA,"1:00","1:00","","","21:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_103",4210160000,42101001201,30,1.17,60,33.48029,4.815139,107.7755525,21,30,1290,3,"2/6/2013","",0,-75.1410924621013,39.9257396921949,-75.1773253490168,39.9478229139105,"POINT (-75.141092 39.925740)","POINT (-75.177325 39.947823)"
49377,602285,1,60228501,254.7502371,192.8580113,1,NA,6.02285e+11,1,6.02285e+13,6022850101,NA,NA,1,1,2,1,1,42,1,42101,"101_103",4210160000,42101000804,42,"",1,NA,NA,NA,"4:00","","","","7:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42101,"101_110",4210160000,42101036900,1018,1.12,20,19.44269,1.956026,216.0009726,7,0,420,2,"7/30/2013","",0,-75.1655206281913,39.9477143701067,-75.1957094473416,39.9494354858208,"POINT (-75.165521 39.947714)","POINT (-75.195709 39.949435)"
49378,602285,1,60228501,254.7502371,192.8580113,1,NA,6.02285e+11,2,6.02285e+13,6022850102,NA,NA,1,NA,NA,2,1,42,1,42101,"101_110",4210160000,42101036900,1018,"7:20",5,NA,NA,NA,"12:10","","","","19:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_103",4210160000,42101000804,42,1.12,40,21.020114,2.390451,216.0009726,19,30,1170,2,"7/30/2013","",0,-75.1957094473416,39.9494354858208,-75.1655206281913,39.9477143701067,"POINT (-75.195709 39.949435)","POINT (-75.165521 39.947714)"
49380,602285,2,60228502,254.7502371,169.4468022,1,NA,6.02285e+11,1,6.02285e+13,6022850201,NA,NA,3,0,2,2,1,42,1,42101,"101_110",4210160000,42101036900,1018,"",5,NA,NA,NA,"5:15","","","","8:15",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_103",4210160000,42101000804,42,1.12,30,22.226499,2.229646,189.7804184,8,15,495,2,"7/30/2013","",0,-75.1957094473416,39.9494354858208,-75.1655206281913,39.9477143701067,"POINT (-75.195709 39.949435)","POINT (-75.165521 39.947714)"
49381,602285,2,60228502,254.7502371,169.4468022,2,NA,6.02285e+11,2,6.02285e+13,6022850202,NA,NA,3,0,NA,1,1,42,1,42101,"101_103",4210160000,42101000804,42,"8:45",1,NA,NA,NA,"8:45","","","","17:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,42,1,42101,"101_110",4210160000,42101036900,1018,1.12,21,21.358247,2.107582,189.7804184,17,30,1050,2,"7/30/2013","",0,-75.1655206281913,39.9477143701067,-75.1957094473416,39.9494354858208,"POINT (-75.165521 39.947714)","POINT (-75.195709 39.949435)"
49497,602826,1,60282601,228.4384878,154.6616617,1,NA,6.02826e+11,1,6.02826e+13,6028260101,NA,NA,2,4,2,1,1,42,1,42101,"101_102",4210160000,42101006600,2023,"",1,NA,NA,NA,"0:00","","","","9:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_112",4210160000,42101003800,1818,1.17,30,18.26684,3.11804,180.9541442,9,30,570,2,"1/29/2013","",0,-75.2298442421393,39.9293235759694,-75.1858598621043,39.9165483287187,"POINT (-75.229844 39.929324)","POINT (-75.185860 39.916548)"
49498,602826,1,60282601,228.4384878,154.6616617,1,NA,6.02826e+11,2,6.02826e+13,6028260102,NA,NA,2,NA,NA,4,1,42,1,42101,"101_112",4210160000,42101003800,1818,"10:00",6,8,9,NA,"0:00","","","","10:38",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42045,"045_203",4204541440,42045402000,4420,1.17,52,45.823057,7.348988,180.9541442,10,38,638,2,"1/29/2013","",0,-75.1858598621043,39.9165483287187,-75.269943076881,39.9356820759347,"POINT (-75.185860 39.916548)","POINT (-75.269943 39.935682)"
49527,602895,1,60289501,340.3264668,154.5724353,1,NA,6.02895e+11,1,6.02895e+13,6028950101,NA,NA,1,5,2,1,1,42,1,42101,"101_103",4210160000,42101000402,97,"",1,NA,NA,NA,"0:00","","","","14:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101001202,23,1.17,15,12.045688,0.342964,180.8497492,14,0,840,3,"2/6/2013","",0,-75.1722789942054,39.9539778646615,-75.1665551812863,39.9452085642469,"POINT (-75.172279 39.953978)","POINT (-75.166555 39.945209)"
49542,602950,1,60295001,352.520661,110.4759252,1,NA,6.0295e+11,3,6.0295e+13,6029500103,NA,NA,2,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000402,76,"18:42",19,NA,NA,NA,"0:13","","","","18:55",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_107",4210160000,42101014400,401,1.17,0,18.549475,2.944848,129.2568325,18,55,1135,1,"7/15/2013","",0,-75.1662257986882,39.9519342771783,-75.1400970132193,39.9722367087517,"POINT (-75.166226 39.951934)","POINT (-75.140097 39.972237)"
49617,603625,1,60362501,158.8815913,80.67143899,1,NA,6.03625e+11,1,6.03625e+13,6036250101,NA,NA,2,1,2,1,1,42,1,42045,"045_203",4204579000,42045400401,4448,"",6,8,NA,NA,"0:30","0:45","","","9:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42045,"045_203",4204579000,42045400600,4457,1.13,75,18.159187,2.003127,91.15872606,9,30,570,1,"1/28/2013","",0,-75.2629389868999,39.9545919335046,-75.2797205011103,39.9629897065044,"POINT (-75.262939 39.954592)","POINT (-75.279721 39.962990)"
49618,603625,1,60362501,158.8815913,80.67143899,1,NA,6.03625e+11,2,6.03625e+13,6036250102,NA,NA,2,NA,NA,4,1,42,1,42045,"045_203",4204579000,42045400600,4457,"10:45",6,8,NA,NA,"0:30","0:45","","","12:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42045,"045_203",4204579000,42045400401,4448,1.13,690,20.635784,1.859724,91.15872606,12,30,750,1,"1/28/2013","",0,-75.2797205011103,39.9629897065044,-75.2629389868999,39.9545919335046,"POINT (-75.279721 39.962990)","POINT (-75.262939 39.954592)"
49718,604300,1,60430001,153.4484038,79.67376108,1,NA,6.043e+11,2,6.043e+13,6043000102,NA,NA,1,NA,NA,4,1,42,1,42045,"045_206",4204533144,42045408800,5019,"7:15",19,NA,NA,NA,"0:05","","","","7:20",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42045,"045_203",4204579000,42045400500,4459,1.12,5,26.509675,4.36167,89.23461241,7,20,440,4,"1/31/2013","",0,-75.300281066518,40.0007168757721,-75.2626735411038,39.9640057100153,"POINT (-75.300281 40.000717)","POINT (-75.262674 39.964006)"
49719,604300,1,60430001,153.4484038,79.67376108,1,NA,6.043e+11,3,6.043e+13,6043000103,NA,NA,1,NA,NA,4,1,42,1,42045,"045_203",4204579000,42045400500,4459,"7:25",19,NA,NA,NA,"0:06","","","","7:31",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000402,76,1.12,24,23.951639,5.422669,89.23461241,7,31,451,4,"1/31/2013","",0,-75.2626735411038,39.9640057100153,-75.1662257986882,39.9519342771783,"POINT (-75.262674 39.964006)","POINT (-75.166226 39.951934)"
49720,604300,1,60430001,153.4484038,79.67376108,1,NA,6.043e+11,4,6.043e+13,6043000104,NA,NA,1,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000402,76,"7:55",19,NA,NA,NA,"0:05","","","","8:00",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000300,113,1.12,5,6.286928,0.506521,89.23461241,8,0,480,4,"1/31/2013","",0,-75.1662257986882,39.9519342771783,-75.1634052023169,39.9571451807186,"POINT (-75.166226 39.951934)","POINT (-75.163405 39.957145)"
49734,604371,1,60437101,399.8671055,162.9821446,1,NA,6.04371e+11,1,6.04371e+13,6043710101,NA,NA,2,1,2,1,1,42,1,42101,"101_112",4210160000,42101004102,807,"",1,NA,NA,NA,"5:00","","","","8:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,42,1,42101,"101_112",4210160000,42101004101,816,1.17,30,5.35001,0.391464,190.6891092,8,0,480,4,"7/11/2013","",0,-75.1603362537134,39.9167023901516,-75.1592387852516,39.9217586458287,"POINT (-75.160336 39.916702)","POINT (-75.159239 39.921759)"
49735,604371,1,60437101,399.8671055,162.9821446,1,NA,6.04371e+11,2,6.04371e+13,6043710102,NA,NA,2,NA,NA,4,3,42,1,42101,"101_112",4210160000,42101004101,816,"8:30",12,NA,NA,NA,"3:00","","","","11:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_112",4210160000,42101004102,807,1.17,30,5.306896,0.44696,190.6891092,11,30,690,4,"7/11/2013","",0,-75.1592387852516,39.9217586458287,-75.1603362537134,39.9167023901516,"POINT (-75.159239 39.921759)","POINT (-75.160336 39.916702)"
49739,604371,2,60437102,399.8671055,179.6213326,1,NA,6.04371e+11,1,6.04371e+13,6043710201,NA,NA,1,2,2,1,1,42,1,42101,"101_112",4210160000,42101004102,807,"",1,NA,NA,NA,"4:00","","","","7:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,42,1,42101,"101_112",4210160000,42101003200,840,1.17,25,21.359242,2.512509,210.1569591,7,0,420,4,"7/11/2013","",0,-75.1603362537134,39.9167023901516,-75.1829342839572,39.9329910377486,"POINT (-75.160336 39.916702)","POINT (-75.182934 39.932991)"
49740,604371,2,60437102,399.8671055,179.6213326,1,NA,6.04371e+11,2,6.04371e+13,6043710202,NA,NA,1,NA,NA,2,3,42,1,42101,"101_112",4210160000,42101003200,840,"7:25",5,NA,NA,NA,"7:00","","","","14:25",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_112",4210160000,42101003200,841,1.17,57,3.833333,0.254141,210.1569591,14,25,865,4,"7/11/2013","",0,-75.1829342839572,39.9329910377486,-75.1870662747411,39.9335197790401,"POINT (-75.182934 39.932991)","POINT (-75.187066 39.933520)"
49741,604371,2,60437102,399.8671055,179.6213326,1,NA,6.04371e+11,3,6.04371e+13,6043710203,NA,NA,1,NA,NA,4,1,42,1,42101,"101_112",4210160000,42101003200,841,"15:22",12,NA,NA,NA,"2:00","","","","17:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_112",4210160000,42101004102,807,1.17,30,23.055643,2.717274,210.1569591,17,30,1050,4,"7/11/2013","",0,-75.1870662747411,39.9335197790401,-75.1603362537134,39.9167023901516,"POINT (-75.187066 39.933520)","POINT (-75.160336 39.916702)"
49821,605373,1,60537301,668.8941838,221.967171,1,NA,6.05373e+11,2,6.05373e+13,6053730102,NA,NA,2,NA,NA,3,6,42,1,42101,"101_101",4210160000,42101017400,1405,"8:00",3,NA,NA,NA,"4:00","","","","12:00",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_107",4210160000,42101014600,409,1.17,17,15.921575,1.745802,259.70159,12,0,720,1,"2/4/2013","",0,-75.1503604073933,39.9962218359028,-75.1562910038297,39.9768159139408,"POINT (-75.150360 39.996222)","POINT (-75.156291 39.976816)"
49823,605373,1,60537301,668.8941838,221.967171,1,NA,6.05373e+11,4,6.05373e+13,6053730104,NA,NA,2,NA,NA,3,6,42,1,42101,"101_101",4210160000,42101017400,1405,"13:10",3,NA,NA,NA,"3:00","","","","16:10",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_107",4210160000,42101014900,415,1.17,470,25.202853,2.699596,259.70159,16,10,970,1,"2/4/2013","",0,-75.1503604073933,39.9962218359028,-75.1804047012754,39.9816583790678,"POINT (-75.150360 39.996222)","POINT (-75.180405 39.981658)"
49829,605373,3,60537303,668.8941838,225.5464313,1,NA,6.05373e+11,2,6.05373e+13,6053730302,NA,NA,2,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000100,66,"9:20",13,NA,NA,NA,"3:00","","","","12:24",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,42,1,42101,"101_107",4210160000,42101014900,415,1.17,696,33.587911,4.489415,263.8893246,12,24,744,1,"2/4/2013","",0,-75.1446587384151,39.9502859178682,-75.1804047012754,39.9816583790678,"POINT (-75.144659 39.950286)","POINT (-75.180405 39.981658)"
49886,605552,1,60555201,211.7301447,88.50554862,1,NA,6.05552e+11,2,6.05552e+13,6055520102,NA,NA,2,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000804,43,"9:22",6,NA,NA,NA,"0:04","","","","9:26",21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_112",4210160000,42101980700,823,1.12,39,23.024688,2.86717,99.12621445,9,26,566,2,"7/30/2013","",0,-75.1652643007328,39.9488899960486,-75.1410924621013,39.9257396921949,"POINT (-75.165264 39.948890)","POINT (-75.141092 39.925740)"
49990,606623,1,60662301,190.4720163,94.57764468,1,NA,6.06623e+11,1,6.06623e+13,6066230101,NA,NA,2,1,2,1,1,42,1,42101,"101_103",4210160000,42101000804,46,"",1,7,NA,NA,"6:00","","","","14:30",14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,42,1,42101,"101_103",4210160000,42101000700,60,1.17,30,5.783333,0.249791,110.6558443,14,30,870,2,"1/29/2013","",0,-75.1701368511036,39.9488667930338,-75.1673585815214,39.9505151310837,"POINT (-75.170137 39.948867)","POINT (-75.167359 39.950515)"
