"record_id","depart_time","depart_min_of_day","depart_lon","depart_lat","dest_lon","dest_lat","peak_period","is_peak","survey_travtime","model_travtime"
4226400202,"8:35",515,-75.1414393682529,39.9601471054741,-75.1701604201666,39.9562259742499,"am_peak",TRUE,30,18.911922
4226400203,"17:10",1030,-75.1701604201666,39.9562259742499,-75.1701604201666,39.9562259742499,"pm_peak",TRUE,30,4.251208
4237420101,"6:00",360,-75.5452592499028,40.203087602511,-75.1677276497158,39.9525760413027,"am_peak",TRUE,90,133.333258
4247090101,"9:00",540,-75.1781614636911,39.9498663111966,-75.1984494658686,39.9539400028283,"am_peak",TRUE,15,9.966146
4275100401,"6:35",395,-75.2203509863295,40.0410461667675,-75.1595117962634,39.9367714452714,"am_peak",TRUE,45,46.809493
4275100402,"10:30",630,-75.1595117962634,39.9367714452714,-75.1516301589525,39.9168650559185,"off_peak",FALSE,45,19.053418
4276150101,"8:35",515,-75.1628439188361,39.9457617844426,-75.1937934209145,39.951852697735,"am_peak",TRUE,30,21.445981
4276150102,"17:00",1020,-75.1937934209145,39.951852697735,-75.1537481432666,39.9503794767793,"pm_peak",TRUE,25,16.56589
4302550101,"9:00",540,-75.2774149663199,39.9687743576991,-75.3024393659454,39.9834631042535,"am_peak",TRUE,30,19.508835
4310310101,"11:30",690,-75.177201361549,39.9550054347417,-75.1906300416804,39.958024348983,"off_peak",FALSE,30,12.364913
4312300101,"9:10",550,-75.2119692985922,40.025270412473,-75.1659426772114,39.9531940428398,"am_peak",TRUE,15,21.146886
4320260101,"15:30",930,-75.1102184888777,39.9887849617672,-75.1621989372444,39.9276530000056,"off_peak",FALSE,60,46.937114
4320260102,"21:00",1260,-75.1621989372444,39.9276530000056,-75.1102184888777,39.9887849617672,"off_peak",FALSE,65,45.038301
4322080101,"7:20",440,-75.1393249025147,40.0100834581765,-75.1691139313301,39.9535949564727,"am_peak",TRUE,55,27.685963
4322080102,"12:30",750,-75.1691139313301,39.9535949564727,-75.1393249025147,40.0100834581765,"off_peak",FALSE,45,29.525072
4322080104,"19:00",1140,-75.1509013014001,40.0025369261947,-75.1393249025147,40.0100834581765,"off_peak",FALSE,60,10.453227
4333730103,"14:00",840,-75.1191244525154,40.0364863338015,-75.1074608568458,40.0361390710689,"off_peak",FALSE,15,9.627913
4342350302,"17:30",1050,-75.1629472849343,39.9666206906345,-75.1648345113326,39.9541020155151,"pm_peak",TRUE,20,12.02212
4352930302,"15:00",900,-74.9706843838361,40.0810152002897,-75.0733744933994,40.0711402892958,"off_peak",FALSE,45,43.691773
4364010101,"12:25",745,-75.1505658415867,39.9464361327538,-75.1630657978927,39.949981511781,"off_peak",FALSE,15,13.731081
4369530101,"7:00",420,-75.2240469261417,40.0283746179593,-75.2361840313814,40.0659288695917,"am_peak",TRUE,30,26.560449
4369530102,"17:15",1035,-75.2361840313814,40.0659288695917,-75.2240469261417,40.0283746179593,"pm_peak",TRUE,15,25.348863
4381540101,"8:15",495,-75.1700384657366,39.9693644720962,-75.1588750233838,39.9528401835985,"am_peak",TRUE,35,21.33371
4381540102,"17:30",1050,-75.1588750233838,39.9528401835985,-75.1700384657366,39.9693644720962,"pm_peak",TRUE,30,17.952199
4384840102,"8:40",520,-75.1655746637264,39.9307064691021,-75.1638872349499,39.9525548857932,"am_peak",TRUE,3,11.813283
4384840103,"8:46",526,-75.1638872349499,39.9525548857932,-75.1708705877199,39.9529581159317,"am_peak",TRUE,2,7.183058
4384840107,"18:10",1090,-75.1638872349499,39.9525548857932,-75.1655746637264,39.9307064691021,"pm_peak",TRUE,3,11.905431
4384840202,"8:42",522,-75.1655746637264,39.9307064691021,-75.1638872349499,39.9525548857932,"am_peak",TRUE,8,11.813283
4384840203,"8:52",532,-75.1638872349499,39.9525548857932,-75.1708705877199,39.9529581159317,"am_peak",TRUE,2,7.183058
4384840206,"18:15",1095,-75.1638872349499,39.9525548857932,-75.1655746637264,39.9307064691021,"pm_peak",TRUE,8,11.905431
4387350101,"11:25",685,-75.2426068713605,39.9822769709651,-75.2862320050127,39.9472873841357,"off_peak",FALSE,15,37.797493
4387350102,"13:10",790,-75.2862320050127,39.9472873841357,-75.2354698649569,39.9579979858569,"off_peak",FALSE,35,30.047359
4398290101,"6:52",412,-75.1505658415867,39.9464361327538,-75.1629816913276,39.9348297671495,"am_peak",TRUE,28,19.234006
4398290102,"15:30",930,-75.1629816913276,39.9348297671495,-75.1505658415867,39.9464361327538,"off_peak",FALSE,40,20.307047
4408390102,"10:11",611,-75.1712542041449,40.055999502503,-75.1398050137829,40.0366774270012,"off_peak",FALSE,7,26.761107
4408390103,"10:25",625,-75.1398050137829,40.0366774270012,-75.2024327640643,39.9546329212277,"off_peak",FALSE,22,40.373061
4408390105,"11:10",670,-75.2024327640643,39.9546329212277,-75.0593151476913,40.0302346423682,"off_peak",FALSE,10,48.637724
4408390108,"11:40",700,-75.1471644147674,40.0425358392666,-75.1571977835929,40.0823045185899,"off_peak",FALSE,25,26.725085
4408390111,"1:00",60,-75.1571977835929,40.0823045185899,-75.1775196297924,40.0491886937231,"off_peak",FALSE,-615,29.469078
4409010201,"9:00",540,-75.1722093187508,39.9861472659912,-75.1541388337345,39.9522458625874,"am_peak",TRUE,45,29.964168
4409010202,"12:00",720,-75.1541388337345,39.9522458625874,-75.1722093187508,39.9861472659912,"off_peak",FALSE,30,35.148436
4409010301,"9:00",540,-75.1722093187508,39.9861472659912,-75.1541388337345,39.9522458625874,"am_peak",TRUE,45,29.964168
4409010302,"12:00",720,-75.1541388337345,39.9522458625874,-75.1742078313758,39.9986750681483,"off_peak",FALSE,60,31.49157
4424980102,"11:30",690,-75.1588750233838,39.9528401835985,-75.1505658415867,39.9464361327538,"off_peak",FALSE,25,14.486447
4439730101,"8:03",483,-75.2322455285086,39.963278945388,-75.177201361549,39.9550054347417,"am_peak",TRUE,23,18.436765
4440130101,"11:00",660,-75.2344018743884,39.9529742315534,-75.1528356388386,39.9549263716921,"off_peak",FALSE,45,32.949828
4450080101,"11:30",690,-75.1774381258043,39.9578243101046,-75.1724998481553,39.9491635804723,"off_peak",FALSE,30,16.300433
4450080102,"13:00",780,-75.1724998481553,39.9491635804723,-75.1588750233838,39.9528401835985,"off_peak",FALSE,20,16.369159
4450080103,"14:50",890,-75.1588750233838,39.9528401835985,-75.1774381258043,39.9578243101046,"off_peak",FALSE,25,14.736952
4476210102,"9:30",570,-75.177201361549,39.9550054347417,-75.1785792243999,39.9689777214525,"off_peak",FALSE,30,11.29454
4476210103,"13:30",810,-75.1785792243999,39.9689777214525,-75.1673585815214,39.9505151310837,"off_peak",FALSE,30,20.48011
4476210104,"14:30",870,-75.1673585815214,39.9505151310837,-75.1785792243999,39.9689777214525,"off_peak",FALSE,45,20.980782
4479380102,"7:35",455,-75.2074989674157,39.9516652307221,-75.1732743609913,39.9456003211594,"am_peak",TRUE,25,25.065674
4479380103,"17:00",1020,-75.1732743609913,39.9456003211594,-75.2162654488479,39.9464660922369,"pm_peak",TRUE,45,29.589872
4483410101,"9:30",570,-75.1516301589525,39.9168650559185,-75.1977262540913,39.9594259908695,"off_peak",FALSE,30,42.12106
4483410102,"12:15",735,-75.1977262540913,39.9594259908695,-75.1516301589525,39.9168650559185,"off_peak",FALSE,705,38.757952
4500900102,"8:10",490,-75.4233197162045,40.0419674851349,-75.1840170635385,39.9534784074457,"am_peak",TRUE,30,42.087041
4500900105,"17:47",1067,-75.1742868895805,39.952935291834,-75.1677276497158,39.9525760413027,"pm_peak",TRUE,3,7.781714
4502380101,"8:05",485,-75.1829342839572,39.9329910377486,-75.1668204811424,39.9566224991973,"am_peak",TRUE,15,27.745266
4502380102,"16:50",1010,-75.1668204811424,39.9566224991973,-75.1829342839572,39.9329910377486,"pm_peak",TRUE,15,25.316308
4502380103,"17:55",1075,-75.1829342839572,39.9329910377486,-75.1649773922386,39.9502186753736,"pm_peak",TRUE,10,24.048984
4502380104,"21:15",1275,-75.1649773922386,39.9502186753736,-75.1829342839572,39.9329910377486,"off_peak",FALSE,10,19.430769
4505960202,"15:30",930,-75.1977262540913,39.9594259908695,-75.2182588102061,39.950471058218,"off_peak",FALSE,30,23.297955
4505960302,"16:33",993,-75.1690343341821,39.9653703786754,-75.2182588102061,39.950471058218,"pm_peak",TRUE,42,34.773595
4522480102,"8:38",518,-75.1715947626354,39.9429517013451,-75.1489215256524,39.95458250175,"am_peak",TRUE,20,27.576123
4522480202,"9:06",546,-75.1715947626354,39.9429517013451,-75.1588750233838,39.9528401835985,"am_peak",TRUE,14,20.379804
4522560101,"7:30",450,-75.2062968547165,39.9737371253413,-75.1705068930163,39.9509065904554,"am_peak",TRUE,90,27.857043
4522560102,"13:30",810,-75.1705068930163,39.9509065904554,-75.1540803782248,39.9488624668665,"off_peak",FALSE,90,14.705303
4522560103,"16:30",990,-75.1540803782248,39.9488624668665,-75.2074740441751,39.9601688794781,"pm_peak",TRUE,60,21.20082
4522560104,"18:10",1090,-75.2074740441751,39.9601688794781,-75.2062968547165,39.9737371253413,"pm_peak",TRUE,20,15.826609
4527120101,"9:00",540,-75.2109035921265,39.9515172049363,-75.1957094473416,39.9494354858208,"am_peak",TRUE,15,13.328026
4527120102,"17:15",1035,-75.1957094473416,39.9494354858208,-75.2109035921265,39.9515172049363,"pm_peak",TRUE,30,12.992782
4533550101,"9:00",540,-75.1621985739407,40.0312108390649,-75.1719943253434,40.0385566769693,"am_peak",TRUE,60,12.605163
4533550102,"12:15",735,-75.1719943253434,40.0385566769693,-75.1398050137829,40.0366774270012,"off_peak",FALSE,105,19.833085
4533550103,"17:30",1050,-75.1398050137829,40.0366774270012,-75.1571977835929,40.0823045185899,"pm_peak",TRUE,60,32.589507
4533550104,"20:30",1230,-75.1571977835929,40.0823045185899,-75.1621985739407,40.0312108390649,"off_peak",FALSE,210,36.079631
4533550201,"9:00",540,-75.1621985739407,40.0312108390649,-75.1894072133033,40.0670899916203,"am_peak",TRUE,132,27.850878
4533550202,"12:27",747,-75.1894072133033,40.0670899916203,-75.1621985739407,40.0312108390649,"off_peak",FALSE,68,30.437739
4539300101,"8:45",525,-75.2162654488479,39.9464660922369,-75.1648345113326,39.9541020155151,"am_peak",TRUE,20,23.572339
4539300106,"15:45",945,-75.1648345113326,39.9541020155151,-75.2162654488479,39.9464660922369,"off_peak",FALSE,45,23.057422
4555970203,"11:37",697,-75.1655746637264,39.9307064691021,-75.1537481432666,39.9503794767793,"off_peak",FALSE,38,21.625032
4555970204,"13:45",825,-75.1537481432666,39.9503794767793,-75.1655746637264,39.9307064691021,"off_peak",FALSE,35,21.919727
4557310101,"8:30",510,-75.1824371554093,39.9245363175742,-75.1665214095376,39.9615526212186,"am_peak",TRUE,15,29.558659
4557310102,"10:15",615,-75.1665214095376,39.9615526212186,-75.1824371554093,39.9245363175742,"off_peak",FALSE,15,29.17866
4557310202,"15:30",930,-75.1959402940889,39.9314017565807,-75.1824371554093,39.9245363175742,"off_peak",FALSE,60,15.138128
4557310301,"8:30",510,-75.1824371554093,39.9245363175742,-75.1938842464804,39.9345602638164,"am_peak",TRUE,60,14.782794
4557310302,"15:30",930,-75.1938842464804,39.9345602638164,-75.1824371554093,39.9245363175742,"off_peak",FALSE,75,20.96718
4561260201,"11:50",710,-75.320477487343,40.0191471912447,-75.1652507511981,39.9564326348413,"off_peak",FALSE,80,45.09206
4566930101,"9:30",570,-75.0529627230323,40.0535132505067,-75.0503988334115,40.0876996804033,"off_peak",FALSE,60,31.563665
4566930102,"12:00",720,-75.0503988334115,40.0876996804033,-75.0529627230323,40.0535132505067,"off_peak",FALSE,45,27.329899
4566930103,"17:00",1020,-75.0529627230323,40.0535132505067,-74.9483992946146,40.1048194394571,"pm_peak",TRUE,80,43.193383
4587730102,"8:30",510,-75.0348471683492,40.0693397630959,-74.9537657364031,40.1342148390318,"am_peak",TRUE,20,39.256622
4587730103,"9:15",555,-74.9537657364031,40.1342148390318,-74.8785375008296,40.1842810109394,"am_peak",TRUE,20,31.297603
4587730106,"17:30",1050,-74.8785375008296,40.1842810109394,-74.9537657364031,40.1342148390318,"pm_peak",TRUE,25,32.464149
4598650201,"5:20",320,-75.0975410994108,40.0114613114797,-74.9823583671564,40.110760248005,"off_peak",FALSE,85,58.849759
4598650202,"15:30",930,-74.9823583671564,40.110760248005,-75.0975410994108,40.0114613114797,"off_peak",FALSE,75,66.517407
4605070108,"19:22",1162,-75.1705068930163,39.9509065904554,-75.1788270506066,39.951932450125,"off_peak",FALSE,10,7.159287
4607140201,"6:15",375,-75.1898142834651,40.0518717143354,-75.1509013014001,40.0025369261947,"am_peak",TRUE,30,29.716791
4607140202,"7:30",450,-75.1509013014001,40.0025369261947,-75.1898142834651,40.0518717143354,"am_peak",TRUE,760,31.175573
4624200101,"11:35",695,-75.1578194556998,39.9904255905816,-75.1578194556998,39.9904255905816,"off_peak",FALSE,0,8.347736
4624200102,"12:35",755,-75.1578194556998,39.9904255905816,-75.1517475799141,39.9595908415173,"off_peak",FALSE,79,22.577222
4624200103,"21:30",1290,-75.1517475799141,39.9595908415173,-75.1578194556998,39.9904255905816,"off_peak",FALSE,0,25.350441
4637520102,"16:30",990,-75.1648345113326,39.9541020155151,-75.1834073455283,39.9599979498596,"pm_peak",TRUE,10,13.250399
4641950101,"8:00",480,-75.0678029951053,40.0159609385718,-75.1673759243643,39.9592890487195,"am_peak",TRUE,60,47.029906
4641950102,"18:00",1080,-75.1673759243643,39.9592890487195,-75.0678029951053,40.0159609385718,"pm_peak",TRUE,95,45.310844
4641950202,"11:55",715,-75.0678029951053,40.0159609385718,-75.2128647817132,40.0824469736708,"off_peak",FALSE,125,78.163771
4641950203,"15:40",940,-75.2128647817132,40.0824469736708,-75.0678029951053,40.0159609385718,"off_peak",FALSE,100,74.974414
4644560206,"11:05",665,-75.2626735411038,39.9640057100153,-75.1588750233838,39.9528401835985,"off_peak",FALSE,15,26.85
4648060101,"15:50",950,-75.1732743609913,39.9456003211594,-75.1603747972298,39.949646258079,"off_peak",FALSE,30,18.082854
4648060103,"17:15",1035,-75.1584725274299,39.950967187359,-75.1782289254393,39.9273662256759,"pm_peak",TRUE,15,25.962277
4651940101,"12:15",735,-75.1139704218066,40.0309825414845,-75.1614771099584,39.9569042938645,"off_peak",FALSE,45,32.120653
4651940102,"14:30",870,-75.1614771099584,39.9569042938645,-75.1139704218066,40.0309825414845,"off_peak",FALSE,30,34.653627
4668800101,"7:00",420,-75.0972035448796,39.9884463740478,-75.1672929773502,39.9544153783527,"am_peak",TRUE,45,39.050599
4668800102,"17:20",1040,-75.1672929773502,39.9544153783527,-75.0972035448796,39.9884463740478,"pm_peak",TRUE,20,36.596423
4668800201,"7:00",420,-75.0972035448796,39.9884463740478,-75.1561127285024,39.9506763018863,"am_peak",TRUE,45,34.940007
4668800202,"17:45",1065,-75.1561127285024,39.9506763018863,-75.0972035448796,39.9884463740478,"pm_peak",TRUE,45,32.769576
4671530104,"13:25",805,-75.1662120144978,39.9238115855567,-75.1424353043086,39.9181642204268,"off_peak",FALSE,16,17.441679
4673630101,"7:25",445,-75.1509880355394,39.9232020928335,-75.1637714901797,39.9554388396102,"am_peak",TRUE,40,25.616636
4673630102,"16:30",990,-75.1637714901797,39.9554388396102,-75.1561127285024,39.9506763018863,"pm_peak",TRUE,30,12.973769
4673630103,"18:30",1110,-75.1561127285024,39.9506763018863,-75.1509880355394,39.9232020928335,"pm_peak",TRUE,15,24.146898
4674930101,"8:27",507,-75.2162654488479,39.9464660922369,-75.1937934209145,39.951852697735,"am_peak",TRUE,15,14.552281
4674930201,"4:54",294,-75.2162654488479,39.9464660922369,-75.1498041127206,39.934304016358,"off_peak",FALSE,40,25.203722
4674930202,"12:08",728,-75.1498041127206,39.934304016358,-75.2162654488479,39.9464660922369,"off_peak",FALSE,34,30.857532
4675660104,"11:10",670,-75.2226378551491,39.995965776317,-75.7389669372766,39.8455410550777,"off_peak",FALSE,10,NA
4683680202,"10:04",604,-75.1792803129236,39.9102291849896,-75.1545851492175,39.9813757258968,"off_peak",FALSE,11,38.209279
4687340102,"8:06",486,-75.1546939106137,40.0587336087499,-75.1398050137829,40.0366774270012,"am_peak",TRUE,NA,25.29774
4687340106,"11:30",690,-75.1957094473416,39.9494354858208,-75.1634808483634,39.9480403151119,"off_peak",FALSE,NA,22.812247
4687340202,"8:06",486,-75.1546939106137,40.0587336087499,-75.1398050137829,40.0366774270012,"am_peak",TRUE,NA,25.29774
4687340209,"15:36",936,-75.2181192513656,40.032241980928,-75.1898605144712,40.0114702178942,"off_peak",FALSE,NA,19.272252
4687340210,"15:48",948,-75.1898605144712,40.0114702178942,-75.1479154657996,40.0549550312452,"off_peak",FALSE,28,33.244868
4691160203,"10:30",630,-75.2756219131213,39.8861130712424,-75.2647018998912,39.9085205983673,"off_peak",FALSE,47,17.952475
4691160204,"18:22",1102,-75.2647018998912,39.9085205983673,-75.2354698649569,39.9579979858569,"pm_peak",TRUE,46,39.638793
4691160302,"12:10",730,-75.235101972058,39.9049328264187,-75.2647018998912,39.9085205983673,"off_peak",FALSE,63,36.967553
4697870202,"7:21",441,-75.162026191264,39.9785569548507,-75.1410429415748,40.0324712216091,"am_peak",TRUE,0,25.187383
4708490205,"18:20",1100,-75.1669894744938,39.9484799410289,-75.2070232144824,39.990493481725,"pm_peak",TRUE,50,38.340644
4708490206,"23:00",1380,-75.2070232144824,39.990493481725,-75.0593151476913,40.0302346423682,"off_peak",FALSE,41,73.126331
4719420102,"12:10",730,-75.1661003080911,39.9138576581668,-75.1584725274299,39.950967187359,"off_peak",FALSE,30,25.99543
4719420104,"16:15",975,-75.1691139313301,39.9535949564727,-75.1588750233838,39.9528401835985,"pm_peak",TRUE,10,11.900733
4719420105,"16:30",990,-75.1588750233838,39.9528401835985,-75.1661003080911,39.9138576581668,"pm_peak",TRUE,30,25.541021
4723780101,"10:00",600,-75.2351116826331,39.934447396763,-75.1941152941134,39.9546263068532,"off_peak",FALSE,0,19.416667
4723780102,"16:00",960,-75.1941152941134,39.9546263068532,-75.2351116826331,39.934447396763,"pm_peak",TRUE,210,19.795246
4731730201,"6:30",390,-75.2322455285086,39.963278945388,-75.1648345113326,39.9541020155151,"am_peak",TRUE,43,17.083412
4731730202,"19:15",1155,-75.1648345113326,39.9541020155151,-75.2322455285086,39.963278945388,"off_peak",FALSE,45,17.410302
4749130105,"8:36",516,-75.150623776162,39.9499928305521,-75.1470807570054,39.9513767444736,"am_peak",TRUE,2,4.936379
4754790101,"9:30",570,-75.1870662747411,39.9335197790401,-75.1578194556998,39.9904255905816,"off_peak",FALSE,390,43.559499
4754790102,"18:00",1080,-75.1578194556998,39.9904255905816,-75.1870662747411,39.9335197790401,"pm_peak",TRUE,60,33.254479
4754790202,"15:30",930,-75.1870662747411,39.9335197790401,-75.1578194556998,39.9904255905816,"off_peak",FALSE,30,41.34798
4754790203,"18:00",1080,-75.1578194556998,39.9904255905816,-75.1870662747411,39.9335197790401,"pm_peak",TRUE,60,33.254479
4754790302,"15:30",930,-75.1870662747411,39.9335197790401,-75.1578194556998,39.9904255905816,"off_peak",FALSE,30,41.34798
4754790303,"18:00",1080,-75.1578194556998,39.9904255905816,-75.1870662747411,39.9335197790401,"pm_peak",TRUE,60,33.254479
4754790402,"15:30",930,-75.1870662747411,39.9335197790401,-75.1578194556998,39.9904255905816,"off_peak",FALSE,30,41.34798
4754790403,"19:00",1140,-75.1578194556998,39.9904255905816,-75.1870662747411,39.9335197790401,"off_peak",FALSE,0,31.287787
4754790502,"15:30",930,-75.1870662747411,39.9335197790401,-75.1578194556998,39.9904255905816,"off_peak",FALSE,30,41.34798
4754790503,"18:00",1080,-75.1578194556998,39.9904255905816,-75.1870662747411,39.9335197790401,"pm_peak",TRUE,60,33.254479
4765250101,"14:30",870,-75.1833128313549,39.9960562366823,-75.2324370649115,40.0574839750067,"off_peak",FALSE,30,40.991705
4765250102,"16:00",960,-75.2324370649115,40.0574839750067,-75.1833128313549,39.9960562366823,"pm_peak",TRUE,30,34.488234
4765250301,"7:30",450,-75.1833128313549,39.9960562366823,-75.1857519422656,39.9869713053535,"am_peak",TRUE,15,9.09982
4765250302,"15:05",905,-75.1857519422656,39.9869713053535,-75.1833128313549,39.9960562366823,"off_peak",FALSE,55,9.82617
4767700201,"13:00",780,-75.0785466096524,40.0422576693535,-75.1150975874125,40.0236637387111,"off_peak",FALSE,60,27.638801
4767700202,"0:00",0,-75.1150975874125,40.0236637387111,-75.0785466096524,40.0422576693535,"off_peak",FALSE,60,24.59928
4768820102,"8:46",526,-75.099782195019,40.006355591222,-75.1692942790448,39.9527602328087,"am_peak",TRUE,4,29.042198
4778050203,"13:15",795,-75.1476427366842,39.9441226984079,-75.1625826795934,39.9513495936779,"off_peak",FALSE,25,16.093688
4778050205,"16:05",965,-75.1705068930163,39.9509065904554,-75.1476427366842,39.9441226984079,"pm_peak",TRUE,30,19.725168
4783650101,"9:00",540,-75.2165947836222,39.9537421538695,-75.1937934209145,39.951852697735,"am_peak",TRUE,30,17.042953
4783650102,"18:00",1080,-75.1937934209145,39.951852697735,-75.177201361549,39.9550054347417,"pm_peak",TRUE,0,12.188574
4783650103,"18:30",1110,-75.177201361549,39.9550054347417,-75.2165947836222,39.9537421538695,"pm_peak",TRUE,30,23.181981
4791470101,"8:15",495,-75.1445453348899,39.9427167473736,-75.1584725274299,39.950967187359,"am_peak",TRUE,30,15.744803
4805360101,"7:00",420,-75.2926189071885,40.2045297698944,-75.1541388337345,39.9522458625874,"am_peak",TRUE,58,73.095357
4805360102,"17:00",1020,-75.1541388337345,39.9522458625874,-75.2926189071885,40.2045297698944,"pm_peak",TRUE,60,72.056381
4816200105,"8:58",538,-75.1584725274299,39.950967187359,-75.150623776162,39.9499928305521,"am_peak",TRUE,0,6.347995
4816200106,"16:15",975,-75.150623776162,39.9499928305521,-75.1588750233838,39.9528401835985,"pm_peak",TRUE,15,9.069824
4816460101,"7:15",435,-75.1471644147674,40.0425358392666,-75.1983373842282,40.059754922547,"am_peak",TRUE,0,41.5992
4816460102,"17:30",1050,-75.1983373842282,40.059754922547,-75.1471644147674,40.0425358392666,"pm_peak",TRUE,60,39.311902
4824800201,"14:08",848,-75.1690343341821,39.9653703786754,-75.3853835679745,40.0888177484524,"off_peak",FALSE,112,64.13364
4829410103,"20:00",1200,-75.2182588102061,39.950471058218,-75.1655206281913,39.9477143701067,"off_peak",FALSE,40,27.071579
4829410104,"0:00",0,-75.1655206281913,39.9477143701067,-75.2182588102061,39.950471058218,"off_peak",FALSE,40,28.888362
4829770101,"10:00",600,-75.1601184429639,40.0511089560396,-75.2172676864572,40.0019340658936,"off_peak",FALSE,60,37.810241
4829770102,"14:00",840,-75.2172676864572,40.0019340658936,-75.151228491791,40.0505524826181,"off_peak",FALSE,52,50.595683
4831130101,"8:15",495,-75.1521306030788,39.9429783145413,-75.1677276497158,39.9525760413027,"am_peak",TRUE,32,19.973994
4832100204,"13:10",790,-75.1648345113326,39.9541020155151,-75.1722093187508,39.9861472659912,"off_peak",FALSE,5,30.705448
4851790102,"10:05",605,-75.2074740441751,39.9601688794781,-75.1707168478523,39.9055458817612,"off_peak",FALSE,NA,42.394584
4851790103,"10:45",645,-75.1707168478523,39.9055458817612,-75.1941152941134,39.9546263068532,"off_peak",FALSE,NA,35.424046
4871620101,"7:00",420,-75.292284771946,39.9595531624096,-75.1584725274299,39.950967187359,"am_peak",TRUE,36,38.742718
4871620102,"17:26",1046,-75.1584725274299,39.950967187359,-75.292284771946,39.9595531624096,"pm_peak",TRUE,39,36.607722
4873700203,"15:32",932,-75.162026191264,39.9785569548507,-75.1659426772114,39.9531940428398,"off_peak",FALSE,3,17.320189
4873700204,"16:30",990,-75.1659426772114,39.9531940428398,-75.2105938294307,39.9999843465764,"pm_peak",TRUE,450,28.258472
4874540102,"14:30",870,-75.2414396306448,39.9567061667391,-75.1659426772114,39.9531940428398,"off_peak",FALSE,NA,20.971699
4874540103,"15:25",925,-75.1659426772114,39.9531940428398,-75.1659426772114,39.9531940428398,"off_peak",FALSE,20,3.538889
4874540104,"16:30",990,-75.1659426772114,39.9531940428398,-75.1541388337345,39.9522458625874,"pm_peak",TRUE,30,9.391865
4874540105,"17:45",1065,-75.1541388337345,39.9522458625874,-75.1638872349499,39.9525548857932,"pm_peak",TRUE,NA,8.355174
4875320101,"6:45",405,-75.2341467351472,39.9457946759268,-75.1742868895805,39.952935291834,"am_peak",TRUE,25,29.861776
4875320102,"17:00",1020,-75.1742868895805,39.952935291834,-75.2341467351472,39.9457946759268,"pm_peak",TRUE,30,28.795438
4875910102,"9:10",550,-75.1662120144978,39.9238115855567,-75.1659426772114,39.9531940428398,"am_peak",TRUE,10,15.244122
4875910110,"19:17",1157,-75.1715947626354,39.9429517013451,-75.1738700412219,39.9219806989111,"off_peak",FALSE,18,13.891549
4877260201,"7:45",465,-74.9803458967999,40.078999865641,-75.1505658415867,39.9464361327538,"am_peak",TRUE,75,66.198249
4916910101,"6:55",415,-75.1822218287983,40.0542278772892,-75.133102374419,40.1732993084819,"am_peak",TRUE,55,71.443523
4916910102,"17:00",1020,-75.133102374419,40.1732993084819,-75.1571977835929,40.0823045185899,"pm_peak",TRUE,62,42.298743
4916910103,"19:39",1179,-75.1571977835929,40.0823045185899,-75.1822218287983,40.0542278772892,"off_peak",FALSE,23,25.517841
4925520402,"15:20",920,-75.1665214095376,39.9615526212186,-75.1648345113326,39.9541020155151,"off_peak",FALSE,6,13.28545
4928930101,"10:30",630,-75.1755490875517,39.9619810599662,-75.1561127285024,39.9506763018863,"off_peak",FALSE,30,19.073708
4928930103,"13:30",810,-75.1580149724927,39.9493530835764,-75.1673585815214,39.9505151310837,"off_peak",FALSE,30,10.447635
4928930104,"14:45",885,-75.1673585815214,39.9505151310837,-75.1625826795934,39.9513495936779,"off_peak",FALSE,15,6.933333
4928930105,"16:30",990,-75.1625826795934,39.9513495936779,-75.1710325749335,39.9522008993665,"pm_peak",TRUE,30,8.390712
4928930108,"19:25",1165,-75.1688920883156,39.9546117755859,-75.1673759243643,39.9592890487195,"off_peak",FALSE,5,7.232648
4929160101,"9:15",555,-75.1715947626354,39.9429517013451,-75.1629472849343,39.9666206906345,"am_peak",TRUE,30,18.742538
4934560201,"7:00",420,-75.2322455285086,39.963278945388,-75.1587064523297,39.9242097756251,"am_peak",TRUE,60,33.968619
4934560202,"18:00",1080,-75.1587064523297,39.9242097756251,-75.2322455285086,39.963278945388,"pm_peak",TRUE,60,35.126402
4940770206,"17:40",1060,-75.1752524766747,39.9659654913561,-75.1648345113326,39.9541020155151,"pm_peak",TRUE,15,16.736524
4947090101,"6:00",360,-75.3195257705183,40.0049815590517,-75.1583275844786,39.9602029183105,"am_peak",TRUE,60,55.404768
4947090102,"16:00",960,-75.1583275844786,39.9602029183105,-75.3195257705183,40.0049815590517,"pm_peak",TRUE,60,51.708666
4948250101,"12:00",720,-75.0648694032685,40.0546094774541,-75.0440576064122,40.055019358023,"off_peak",FALSE,60,19.230657
4948250102,"14:45",885,-75.0440576064122,40.055019358023,-75.056494328674,40.0598719909172,"off_peak",FALSE,75,11.775041
4948250103,"17:00",1020,-75.056494328674,40.0598719909172,-75.0648694032685,40.0546094774541,"pm_peak",TRUE,420,8.12763
4952180201,"8:30",510,-75.1785792243999,39.9689777214525,-75.1741319574651,39.9575333855516,"am_peak",TRUE,24,10.610174
4952180301,"8:30",510,-75.1785792243999,39.9689777214525,-75.1741319574651,39.9575333855516,"am_peak",TRUE,24,10.610174
4954840101,"9:30",570,-75.2240243087353,39.9622994543846,-75.4034335416342,40.0837100594333,"off_peak",FALSE,75,63.555076
4954840102,"20:15",1215,-75.4034335416342,40.0837100594333,-75.2240243087353,39.9622994543846,"off_peak",FALSE,75,67.781328
