record_id,depart_time,depart_min_of_day,depart_lon,depart_lat,dest_lon,dest_lat,peak_period,is_peak,survey_travtime,model_travtime,scenario,service_date,tt_1_min,tt_1_offset_min,tt_2_min,tt_2_offset_min,tt_3_min,tt_3_offset_min,tt_4_min,tt_4_offset_min,tt_5_min,tt_5_offset_min,tt_6_min,tt_6_offset_min,tt_7_min,tt_7_offset_min,tt_8_min,tt_8_offset_min,n_ok,tt_mean_min,tt_sd_min
1175240102,7:30,450,-75.2092872712104,40.0181516385401,-75.1648345113326,39.9541020155151,am_peak,TRUE,25,19.639111,cut,20251015,34.1833333333333,-29.75,32.5833333333333,-21.25,29.1833333333333,-12.75,32.6833333333333,-4.25,36.1833333333333,4.25,27.6833333333333,12.75,36,21.25,39.5,29.75,8,33.5,3.85248837333309
1175240107,18:10,1090,-75.1648345113326,39.9541020155151,-75.2092872712104,40.0181516385401,pm_peak,TRUE,25,20.053637,cut,20251015,30.4833333333333,-29.75,37.9833333333333,-21.25,29.4833333333333,-12.75,35.9833333333333,-4.25,27.4833333333333,4.25,40.9166666666667,12.75,32.4166666666667,21.25,24.8333333333333,29.75,8,32.4479166666667,5.47902521092071
2023740101,9:10,550,-75.2316719358833,39.9680910426143,-75.2458322070382,39.9787834549805,am_peak,TRUE,40,16.530207,cut,20251015,24.8,-29.75,26.3,-21.25,27.8,-12.75,19.3,-4.25,22.8,4.25,29.3,12.75,20.8,21.25,27.3,29.75,8,24.8,3.54562104171167
2023740102,11:45,705,-75.2458322070382,39.9787834549805,-75.2316719358833,39.9680910426143,off_peak,FALSE,30,17.502539,cut,20251015,28.6166666666667,-29.75,31.45,-21.25,22.95,-12.75,32.65,-4.25,24.15,4.25,31.1166666666667,12.75,28.95,21.25,29.1166666666667,29.75,8,28.625,3.44276328660845
2064720101,8:45,525,-75.1798114670555,39.9715794694621,-75.1634808483634,39.9480403151119,am_peak,TRUE,35,18.998175,cut,20251015,25.3666666666667,-29.75,22.1333333333333,-21.25,32.3666666666667,-12.75,24.85,-4.25,31.3666666666667,4.25,22.8666666666667,12.75,38.3666666666667,21.25,29.8666666666667,29.75,8,28.3979166666667,5.57691128530184
2064720104,11:00,660,-75.1662257986882,39.9519342771783,-75.1541388337345,39.9522458625874,off_peak,FALSE,20,9.865521,cut,20251015,8.91666666666667,-29.75,12.3333333333333,-21.25,15.7166666666667,-12.75,13.6666666666667,-4.25,9.91666666666667,4.25,10.75,12.75,9.83333333333333,21.25,9.6,29.75,8,11.3416666666667,2.3633947872996
2064720105,12:45,765,-75.1541388337345,39.9522458625874,-75.1798114670555,39.9715794694621,off_peak,FALSE,60,23.384621,cut,20251015,31.0833333333333,-29.75,31.6166666666667,-21.25,35.9333333333333,-12.75,35.5833333333333,-4.25,35.75,4.25,27.25,12.75,27.2166666666667,21.25,30.5833333333333,29.75,8,31.8770833333333,3.59940402364014
2064720201,8:45,525,-75.1798114670555,39.9715794694621,-75.1630984016405,39.9735438590113,am_peak,TRUE,30,12.299124,cut,20251015,17.15,-29.75,18.65,-21.25,20.15,-12.75,21.85,-4.25,23.35,4.25,14.85,12.75,26.35,21.25,17.85,29.75,8,20.025,3.70472671056854
2064720202,17:15,1035,-75.1630984016405,39.9735438590113,-75.1798114670555,39.9715794694621,pm_peak,TRUE,30,17.484821,cut,20251015,20,-29.75,11.5,-21.25,13.3666666666667,-12.75,14.5,-4.25,16.3666666666667,4.25,17.5,12.75,19.3666666666667,21.25,20.5,29.75,8,16.6375,3.29831306088719
2118520101,7:00,420,-75.0806751855718,40.016348069306,-75.1957094473416,39.9494354858208,am_peak,TRUE,,40.344785,cut,20251015,45.9,-29.75,53.4,-21.25,52.9,-12.75,44.4,-4.25,54.9,4.25,46.4,12.75,52.9,21.25,58.4,29.75,8,51.15,4.97852531235046
